#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         736     2.03768     2.11211  0.00537241
         737      2.0373       2.112  0.00536608
         738     2.03698      2.1119  0.00535977
         739     2.03673      2.1118  0.00535348
         740     2.03655      2.1117  0.00534721
         741     2.03642      2.1116  0.00534096
         742     2.03636      2.1115  0.00533473
         743     2.03635     2.11139   0.0053285
         744     2.03638     2.11129   0.0053223
         745     2.03646     2.11119   0.0053161
         746     2.03657     2.11109  0.00530991
         747     2.03672     2.11099  0.00530374
         748     2.03689     2.11089  0.00529757
         749     2.03709      2.1108  0.00529142
         750     2.03731      2.1107  0.00528527
         751     2.03756      2.1106  0.00527913
         752     2.03782      2.1105    0.005273
         753     2.03809     2.11041  0.00526687
         754     2.03838     2.11031  0.00526075
         755     2.03869     2.11022  0.00525464
         756     2.03901     2.11012  0.00524853
         757     2.03935     2.11003  0.00524243
         758      2.0397     2.10994  0.00523634
         759     2.04007     2.10984  0.00523025
         760     2.04047     2.10975  0.00522416
         761     2.04088     2.10966  0.00521808
         762     2.04133     2.10957    0.005212
         763      2.0418     2.10948  0.00520593
         764     2.04231      2.1094  0.00519986
         765     2.04285     2.10931  0.00519379
         766     2.04344     2.10922  0.00518772
         767     2.04407     2.10914  0.00518165
         768     2.04474     2.10905  0.00517558
         769     2.04547     2.10897  0.00516951
         770     2.04624     2.10889  0.00516344
         771     2.04708     2.10881  0.00515737
         772     2.04796     2.10873  0.00515129
         773     2.04891     2.10865   0.0051452
         774      2.0499     2.10858  0.00513912
         775     2.05095      2.1085  0.00513302
         776     2.05205     2.10843  0.00512692
         777     2.05319     2.10836  0.00512082
         778     2.05437     2.10829  0.00511471
         779     2.05558     2.10822  0.00510859
         780     2.05682     2.10816  0.00510247
         781     2.05806     2.10809  0.00509633
         782     2.05931     2.10803   0.0050902
         783     2.06055     2.10797  0.00508406
         784     2.06176     2.10791  0.00507792
         785     2.06294     2.10785  0.00507177
         786     2.06407      2.1078  0.00506562
         787     2.06513     2.10774  0.00505948
         788     2.06611     2.10769  0.00505333
         789     2.06699     2.10764  0.00504719
         790     2.06777     2.10759  0.00504106
         791     2.06842     2.10754  0.00503493
         792     2.06894     2.10749   0.0050288
         793     2.06932     2.10744  0.00502269
         794     2.06953     2.10739  0.00501659
         795     2.06958     2.10735  0.00501051
         796     2.06946      2.1073  0.00500444
         797     2.06916     2.10725  0.00499839
         798     2.06868      2.1072  0.00499236
         799     2.06801     2.10715  0.00498635
         800     2.06717      2.1071  0.00498037
         801     2.06615     2.10705  0.00497442
         802     2.06497       2.107  0.00496849
         803     2.06363     2.10695   0.0049626
         804     2.06214     2.10689  0.00495674
         805     2.06053     2.10683  0.00495091
         806     2.05881     2.10677  0.00494513
         807     2.05699     2.10671  0.00493939
         808     2.05511     2.10665  0.00493369
         809     2.05319     2.10658  0.00492803
         810     2.05124     2.10651  0.00492242
         811      2.0493     2.10644  0.00491686
         812     2.04739     2.10637  0.00491134
         813     2.04552      2.1063  0.00490587
         814     2.04373     2.10622  0.00490044
         815     2.04202     2.10614  0.00489506
         816     2.04042     2.10606  0.00488973
         817     2.03893     2.10598  0.00488443
         818     2.03755     2.10589  0.00487918
         819     2.03631     2.10581  0.00487396
         820     2.03518     2.10572  0.00486878
         821     2.03417     2.10564  0.00486363
         822     2.03327     2.10555  0.00485851
         823     2.03247     2.10546  0.00485341
         824     2.03175     2.10537  0.00484835
         825     2.03111     2.10528  0.00484331
         826     2.03052     2.10519  0.00483829
         827     2.02996      2.1051  0.00483329
         828     2.02943     2.10501  0.00482832
         829     2.02891     2.10491  0.00482337
         830     2.02838     2.10482  0.00481844
         831     2.02783     2.10473  0.00481353
         832     2.02725     2.10464  0.00480865
         833     2.02664     2.10454  0.00480379
         834     2.02599     2.10445  0.00479895
         835      2.0253     2.10435  0.00479414
         836     2.02456     2.10426  0.00478935
         837     2.02378     2.10416   0.0047846
         838     2.02295     2.10407  0.00477987
         839     2.02209     2.10397  0.00477517
         840     2.02119     2.10387   0.0047705
         841     2.02027     2.10377  0.00476586
         842     2.01933     2.10367  0.00476126
         843     2.01837     2.10357  0.00475669
         844     2.01741     2.10347  0.00475215
         845     2.01646     2.10336  0.00474764
         846     2.01551     2.10326  0.00474316
         847     2.01458     2.10315  0.00473872
         848     2.01368     2.10305   0.0047343
         849     2.01281     2.10294  0.00472992
         850     2.01197     2.10284  0.00472557
         851     2.01116     2.10273  0.00472124
         852      2.0104     2.10262  0.00471694
         853     2.00969     2.10251  0.00471267
         854     2.00901      2.1024  0.00470842
         855     2.00838     2.10229   0.0047042
         856     2.00779     2.10218      0.0047
         857     2.00723     2.10207  0.00469582
         858     2.00671     2.10196  0.00469166
         859     2.00621     2.10185  0.00468753
         860     2.00573     2.10174  0.00468341
         861     2.00527     2.10162  0.00467931
         862      2.0048     2.10151  0.00467523
         863     2.00432      2.1014  0.00467117
         864     2.00382     2.10129  0.00466713
         865     2.00329     2.10117   0.0046631
         866     2.00271     2.10106  0.00465911
         867     2.00208     2.10094  0.00465513
         868     2.00137     2.10083  0.00465118
         869     2.00058     2.10071  0.00464726
         870     1.99969      2.1006  0.00464337
         871      1.9987     2.10048  0.00463951
         872     1.99759     2.10036  0.00463569
         873     1.99635     2.10024  0.00463191
         874     1.99498     2.10012  0.00462818
         875     1.99347         2.1  0.00462449
         876     1.99182     2.09988  0.00462086
         877     1.99002     2.09975  0.00461729
         878     1.98809     2.09963  0.00461378
         879     1.98602      2.0995  0.00461034
         880     1.98383     2.09937  0.00460698
         881     1.98152     2.09923  0.00460369
         882     1.97911      2.0991  0.00460048
         883     1.97662     2.09896  0.00459736
         884     1.97408     2.09882  0.00459433
         885     1.97149     2.09867  0.00459139
         886      1.9689     2.09853  0.00458855
         887     1.96631     2.09838   0.0045858
         888     1.96376     2.09822  0.00458314
         889     1.96128     2.09807  0.00458057
         890     1.95888     2.09791  0.00457809
         891     1.95659     2.09776   0.0045757
         892     1.95443      2.0976  0.00457339
         893      1.9524     2.09743  0.00457116
         894     1.95054     2.09727    0.004569
         895     1.94883      2.0971   0.0045669
         896     1.94729     2.09694  0.00456486
         897     1.94592     2.09677  0.00456288
         898      1.9447      2.0966  0.00456094
         899     1.94364     2.09643  0.00455904
         900     1.94273     2.09626  0.00455717
         901     1.94195     2.09609  0.00455533
         902     1.94128     2.09591  0.00455351
         903     1.94072     2.09574  0.00455171
         904     1.94025     2.09557  0.00454992
         905     1.93986      2.0954  0.00454815
         906     1.93953     2.09523  0.00454638
         907     1.93925     2.09505  0.00454462
         908     1.93902     2.09488  0.00454286
         909     1.93882     2.09471  0.00454111
         910     1.93864     2.09454  0.00453935
         911     1.93849     2.09437   0.0045376
         912     1.93837      2.0942  0.00453585
         913     1.93826     2.09403   0.0045341
         914     1.93819     2.09385  0.00453234
         915     1.93813     2.09368  0.00453058
         916     1.93811     2.09351  0.00452882
         917     1.93813     2.09335  0.00452705
         918     1.93818     2.09318  0.00452527
         919     1.93828     2.09301  0.00452348
         920     1.93843     2.09284  0.00452169
         921     1.93863     2.09267  0.00451988
         922     1.93889     2.09251  0.00451805
         923     1.93921     2.09234  0.00451621
         924     1.93959     2.09217  0.00451434
         925     1.94004     2.09201  0.00451246
         926     1.94054     2.09185  0.00451055
         927     1.94112     2.09168  0.00450861
         928     1.94175     2.09152  0.00450665
         929     1.94245     2.09136  0.00450465
         930      1.9432      2.0912  0.00450263
         931     1.94402     2.09104  0.00450056
         932     1.94489     2.09089  0.00449847
         933     1.94582     2.09073  0.00449633
         934      1.9468     2.09058  0.00449416
         935     1.94783     2.09043  0.00449194
         936     1.94891     2.09027  0.00448969
         937     1.95003     2.09012  0.00448739
         938     1.95121     2.08998  0.00448505
         939     1.95243     2.08983  0.00448266
         940     1.95369     2.08968  0.00448023
         941       1.955     2.08954  0.00447776
         942     1.95636      2.0894  0.00447524
         943     1.95776     2.08926  0.00447267
         944     1.95921     2.08912  0.00447005
         945      1.9607     2.08899  0.00446739
         946     1.96224     2.08885  0.00446467
         947     1.96382     2.08872  0.00446191
         948     1.96544     2.08859   0.0044591
         949      1.9671     2.08846  0.00445624
         950      1.9688     2.08834  0.00445333
         951     1.97054     2.08821  0.00445036
         952     1.97231     2.08809  0.00444735
         953     1.97411     2.08797   0.0044443
         954     1.97594     2.08785  0.00444119
         955     1.97778     2.08774  0.00443803
         956     1.97964     2.08763  0.00443483
         957      1.9815     2.08752  0.00443158
         958     1.98337     2.08741  0.00442829
         959     1.98524      2.0873  0.00442495
         960     1.98709      2.0872  0.00442158
         961     1.98893     2.08709  0.00441816
         962     1.99075     2.08699   0.0044147
         963     1.99253      2.0869  0.00441121
         964     1.99428      2.0868  0.00440768
         965     1.99599      2.0867  0.00440411
         966     1.99765     2.08661  0.00440052
         967     1.99925     2.08652  0.00439689
         968      2.0008     2.08643  0.00439324
         969     2.00228     2.08635  0.00438957
         970      2.0037     2.08626  0.00438587
         971     2.00504     2.08618  0.00438215
         972     2.00631      2.0861  0.00437841
         973     2.00749     2.08602  0.00437466
         974     2.00859     2.08594  0.00437089
         975     2.00961     2.08586  0.00436711
         976     2.01054     2.08578  0.00436331
         977     2.01138      2.0857  0.00435951
         978     2.01213     2.08563   0.0043557
         979     2.01279     2.08555  0.00435189
         980     2.01336     2.08548  0.00434807
         981     2.01384     2.08541  0.00434425
         982     2.01423     2.08534  0.00434043
         983     2.01453     2.08526  0.00433662
         984     2.01474     2.08519   0.0043328
         985     2.01487     2.08512  0.00432899
         986     2.01491     2.08505  0.00432519
         987     2.01488     2.08498  0.00432139
         988     2.01478     2.08491   0.0043176
         989      2.0146     2.08484  0.00431382
         990     2.01436     2.08476  0.00431005
         991     2.01405     2.08469  0.00430629
         992     2.01369     2.08462  0.00430254
         993     2.01328     2.08455  0.00429881
         994     2.01281     2.08448  0.00429509
         995     2.01231     2.08441  0.00429139
         996     2.01176     2.08433   0.0042877
         997     2.01118     2.08426  0.00428403
         998     2.01057     2.08418  0.00428037
         999     2.00993     2.08411  0.00427673
        1000     2.00926     2.08404  0.00427311
        1001     2.00858     2.08396   0.0042695
        1002     2.00787     2.08388  0.00426592
        1003     2.00714     2.08381  0.00426235
        1004      2.0064     2.08373   0.0042588
        1005     2.00563     2.08365  0.00425527
        1006     2.00485     2.08357  0.00425177
        1007     2.00405      2.0835  0.00424828
        1008     2.00323     2.08342  0.00424481
        1009     2.00238     2.08334  0.00424136
        1010     2.00151     2.08325  0.00423794
        1011     2.00061     2.08317  0.00423453
        1012     1.99967     2.08309  0.00423115
        1013      1.9987     2.08301  0.00422779
        1014     1.99769     2.08292  0.00422446
        1015     1.99663     2.08284  0.00422116
        1016     1.99553     2.08275  0.00421788
        1017     1.99437     2.08267  0.00421462
        1018     1.99315     2.08258   0.0042114
        1019     1.99188     2.08249  0.00420821
        1020     1.99054      2.0824  0.00420505
        1021     1.98913     2.08231  0.00420192
        1022     1.98765     2.08221  0.00419883
        1023      1.9861     2.08212  0.00419578
        1024     1.98448     2.08202  0.00419276
        1025     1.98278     2.08193  0.00418979
        1026     1.98101     2.08183  0.00418686
        1027     1.97916     2.08173  0.00418398
        1028     1.97724     2.08163  0.00418114
        1029     1.97525     2.08152  0.00417836
        1030     1.97319     2.08142  0.00417562
        1031     1.97107     2.08131  0.00417294
        1032     1.96889      2.0812  0.00417032
        1033     1.96666     2.08109  0.00416776
        1034     1.96439     2.08098  0.00416526
        1035     1.96207     2.08086  0.00416282
        1036     1.95973     2.08075  0.00416044
        1037     1.95737     2.08063  0.00415813
        1038       1.955     2.08051  0.00415588
        1039     1.95263     2.08038  0.00415371
        1040     1.95028     2.08026   0.0041516
        1041     1.94795     2.08013  0.00414955
        1042     1.94566        2.08  0.00414758
        1043     1.94342     2.07987  0.00414567
        1044     1.94124     2.07974  0.00414382
        1045     1.93914     2.07961  0.00414204
        1046     1.93713     2.07947  0.00414032
        1047     1.93521     2.07933  0.00413866
        1048     1.93341     2.07919  0.00413705
        1049     1.93173     2.07905  0.00413549
        1050     1.93018     2.07891  0.00413398
        1051     1.92877     2.07877  0.00413252
        1052     1.92751     2.07862  0.00413109
        1053     1.92641     2.07848   0.0041297
        1054     1.92546     2.07833  0.00412833
        1055     1.92469     2.07819  0.00412698
        1056     1.92408     2.07804  0.00412565
        1057     1.92365      2.0779  0.00412434
        1058     1.92339     2.07775  0.00412302
        1059     1.92331      2.0776  0.00412171
        1060      1.9234     2.07746  0.00412039
        1061     1.92365     2.07731  0.00411905
        1062     1.92408     2.07717   0.0041177
        1063     1.92467     2.07703  0.00411632
        1064     1.92541     2.07688  0.00411492
        1065      1.9263     2.07674  0.00411348
        1066     1.92734      2.0766  0.00411201
        1067     1.92852     2.07646   0.0041105
        1068     1.92982     2.07633  0.00410894
        1069     1.93124     2.07619  0.00410734
        1070     1.93277     2.07606  0.00410569
        1071      1.9344     2.07592  0.00410399
        1072     1.93611     2.07579  0.00410223
        1073     1.93791     2.07566  0.00410042
        1074     1.93977     2.07554  0.00409855
        1075      1.9417     2.07541  0.00409663
        1076     1.94366     2.07529  0.00409465
        1077     1.94567     2.07517  0.00409262
        1078      1.9477     2.07505  0.00409053
        1079     1.94974     2.07494  0.00408839
        1080     1.95179     2.07482  0.00408619
        1081     1.95383     2.07471  0.00408394
        1082     1.95586      2.0746  0.00408165
        1083     1.95787     2.07449   0.0040793
        1084     1.95984     2.07439  0.00407691
        1085     1.96177     2.07428  0.00407447
        1086     1.96365     2.07418  0.00407199
        1087     1.96548     2.07408  0.00406948
        1088     1.96724     2.07398  0.00406692
        1089     1.96893     2.07389  0.00406433
        1090     1.97054     2.07379  0.00406171
        1091     1.97207      2.0737  0.00405905
        1092     1.97351     2.07361  0.00405637
        1093     1.97486     2.07352  0.00405367
        1094     1.97612     2.07343  0.00405094
        1095     1.97727     2.07334  0.00404819
        1096     1.97831     2.07325  0.00404543
        1097     1.97925     2.07317  0.00404265
        1098     1.98008     2.07308  0.00403985
        1099      1.9808       2.073  0.00403705
        1100      1.9814     2.07292  0.00403424
        1101     1.98189     2.07283  0.00403142
        1102     1.98226     2.07275   0.0040286
        1103     1.98251     2.07267  0.00402578
        1104     1.98264     2.07259  0.00402296
        1105     1.98265     2.07251  0.00402014
        1106     1.98255     2.07242  0.00401733
        1107     1.98232     2.07234  0.00401453
        1108     1.98198     2.07226  0.00401173
        1109     1.98152     2.07218  0.00400895
        1110     1.98095      2.0721  0.00400618
        1111     1.98026     2.07201  0.00400342
        1112     1.97946     2.07193  0.00400069
        1113     1.97854     2.07185  0.00399797
        1114     1.97752     2.07176  0.00399528
        1115     1.97638     2.07168  0.00399262
        1116     1.97515     2.07159  0.00398997
        1117     1.97381      2.0715  0.00398736
        1118     1.97237     2.07141  0.00398478
        1119     1.97083     2.07132  0.00398223
        1120     1.96919     2.07123  0.00397972
        1121     1.96747     2.07114  0.00397725
        1122     1.96566     2.07105  0.00397482
        1123     1.96377     2.07095  0.00397242
        1124     1.96179     2.07085  0.00397008
        1125     1.95974     2.07076  0.00396778
        1126     1.95763     2.07066  0.00396552
        1127     1.95544     2.07055  0.00396332
        1128      1.9532     2.07045  0.00396117
        1129     1.95091     2.07034  0.00395908
        1130     1.94858     2.07024  0.00395704
        1131      1.9462     2.07013  0.00395506
        1132      1.9438     2.07001  0.00395314
        1133     1.94139      2.0699  0.00395128
        1134     1.93896     2.06979  0.00394949
        1135     1.93654     2.06967  0.00394775
        1136     1.93413     2.06955  0.00394608
        1137     1.93174     2.06943  0.00394447
        1138      1.9294      2.0693  0.00394292
        1139     1.92711     2.06918  0.00394144
        1140     1.92489     2.06905  0.00394001
        1141     1.92275     2.06892  0.00393864
        1142      1.9207     2.06879  0.00393733
        1143     1.91877     2.06866  0.00393607
        1144     1.91696     2.06853  0.00393487
        1145     1.91529      2.0684  0.00393371
        1146     1.91376     2.06826  0.00393259
        1147      1.9124     2.06813  0.00393151
        1148      1.9112     2.06799  0.00393046
        1149     1.91019     2.06785  0.00392943
        1150     1.90936     2.06771  0.00392843
        1151     1.90873     2.06758  0.00392745
        1152     1.90829     2.06744  0.00392647
        1153     1.90804      2.0673   0.0039255
        1154     1.90799     2.06716  0.00392452
        1155     1.90812     2.06702  0.00392354
        1156     1.90845     2.06689  0.00392255
        1157     1.90895     2.06675  0.00392153
        1158     1.90962     2.06661  0.00392049
        1159     1.91046     2.06648  0.00391942
        1160     1.91144     2.06635  0.00391832
        1161     1.91256     2.06621  0.00391718
        1162     1.91381     2.06608  0.00391601
        1163     1.91516     2.06595  0.00391479
        1164     1.91661     2.06582  0.00391353
        1165     1.91815      2.0657  0.00391222
        1166     1.91975     2.06557  0.00391087
        1167     1.92141     2.06545  0.00390947
        1168     1.92311     2.06533  0.00390802
        1169     1.92484     2.06521  0.00390652
        1170     1.92659     2.06509  0.00390498
        1171     1.92834     2.06497  0.00390339
        1172     1.93009     2.06486  0.00390176
        1173     1.93182     2.06474  0.00390008
        1174     1.93353     2.06463  0.00389836
        1175     1.93521     2.06452   0.0038966
        1176     1.93684     2.06441   0.0038948
        1177     1.93843     2.06431  0.00389296
        1178     1.93996      2.0642  0.00389108
        1179     1.94144      2.0641  0.00388918
        1180     1.94285     2.06399  0.00388724
        1181      1.9442     2.06389  0.00388527
        1182     1.94548     2.06379  0.00388327
        1183     1.94669     2.06369  0.00388125
        1184     1.94782     2.06359  0.00387921
        1185     1.94887      2.0635  0.00387714
        1186     1.94985      2.0634  0.00387506
        1187     1.95075     2.06331  0.00387295
        1188     1.95158     2.06321  0.00387084
        1189     1.95233     2.06312   0.0038687
        1190       1.953     2.06303  0.00386656
        1191      1.9536     2.06294   0.0038644
        1192     1.95412     2.06284  0.00386224
        1193     1.95458     2.06275  0.00386007
        1194     1.95496     2.06266  0.00385789
        1195     1.95528     2.06257  0.00385571
        1196     1.95553     2.06248  0.00385352
        1197     1.95572     2.06239  0.00385134
        1198     1.95585     2.06231  0.00384915
        1199     1.95593     2.06222  0.00384696
        1200     1.95595     2.06213  0.00384477
        1201     1.95592     2.06204  0.00384259
        1202     1.95584     2.06195  0.00384041
        1203     1.95571     2.06186  0.00383823
        1204     1.95554     2.06178  0.00383606
        1205     1.95534     2.06169  0.00383389
        1206     1.95509      2.0616  0.00383173
        1207     1.95481     2.06151  0.00382958
        1208      1.9545     2.06142  0.00382743
        1209     1.95416     2.06133  0.00382529
        1210     1.95379     2.06124  0.00382317
        1211     1.95339     2.06115  0.00382105
        1212     1.95297     2.06107  0.00381894
        1213     1.95252     2.06098  0.00381684
        1214     1.95205     2.06089  0.00381475
        1215     1.95156      2.0608  0.00381267
        1216     1.95105     2.06071   0.0038106
        1217     1.95053     2.06062  0.00380854
        1218     1.94998     2.06052   0.0038065
        1219     1.94941     2.06043  0.00380447
        1220     1.94882     2.06034  0.00380245
        1221     1.94821     2.06025  0.00380045
        1222     1.94759     2.06016  0.00379845
        1223     1.94694     2.06007  0.00379648
        1224     1.94628     2.05997  0.00379451
        1225     1.94559     2.05988  0.00379256
        1226     1.94488     2.05979  0.00379063
        1227     1.94416     2.05969  0.00378871
        1228     1.94341      2.0596  0.00378681
        1229     1.94264      2.0595  0.00378492
        1230     1.94186     2.05941  0.00378305
        1231     1.94105     2.05931   0.0037812
        1232     1.94023     2.05921  0.00377937
        1233     1.93939     2.05912  0.00377755
        1234     1.93854     2.05902  0.00377576
        1235     1.93767     2.05892  0.00377398
        1236     1.93679     2.05882  0.00377222
        1237     1.93591     2.05872  0.00377047
        1238     1.93502     2.05862  0.00376875
        1239     1.93414     2.05852  0.00376705
        1240     1.93325     2.05842  0.00376537
        1241     1.93238     2.05832   0.0037637
        1242     1.93151     2.05822  0.00376206
        1243     1.93066     2.05811  0.00376043
        1244     1.92983     2.05801  0.00375882
        1245     1.92902     2.05791  0.00375723
        1246     1.92825      2.0578  0.00375565
        1247      1.9275      2.0577   0.0037541
        1248      1.9268     2.05759  0.00375255
        1249     1.92613     2.05749  0.00375102
        1250     1.92551     2.05738  0.00374951
        1251     1.92494     2.05728  0.00374801
        1252     1.92441     2.05717  0.00374651
        1253     1.92394     2.05706  0.00374503
        1254     1.92352     2.05696  0.00374356
        1255     1.92316     2.05685  0.00374209
        1256     1.92285     2.05674  0.00374064
        1257     1.92259     2.05664  0.00373918
        1258     1.92238     2.05653  0.00373773
        1259     1.92223     2.05642  0.00373629
        1260     1.92212     2.05632  0.00373484
        1261     1.92206     2.05621   0.0037334
        1262     1.92204      2.0561  0.00373195
        1263     1.92206       2.056   0.0037305
        1264     1.92212     2.05589  0.00372906
        1265      1.9222     2.05579  0.00372761
        1266     1.92231     2.05568  0.00372615
        1267     1.92244     2.05558   0.0037247
        1268     1.92259     2.05547  0.00372323
        1269     1.92275     2.05537  0.00372177
        1270     1.92291     2.05526   0.0037203
        1271     1.92308     2.05516  0.00371883
        1272     1.92325     2.05506  0.00371735
        1273     1.92341     2.05495  0.00371587
        1274     1.92356     2.05485  0.00371438
        1275      1.9237     2.05475  0.00371289
        1276     1.92383     2.05464   0.0037114
        1277     1.92394     2.05454   0.0037099
        1278     1.92403     2.05444  0.00370841
        1279      1.9241     2.05434  0.00370691
        1280     1.92415     2.05424   0.0037054
        1281     1.92417     2.05413   0.0037039
        1282     1.92417     2.05403   0.0037024
        1283     1.92414     2.05393   0.0037009
        1284     1.92408     2.05383   0.0036994
        1285     1.92399     2.05373   0.0036979
        1286     1.92388     2.05363   0.0036964
        1287     1.92374     2.05353  0.00369491
        1288     1.92357     2.05343  0.00369342
        1289     1.92337     2.05333  0.00369193
        1290     1.92314     2.05322  0.00369045
        1291     1.92287     2.05312  0.00368897
        1292     1.92258     2.05302   0.0036875
        1293     1.92226     2.05292  0.00368603
        1294      1.9219     2.05282  0.00368457
        1295     1.92151     2.05272  0.00368312
        1296     1.92108     2.05262  0.00368168
        1297     1.92062     2.05252  0.00368025
        1298     1.92012     2.05241  0.00367883
        1299     1.91959     2.05231  0.00367742
        1300     1.91901     2.05221  0.00367602
        1301     1.91839     2.05211  0.00367463
        1302     1.91774       2.052  0.00367326
        1303     1.91703      2.0519   0.0036719
        1304     1.91629     2.05179  0.00367055
        1305     1.91549     2.05169  0.00366923
        1306     1.91465     2.05159  0.00366792
        1307     1.91376     2.05148  0.00366663
        1308     1.91282     2.05137  0.00366535
        1309     1.91184     2.05127   0.0036641
        1310      1.9108     2.05116  0.00366288
        1311     1.90971     2.05105  0.00366167
        1312     1.90857     2.05094  0.00366049
        1313     1.90738     2.05083  0.00365933
        1314     1.90614     2.05072  0.00365821
        1315     1.90485     2.05061  0.00365711
        1316     1.90352      2.0505  0.00365603
        1317     1.90214     2.05039  0.00365499
        1318     1.90071     2.05028  0.00365398
        1319     1.89924     2.05016  0.00365301
        1320     1.89774     2.05005  0.00365206
        1321     1.89619     2.04993  0.00365116
        1322     1.89461     2.04981  0.00365028
        1323       1.893     2.04969  0.00364945
        1324     1.89136     2.04957  0.00364865
        1325     1.88969     2.04945  0.00364789
        1326     1.88801     2.04933  0.00364717
        1327      1.8863     2.04921  0.00364649
        1328     1.88458     2.04908  0.00364585
        1329     1.88285     2.04896  0.00364526
        1330     1.88112     2.04883   0.0036447
        1331     1.87938     2.04871  0.00364418
        1332     1.87764     2.04858  0.00364371
        1333     1.87591     2.04845  0.00364328
        1334     1.87418     2.04832  0.00364289
        1335     1.87247     2.04818  0.00364254
        1336     1.87077     2.04805  0.00364223
        1337      1.8691     2.04792  0.00364197
        1338     1.86744     2.04778  0.00364174
        1339     1.86582     2.04765  0.00364156
        1340     1.86422     2.04751  0.00364141
        1341     1.86265     2.04737  0.00364131
        1342     1.86112     2.04723  0.00364124
        1343     1.85963     2.04709   0.0036412
        1344     1.85818     2.04695  0.00364121
        1345     1.85678     2.04681  0.00364124
        1346     1.85543     2.04667  0.00364131
        1347     1.85412     2.04653  0.00364141
        1348     1.85287     2.04638  0.00364155
        1349     1.85167     2.04624  0.00364171
        1350     1.85053     2.04609  0.00364189
        1351     1.84946     2.04595   0.0036421
        1352     1.84844      2.0458  0.00364234
        1353     1.84749     2.04566  0.00364259
        1354      1.8466     2.04551  0.00364287
        1355     1.84579     2.04536  0.00364316
        1356     1.84504     2.04521  0.00364347
        1357     1.84436     2.04507  0.00364379
        1358     1.84375     2.04492  0.00364412
        1359     1.84322     2.04477  0.00364446
        1360     1.84275     2.04462  0.00364481
        1361     1.84236     2.04447  0.00364516
        1362     1.84204     2.04432  0.00364551
        1363     1.84179     2.04417  0.00364586
        1364     1.84161     2.04403  0.00364621
        1365     1.84149     2.04388  0.00364656
        1366     1.84144     2.04373   0.0036469
        1367     1.84146     2.04358  0.00364723
        1368     1.84153     2.04343  0.00364756
        1369     1.84166     2.04329  0.00364787
        1370     1.84185     2.04314  0.00364817
        1371     1.84209     2.04299  0.00364845
        1372     1.84237     2.04285  0.00364872
        1373      1.8427      2.0427  0.00364898
        1374     1.84306     2.04256  0.00364921
        1375     1.84346     2.04241  0.00364943
        1376     1.84388     2.04227  0.00364963
        1377     1.84434     2.04212  0.00364981
        1378     1.84481     2.04198  0.00364997
        1379      1.8453     2.04184   0.0036501
        1380      1.8458     2.04169  0.00365022
        1381      1.8463     2.04155  0.00365032
        1382     1.84681     2.04141   0.0036504
        1383     1.84732     2.04127  0.00365046
        1384     1.84782     2.04113  0.00365049
        1385     1.84831     2.04099  0.00365051
        1386     1.84879     2.04085  0.00365051
        1387     1.84926     2.04072  0.00365049
        1388     1.84971     2.04058  0.00365045
        1389     1.85014     2.04044   0.0036504
        1390     1.85056     2.04031  0.00365033
        1391     1.85095     2.04017  0.00365024
        1392     1.85132     2.04003  0.00365014
        1393     1.85167      2.0399  0.00365002
        1394       1.852     2.03976  0.00364989
        1395      1.8523     2.03963  0.00364975
        1396     1.85259     2.03949  0.00364959
        1397     1.85285     2.03936  0.00364943
        1398      1.8531     2.03923  0.00364925
        1399     1.85333      2.0391  0.00364906
        1400     1.85354     2.03896  0.00364886
        1401     1.85375     2.03883  0.00364865
        1402     1.85394      2.0387  0.00364843
        1403     1.85413     2.03857   0.0036482
        1404     1.85432     2.03844  0.00364796
        1405      1.8545      2.0383  0.00364771
        1406     1.85468     2.03817  0.00364745
        1407     1.85487     2.03804  0.00364719
        1408     1.85507     2.03791  0.00364691
        1409     1.85528     2.03778  0.00364662
        1410      1.8555     2.03766  0.00364633
        1411     1.85573     2.03753  0.00364602
        1412     1.85598      2.0374  0.00364571
        1413     1.85625     2.03727  0.00364538
        1414     1.85654     2.03714  0.00364504
        1415     1.85685     2.03701  0.00364469
        1416     1.85718     2.03689  0.00364433
        1417     1.85753     2.03676  0.00364396
        1418     1.85791     2.03663  0.00364357
        1419      1.8583     2.03651  0.00364317
        1420     1.85872     2.03638  0.00364275
        1421     1.85916     2.03626  0.00364232
        1422     1.85962     2.03613  0.00364188
        1423     1.86009     2.03601  0.00364142
        1424     1.86058     2.03589  0.00364095
        1425     1.86108     2.03577  0.00364046
        1426     1.86159     2.03564  0.00363995
        1427     1.86211     2.03552  0.00363943
        1428     1.86264      2.0354   0.0036389
        1429     1.86316     2.03528  0.00363835
        1430     1.86369     2.03516  0.00363778
        1431     1.86422     2.03504   0.0036372
        1432     1.86474     2.03492   0.0036366
        1433     1.86525      2.0348  0.00363599
        1434     1.86574     2.03469  0.00363537
        1435     1.86623     2.03457  0.00363473
        1436      1.8667     2.03445  0.00363408
        1437     1.86715     2.03433  0.00363341
        1438     1.86758     2.03422  0.00363274
        1439     1.86799      2.0341  0.00363205
        1440     1.86837     2.03399  0.00363135
        1441     1.86872     2.03387  0.00363064
        1442     1.86905     2.03376  0.00362992
        1443     1.86935     2.03364  0.00362919
        1444     1.86962     2.03353  0.00362846
        1445     1.86986     2.03342  0.00362771
        1446     1.87007     2.03331  0.00362696
        1447     1.87025     2.03319  0.00362621
