# DISTANCE:     AVE_GOFR:        ERROR:
     1.21836     1.54723  0.00324416
     1.24401     1.38049  0.00303622
     1.26966     1.24183  0.00309907
     1.29531     1.12231  0.00276073
     1.32096     1.02202  0.00245357
     1.34661    0.939996  0.00241986
     1.37226    0.876703   0.0023717
     1.39791    0.818624  0.00213077
     1.42355    0.773393  0.00213812
      1.4492    0.739708  0.00217316
     1.47485     0.71295  0.00199335
      1.5005    0.692992  0.00203736
     1.52615    0.677564  0.00183054
      1.5518    0.673554   0.0020421
     1.57745    0.671755  0.00200761
      1.6031    0.680814  0.00174566
     1.62875    0.690597  0.00181007
      1.6544    0.704751  0.00188007
     1.68005    0.726264  0.00185185
      1.7057    0.749674  0.00180814
     1.73135    0.782019  0.00181295
       1.757    0.819261  0.00183841
     1.78265    0.857125   0.0017765
      1.8083    0.893624  0.00179969
     1.83395    0.937942  0.00191778
      1.8596    0.980037   0.0018445
     1.88525     1.02115  0.00190224
      1.9109     1.06105  0.00181235
     1.93655     1.09888   0.0019809
      1.9622     1.13284  0.00195385
     1.98785     1.16421  0.00173363
      2.0135     1.18589  0.00174457
     2.03915      1.2025  0.00170024
      2.0648     1.21077  0.00170526
     2.09045     1.21297  0.00184213
      2.1161     1.20671  0.00175938
     2.14174     1.19207  0.00173374
     2.16739     1.16947  0.00182358
     2.19304     1.14807   0.0016458
     2.21869      1.1223  0.00179607
     2.24434     1.09039  0.00162537
     2.26999     1.06121  0.00148924
     2.29564     1.03445  0.00160485
     2.32129     1.01109  0.00158615
     2.34694     0.98547  0.00161415
     2.37259    0.963245  0.00146629
     2.39824    0.942318  0.00149829
     2.42389    0.926633  0.00141298
     2.44954    0.914256  0.00137456
     2.47519    0.902498  0.00143835
     2.50084    0.896068    0.001314
     2.52649    0.891524  0.00147563
     2.55214    0.890068  0.00143832
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.09996e-05 8.67447e-06
    0.884913  0.00134953 7.98073e-05
    0.910562   0.0256771 0.000435069
    0.936212    0.173766 0.000985454
    0.961861    0.586235  0.00179456
    0.987511     1.22947  0.00301349
     1.01316     1.88344   0.0035482
     1.03881     2.34225  0.00417909
     1.06446     2.54871  0.00408494
     1.09011     2.54078  0.00424585
     1.11576     2.38928  0.00353376
     1.14141     2.18011  0.00361859
     1.16706      1.9566  0.00351833
     1.19271     1.74034  0.00333393
     1.21836     1.54754  0.00323469
     1.24401     1.38067  0.00301858
     1.26966     1.24229  0.00311036
     1.29531     1.12249  0.00274526
     1.32096     1.02217  0.00243969
     1.34661    0.940019  0.00240163
     1.37226    0.876823  0.00235677
     1.39791    0.818888  0.00213096
     1.42355    0.773422  0.00212211
      1.4492    0.739848  0.00216124
     1.47485    0.712716  0.00199193
      1.5005    0.692997  0.00202193
     1.52615    0.677784  0.00182979
      1.5518    0.673617  0.00202761
     1.57745    0.671677  0.00199392
      1.6031    0.680768  0.00173304
     1.62875    0.690586  0.00179639
      1.6544    0.704706  0.00186637
     1.68005    0.726233  0.00183809
      1.7057    0.749579  0.00179697
     1.73135    0.781897  0.00180332
       1.757    0.819096  0.00183183
     1.78265    0.857017  0.00176631
      1.8083     0.89377  0.00179195
     1.83395    0.937948  0.00190326
      1.8596    0.979938  0.00183323
     1.88525     1.02105  0.00189071
      1.9109     1.06078  0.00181731
     1.93655     1.09856  0.00199258
      1.9622      1.1327  0.00194403
     1.98785     1.16411  0.00172331
      2.0135     1.18591  0.00173141
     2.03915     1.20258  0.00168935
      2.0648      1.2111  0.00172402
     2.09045     1.21326  0.00185101
      2.1161     1.20706  0.00177996
     2.14174     1.19219  0.00172471
     2.16739      1.1696  0.00181428
     2.19304     1.14805  0.00163343
     2.21869     1.12232  0.00178254
     2.24434     1.09032  0.00161484
     2.26999     1.06119  0.00147807
     2.29564     1.03458  0.00159739
     2.32129     1.01137   0.0015983
     2.34694    0.985418  0.00160278
     2.37259     0.96319  0.00145623
     2.39824    0.942415  0.00149012
     2.42389    0.926647  0.00140235
     2.44954    0.914134  0.00136956
     2.47519    0.902409   0.0014302
     2.50084    0.896029  0.00130462
     2.52649     0.89154  0.00146455
     2.55214    0.889969  0.00143079
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.08417e-05 8.61069e-06
    0.884913  0.00134455 7.93622e-05
    0.910562   0.0257599 0.000439593
    0.936212    0.173768 0.000978047
    0.961861    0.585883   0.0018152
    0.987511     1.22948  0.00299084
     1.01316     1.88362  0.00352578
     1.03881     2.34206   0.0041516
     1.06446     2.54843  0.00406412
     1.09011     2.54042  0.00422973
     1.11576     2.38929  0.00350722
     1.14141     2.18028   0.0035954
     1.16706      1.9572  0.00354357
     1.19271     1.74104  0.00338156
     1.21836     1.54776  0.00321789
     1.24401     1.38067  0.00299589
     1.26966     1.24198  0.00310221
     1.29531      1.1225  0.00272464
     1.32096     1.02213  0.00242174
     1.34661    0.939965  0.00238419
     1.37226    0.876709  0.00234182
     1.39791    0.818798  0.00211685
     1.42355    0.773311  0.00210906
      1.4492    0.739877  0.00214518
     1.47485    0.712952  0.00199085
      1.5005    0.693125   0.0020108
     1.52615    0.677984  0.00182689
      1.5518    0.673617  0.00201236
     1.57745    0.671611  0.00198001
      1.6031    0.680901  0.00172511
     1.62875     0.69064   0.0017837
      1.6544    0.704748  0.00185282
     1.68005    0.726182  0.00182498
      1.7057    0.749496  0.00178536
     1.73135    0.781937  0.00179018
       1.757    0.819138  0.00181854
     1.78265    0.857052  0.00175337
      1.8083     0.89388  0.00178184
     1.83395    0.938019   0.0018903
      1.8596    0.979973  0.00181979
     1.88525     1.02092  0.00188093
      1.9109     1.06056  0.00181709
     1.93655     1.09839  0.00198426
      1.9622     1.13261  0.00193175
     1.98785      1.1639  0.00172327
      2.0135     1.18576  0.00172455
     2.03915     1.20211  0.00174116
      2.0648     1.21084  0.00173043
     2.09045     1.21335  0.00183963
      2.1161     1.20701  0.00176717
     2.14174     1.19221  0.00171189
     2.16739     1.16952  0.00180253
     2.19304     1.14809  0.00162146
     2.21869      1.1226  0.00179172
     2.24434     1.09068  0.00164245
     2.26999     1.06151  0.00150085
     2.29564     1.03488  0.00161289
     2.32129     1.01151  0.00159217
     2.34694    0.985529  0.00159456
     2.37259    0.963098  0.00144818
     2.39824    0.942397  0.00147903
     2.42389    0.926596  0.00139273
     2.44954    0.914064  0.00136107
     2.47519    0.902367  0.00142005
     2.50084    0.895933  0.00129833
     2.52649    0.891374  0.00146293
     2.55214    0.889895  0.00142197
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.06862e-05 8.54783e-06
    0.884913  0.00134204 7.88095e-05
    0.910562   0.0257496 0.000436433
    0.936212    0.173677 0.000975005
    0.961861    0.585902  0.00180176
    0.987511     1.22962   0.0029718
     1.01316     1.88349  0.00350156
     1.03881     2.34161  0.00414576
     1.06446     2.54845  0.00403383
     1.09011     2.54003  0.00421574
     1.11576     2.38861   0.0035475
     1.14141     2.18033  0.00356895
     1.16706     1.95754  0.00353308
     1.19271     1.74112  0.00335729
     1.21836     1.54815  0.00321697
     1.24401     1.38112  0.00300791
     1.26966     1.24214  0.00308294
     1.29531     1.12233  0.00270961
     1.32096       1.022  0.00240694
     1.34661    0.939837   0.0023698
     1.37226    0.877128  0.00236154
     1.39791    0.818931  0.00210526
     1.42355    0.773492   0.0021011
      1.4492    0.739946  0.00213028
     1.47485    0.712949    0.001976
      1.5005    0.693081  0.00199627
     1.52615    0.677954  0.00181349
      1.5518    0.673472  0.00200254
     1.57745     0.67144  0.00197266
      1.6031    0.680696  0.00172432
     1.62875    0.690731  0.00177272
      1.6544    0.704672  0.00184057
     1.68005    0.726125  0.00181224
      1.7057    0.749504  0.00177205
     1.73135    0.782018  0.00177868
       1.757    0.819184  0.00180556
     1.78265    0.857139  0.00174246
      1.8083    0.893775   0.0017716
     1.83395    0.938122  0.00187899
      1.8596    0.979954  0.00180631
     1.88525     1.02095  0.00186712
      1.9109     1.06072  0.00181069
     1.93655     1.09858  0.00197831
      1.9622      1.1326  0.00191736
     1.98785     1.16395  0.00171121
      2.0135     1.18572  0.00171211
     2.03915     1.20198  0.00173305
      2.0648     1.21064  0.00172919
     2.09045       1.213  0.00185955
      2.1161     1.20678   0.0017688
     2.14174     1.19214  0.00170038
     2.16739     1.16943  0.00179107
     2.19304     1.14799  0.00161239
     2.21869     1.12256  0.00177896
     2.24434      1.0907  0.00163028
     2.26999     1.06146  0.00149056
     2.29564     1.03472  0.00160835
     2.32129     1.01166  0.00158703
     2.34694    0.985684  0.00159022
     2.37259    0.963157  0.00143858
     2.39824    0.942503  0.00147174
     2.42389    0.926799  0.00139706
     2.44954    0.914274  0.00136704
     2.47519    0.902497  0.00141537
     2.50084    0.896097  0.00129905
     2.52649    0.891655  0.00147872
     2.55214     0.89009  0.00142475
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263  2.0533e-05 8.48589e-06
    0.884913  0.00135894 8.00154e-05
    0.910562   0.0257407  0.00043329
    0.936212    0.173539 0.000977449
    0.961861    0.585937  0.00178874
    0.987511     1.22932  0.00296503
     1.01316     1.88346  0.00347579
     1.03881     2.34134  0.00412355
     1.06446     2.54868  0.00401056
     1.09011     2.54026  0.00419087
     1.11576     2.38895  0.00353751
     1.14141     2.18079  0.00357161
     1.16706     1.95785  0.00352068
     1.19271     1.74089  0.00334007
     1.21836     1.54787  0.00320492
     1.24401     1.38093  0.00299185
     1.26966      1.2415   0.0031251
     1.29531     1.12213  0.00269674
     1.32096     1.02196  0.00238954
     1.34661    0.939874  0.00235253
     1.37226     0.87709  0.00234435
     1.39791    0.818712  0.00210106
     1.42355    0.773542  0.00208611
      1.4492    0.740167  0.00212598
     1.47485    0.713163  0.00197292
      1.5005    0.693151  0.00198272
     1.52615    0.678064  0.00180338
      1.5518    0.673863  0.00202557
     1.57745    0.671674  0.00197195
      1.6031    0.680781  0.00171361
     1.62875    0.690688  0.00176011
      1.6544    0.704639  0.00182723
     1.68005    0.725938  0.00180841
      1.7057    0.749544  0.00175938
     1.73135    0.782107  0.00176771
       1.757     0.81926  0.00179377
     1.78265    0.857265  0.00173406
      1.8083    0.893656  0.00176248
     1.83395     0.93812  0.00186508
      1.8596    0.979922  0.00179321
     1.88525      1.0209  0.00185397
      1.9109     1.06057   0.0018041
     1.93655     1.09842  0.00197065
      1.9622     1.13228  0.00192943
     1.98785     1.16384  0.00170169
      2.0135     1.18558   0.0017051
     2.03915     1.20199  0.00172024
      2.0648     1.21062  0.00171646
     2.09045       1.213  0.00184578
      2.1161      1.2068  0.00175585
     2.14174     1.19228  0.00169289
     2.16739     1.16943   0.0017778
     2.19304     1.14808  0.00160298
     2.21869     1.12247  0.00176799
     2.24434     1.09084  0.00162436
     2.26999      1.0615  0.00148023
     2.29564     1.03462  0.00159943
     2.32129     1.01145  0.00158847
     2.34694    0.985657  0.00157868
     2.37259    0.963107  0.00142881
     2.39824    0.942449  0.00146183
     2.42389    0.926845  0.00138748
     2.44954    0.914483   0.0013729
     2.47519    0.902725  0.00142307
     2.50084    0.896386  0.00132116
     2.52649    0.891856  0.00148141
     2.55214     0.89013  0.00141475
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263  2.0382e-05 8.42484e-06
    0.884913  0.00134894 8.00485e-05
    0.910562   0.0257107 0.000431145
    0.936212     0.17356 0.000970494
    0.961861    0.586031  0.00177809
    0.987511     1.22944  0.00294586
     1.01316     1.88387  0.00347414
     1.03881     2.34169  0.00410837
     1.06446     2.54893  0.00398863
     1.09011     2.54019  0.00416071
     1.11576     2.38865  0.00352415
     1.14141     2.18094  0.00354851
     1.16706     1.95766  0.00350013
     1.19271     1.74044  0.00334595
     1.21836     1.54778  0.00318255
     1.24401     1.38052  0.00299852
     1.26966     1.24108   0.0031302
     1.29531     1.12215    0.002677
     1.32096     1.02191  0.00237253
     1.34661    0.939906  0.00233545
     1.37226    0.877055  0.00232737
     1.39791    0.818684   0.0020858
     1.42355    0.773529   0.0020708
      1.4492    0.740147  0.00211045
     1.47485    0.713169  0.00195842
      1.5005    0.693297  0.00197348
     1.52615    0.678121  0.00179104
      1.5518    0.674113  0.00202598
     1.57745     0.67208   0.0019988
      1.6031    0.681076  0.00172622
     1.62875    0.690913  0.00176145
      1.6544    0.704928  0.00183646
     1.68005    0.725912   0.0017953
      1.7057    0.749498  0.00174706
     1.73135    0.782064  0.00175522
       1.757      0.8191  0.00178772
     1.78265    0.856879  0.00176373
      1.8083    0.893188  0.00181071
     1.83395    0.937921  0.00186188
      1.8596    0.979815  0.00178323
     1.88525     1.02072  0.00184858
      1.9109     1.06067   0.0017936
     1.93655      1.0987  0.00197604
      1.9622     1.13231  0.00191543
     1.98785     1.16377  0.00169066
      2.0135      1.1856  0.00169265
     2.03915     1.20207  0.00170931
      2.0648     1.21079  0.00171153
     2.09045     1.21319  0.00184144
      2.1161     1.20705  0.00175996
     2.14174      1.1926  0.00171076
     2.16739     1.16951  0.00176633
     2.19304     1.14811  0.00159147
     2.21869     1.12233  0.00176045
     2.24434     1.09063  0.00162608
     2.26999     1.06141  0.00147235
     2.29564     1.03446  0.00159589
     2.32129     1.01119  0.00159739
     2.34694     0.98557  0.00156946
     2.37259    0.963086  0.00141846
     2.39824     0.94237  0.00145319
     2.42389     0.92675  0.00138055
     2.44954    0.914461  0.00136299
     2.47519    0.902787  0.00141396
     2.50084    0.896397  0.00131149
     2.52649    0.891788  0.00147207
     2.55214    0.890246  0.00140906
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.02332e-05 8.36465e-06
    0.884913  0.00134646 7.95027e-05
    0.910562   0.0256927 0.000428371
    0.936212    0.173617 0.000965059
    0.961861    0.586318  0.00178812
    0.987511     1.22974   0.0029392
     1.01316       1.884  0.00345129
     1.03881     2.34183  0.00408076
     1.06446     2.54873  0.00396437
     1.09011     2.53957  0.00417618
     1.11576     2.38809  0.00354283
     1.14141     2.18045   0.0035555
     1.16706     1.95807  0.00349868
     1.19271     1.74086  0.00334701
     1.21836     1.54806  0.00317139
     1.24401     1.38076  0.00298633
     1.26966     1.24132   0.0031164
     1.29531     1.12196  0.00266439
     1.32096     1.02143  0.00240208
     1.34661     0.93989  0.00231846
     1.37226    0.876845  0.00231988
     1.39791    0.818605  0.00207208
     1.42355    0.773185  0.00208404
      1.4492    0.739857  0.00211491
     1.47485     0.71298  0.00195323
      1.5005    0.693469  0.00196658
     1.52615    0.678379  0.00179645
      1.5518    0.674286  0.00201859
     1.57745    0.672192  0.00198732
      1.6031    0.681157  0.00171553
     1.62875    0.691009  0.00175123
      1.6544    0.705012  0.00182496
     1.68005     0.72613  0.00179538
      1.7057    0.749652  0.00174112
     1.73135    0.782204  0.00174798
       1.757    0.819276   0.0017833
     1.78265    0.857026    0.001757
      1.8083    0.893225  0.00179787
     1.83395    0.938018  0.00185082
      1.8596    0.979904  0.00177244
     1.88525     1.02075  0.00183537
      1.9109     1.06063  0.00178086
     1.93655     1.09857  0.00196571
      1.9622     1.13208  0.00191429
     1.98785      1.1637  0.00167989
      2.0135     1.18559  0.00168033
     2.03915     1.20194  0.00170122
      2.0648     1.21065  0.00170461
     2.09045      1.2131   0.0018298
      2.1161     1.20708  0.00174742
     2.14174     1.19249  0.00170192
     2.16739     1.16945  0.00175457
     2.19304     1.14806  0.00158058
     2.21869     1.12231   0.0017477
     2.24434     1.09068  0.00161511
     2.26999     1.06167  0.00148374
     2.29564     1.03451  0.00158494
     2.32129      1.0112  0.00158573
     2.34694    0.985532  0.00155847
     2.37259     0.96312  0.00140853
     2.39824    0.942331   0.0014431
     2.42389    0.926556  0.00138399
     2.44954    0.914236  0.00137144
     2.47519    0.902723  0.00140511
     2.50084    0.896376  0.00130208
     2.52649     0.89172  0.00146289
     2.55214    0.890244  0.00139877
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.00866e-05 8.30533e-06
    0.884913  0.00134202 7.90506e-05
    0.910562   0.0256757 0.000425605
    0.936212    0.173559 0.000959785
    0.961861    0.586226  0.00177753
    0.987511     1.22994  0.00292453
     1.01316     1.88447  0.00345855
     1.03881     2.34275  0.00415224
     1.06446     2.54959  0.00402827
     1.09011     2.53995   0.0041632
     1.11576     2.38805  0.00351738
     1.14141     2.18041  0.00352999
     1.16706     1.95713  0.00359735
     1.19271     1.74044  0.00334825
     1.21836     1.54785  0.00315545
     1.24401     1.38039  0.00298731
     1.26966      1.2412  0.00309605
     1.29531     1.12198  0.00264515
     1.32096     1.02136  0.00238582
     1.34661    0.939547  0.00232689
     1.37226    0.876282   0.0023703
     1.39791    0.818497   0.0020599
     1.42355    0.773035  0.00207439
      1.4492    0.739606   0.0021144
     1.47485    0.712837  0.00194431
      1.5005    0.693508   0.0019527
     1.52615     0.67842   0.0017839
      1.5518    0.674249  0.00200431
     1.57745    0.672315  0.00197677
      1.6031    0.681247  0.00170548
     1.62875    0.691183  0.00174721
      1.6544    0.704918  0.00181415
     1.68005    0.726379  0.00179947
      1.7057    0.749983  0.00175966
     1.73135    0.782586  0.00177639
       1.757    0.819704  0.00182104
     1.78265     0.85712  0.00174677
      1.8083    0.893403  0.00179366
     1.83395    0.938242   0.0018509
      1.8596    0.980221  0.00178772
     1.88525     1.02081  0.00182293
      1.9109     1.06067  0.00176841
     1.93655     1.09853  0.00195179
      1.9622     1.13201  0.00190164
     1.98785     1.16389  0.00167835
      2.0135      1.1857  0.00167158
     2.03915     1.20183  0.00169287
      2.0648     1.21048  0.00170057
     2.09045     1.21296  0.00182233
      2.1161       1.207   0.0017366
     2.14174     1.19246  0.00168974
     2.16739     1.16937  0.00174362
     2.19304     1.14801  0.00156996
     2.21869     1.12213  0.00174384
     2.24434     1.09048  0.00161541
     2.26999     1.06144  0.00149039
     2.29564     1.03436  0.00158004
     2.32129     1.01101   0.0015851
     2.34694    0.985197  0.00158269
     2.37259     0.96293  0.00141103
     2.39824     0.94211   0.0014496
     2.42389    0.926393  0.00138349
     2.44954    0.914224  0.00136155
     2.47519    0.902814  0.00139793
     2.50084    0.896507  0.00129919
     2.52649    0.891765  0.00145298
     2.55214    0.890267  0.00138882
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.99421e-05 8.24683e-06
    0.884913  0.00134193 7.84819e-05
    0.910562   0.0256561 0.000422994
    0.936212    0.173534 0.000953204
    0.961861    0.586404  0.00177359
    0.987511     1.23029  0.00292544
     1.01316      1.8847  0.00344093
     1.03881     2.34256  0.00412652
     1.06446     2.54913  0.00402601
     1.09011      2.5393  0.00418342
     1.11576     2.38828  0.00349992
     1.14141     2.18011  0.00351697
     1.16706     1.95713  0.00357147
     1.19271     1.74076  0.00333929
     1.21836     1.54795  0.00313444
     1.24401     1.38038  0.00296584
     1.26966     1.24112  0.00307479
     1.29531     1.12214  0.00263088
     1.32096     1.02154   0.0023759
     1.34661    0.939416  0.00231387
     1.37226    0.876317   0.0023535
     1.39791     0.81844  0.00204586
     1.42355    0.773257  0.00207137
      1.4492    0.739908  0.00212068
     1.47485    0.713004  0.00193749
      1.5005    0.693547  0.00193905
     1.52615    0.678103  0.00179908
      1.5518    0.674027  0.00200213
     1.57745    0.672276  0.00196294
      1.6031    0.681096  0.00169991
     1.62875    0.691249  0.00173586
      1.6544    0.704965  0.00180173
     1.68005    0.726369  0.00178655
      1.7057     0.75008  0.00174968
     1.73135    0.782636  0.00176432
       1.757    0.819792  0.00181007
     1.78265    0.857143  0.00173436
      1.8083    0.893505  0.00178365
     1.83395    0.938033  0.00184937
      1.8596    0.980068  0.00178137
     1.88525     1.02076  0.00181039
      1.9109     1.06087  0.00176711
     1.93655     1.09848  0.00193857
      1.9622     1.13204  0.00188812
     1.98785     1.16391  0.00166639
      2.0135     1.18547  0.00167533
     2.03915     1.20179  0.00168106
      2.0648     1.21058  0.00169146
     2.09045     1.21295  0.00180926
      2.1161      1.2069  0.00172703
     2.14174     1.19247  0.00167759
     2.16739      1.1693   0.0017325
     2.19304     1.14803  0.00155878
     2.21869     1.12227  0.00173661
     2.24434     1.09059  0.00160732
     2.26999      1.0615  0.00148107
     2.29564     1.03448  0.00157324
     2.32129     1.01099  0.00157385
     2.34694    0.985165  0.00157164
     2.37259    0.962841  0.00140372
     2.39824     0.94209  0.00143931
     2.42389    0.926269  0.00137913
     2.44954    0.914135  0.00135471
     2.47519    0.902885  0.00138963
     2.50084    0.896599  0.00129306
     2.52649    0.891867  0.00144609
     2.55214    0.890322  0.00137991
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.97997e-05 8.18916e-06
    0.884913   0.0013425 7.79234e-05
    0.910562   0.0256705 0.000420218
    0.936212     0.17374  0.00096827
    0.961861     0.58624  0.00176843
    0.987511     1.23013  0.00290944
     1.01316      1.8847  0.00341636
     1.03881     2.34252  0.00409728
     1.06446     2.54901  0.00399894
     1.09011     2.53911  0.00415774
     1.11576     2.38847  0.00348007
     1.14141     2.18045  0.00350803
     1.16706     1.95723  0.00354737
     1.19271     1.74085  0.00331656
     1.21836     1.54811  0.00311603
     1.24401      1.3803  0.00294558
     1.26966     1.24113  0.00305283
     1.29531     1.12226  0.00261486
     1.32096     1.02186  0.00238059
     1.34661    0.939614   0.0023058
     1.37226    0.876155  0.00234225
     1.39791    0.818287  0.00203697
     1.42355    0.773181  0.00205796
      1.4492    0.739706  0.00211516
     1.47485    0.712806  0.00193376
      1.5005    0.693482  0.00192631
     1.52615    0.678187  0.00178818
      1.5518    0.674104  0.00198934
     1.57745    0.672508  0.00196254
      1.6031    0.681188  0.00169028
     1.62875    0.691233  0.00172354
      1.6544    0.704791  0.00179729
     1.68005    0.726056  0.00180098
      1.7057    0.749945  0.00174236
     1.73135    0.782881  0.00176869
       1.757    0.819751   0.0017976
     1.78265    0.856988  0.00172889
      1.8083    0.893533  0.00177112
     1.83395    0.938292  0.00185425
      1.8596    0.980123   0.0017695
     1.88525     1.02065  0.00180119
      1.9109     1.06082  0.00175537
     1.93655     1.09851  0.00192503
      1.9622     1.13214  0.00187715
     1.98785     1.16384  0.00165587
      2.0135     1.18535   0.0016678
     2.03915     1.20185  0.00167006
      2.0648      1.2106  0.00167949
     2.09045     1.21278  0.00180431
      2.1161     1.20679  0.00171797
     2.14174     1.19238  0.00166801
     2.16739     1.16937  0.00172157
