#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1347     1.31007     1.29884 0.000534008
        1348     1.30982     1.29885 0.000533674
        1349     1.30957     1.29886 0.000533337
        1350      1.3093     1.29886 0.000532998
        1351     1.30902     1.29887 0.000532657
        1352     1.30873     1.29888 0.000532313
        1353     1.30842     1.29889 0.000531966
        1354     1.30808     1.29889 0.000531616
        1355     1.30773      1.2989 0.000531264
        1356     1.30736     1.29891 0.000530909
        1357     1.30696     1.29891 0.000530551
        1358     1.30654     1.29892  0.00053019
        1359      1.3061     1.29892 0.000529826
        1360     1.30564     1.29893  0.00052946
        1361     1.30515     1.29893  0.00052909
        1362     1.30463     1.29894 0.000528718
        1363      1.3041     1.29894 0.000528344
        1364     1.30354     1.29894 0.000527968
        1365     1.30296     1.29895 0.000527589
        1366     1.30236     1.29895 0.000527209
        1367     1.30174     1.29895 0.000526827
        1368     1.30111     1.29895 0.000526444
        1369     1.30047     1.29895 0.000526061
        1370     1.29981     1.29895 0.000525677
        1371     1.29916     1.29895 0.000525294
        1372     1.29849     1.29895 0.000524911
        1373     1.29784     1.29895 0.000524529
        1374     1.29718     1.29895 0.000524149
        1375     1.29654     1.29895 0.000523771
        1376     1.29592     1.29895 0.000523395
        1377     1.29532     1.29895 0.000523021
        1378     1.29476     1.29894 0.000522651
        1379     1.29422     1.29894 0.000522283
        1380     1.29373     1.29893 0.000521918
        1381     1.29328     1.29893 0.000521556
        1382     1.29289     1.29893 0.000521197
        1383     1.29255     1.29892 0.000520841
        1384     1.29228     1.29892 0.000520486
        1385     1.29208     1.29891 0.000520134
        1386     1.29195     1.29891 0.000519783
        1387      1.2919      1.2989 0.000519433
        1388     1.29193      1.2989 0.000519083
        1389     1.29204     1.29889 0.000518733
        1390     1.29224     1.29889 0.000518381
        1391     1.29252     1.29888 0.000518029
        1392     1.29289     1.29888 0.000517675
        1393     1.29334     1.29887 0.000517318
        1394     1.29387     1.29887  0.00051696
        1395     1.29448     1.29887 0.000516599
        1396     1.29516     1.29887 0.000516236
        1397     1.29592     1.29886  0.00051587
        1398     1.29673     1.29886 0.000515504
        1399     1.29761     1.29886 0.000515136
        1400     1.29854     1.29886 0.000514768
        1401     1.29952     1.29886 0.000514401
        1402     1.30054     1.29886 0.000514035
        1403     1.30158     1.29886 0.000513673
        1404     1.30266     1.29887 0.000513314
        1405     1.30375     1.29887  0.00051296
        1406     1.30485     1.29887 0.000512613
        1407     1.30595     1.29888 0.000512273
        1408     1.30705     1.29889 0.000511942
        1409     1.30814     1.29889 0.000511621
        1410     1.30922      1.2989 0.000511311
        1411     1.31027     1.29891 0.000511012
        1412      1.3113     1.29892 0.000510725
        1413      1.3123     1.29893 0.000510452
        1414     1.31326     1.29894 0.000510191
        1415     1.31419     1.29895 0.000509945
        1416     1.31508     1.29896 0.000509712
        1417     1.31593     1.29897 0.000509493
        1418     1.31673     1.29898 0.000509287
        1419     1.31749       1.299 0.000509095
        1420      1.3182     1.29901 0.000508916
        1421     1.31886     1.29902  0.00050875
        1422     1.31948     1.29904 0.000508596
        1423     1.32005     1.29905 0.000508453
        1424     1.32058     1.29907  0.00050832
        1425     1.32106     1.29908 0.000508198
        1426      1.3215      1.2991 0.000508084
        1427      1.3219     1.29911 0.000507979
        1428     1.32225     1.29913 0.000507882
        1429     1.32257     1.29915 0.000507792
        1430     1.32285     1.29916 0.000507707
        1431      1.3231     1.29918 0.000507628
        1432     1.32332      1.2992 0.000507553
        1433      1.3235     1.29921 0.000507482
        1434     1.32366     1.29923 0.000507414
        1435      1.3238     1.29925  0.00050735
        1436     1.32391     1.29927 0.000507287
        1437       1.324     1.29928 0.000507226
        1438     1.32408      1.2993 0.000507166
        1439     1.32414     1.29932 0.000507107
        1440     1.32418     1.29933 0.000507049
        1441     1.32422     1.29935 0.000506991
        1442     1.32425     1.29937 0.000506933
        1443     1.32427     1.29939 0.000506876
        1444     1.32429      1.2994 0.000506818
        1445     1.32431     1.29942  0.00050676
        1446     1.32432     1.29944 0.000506702
        1447     1.32434     1.29945 0.000506644
        1448     1.32436     1.29947 0.000506586
        1449     1.32438     1.29949 0.000506528
        1450     1.32441     1.29951  0.00050647
        1451     1.32445     1.29952 0.000506413
        1452     1.32449     1.29954 0.000506356
        1453     1.32454     1.29956   0.0005063
        1454      1.3246     1.29958 0.000506244
        1455     1.32467     1.29959  0.00050619
        1456     1.32475     1.29961 0.000506138
        1457     1.32485     1.29963 0.000506086
        1458     1.32495     1.29964 0.000506037
        1459     1.32506     1.29966  0.00050599
        1460     1.32518     1.29968 0.000505945
        1461     1.32531      1.2997 0.000505903
        1462     1.32546     1.29971 0.000505864
        1463     1.32561     1.29973 0.000505828
        1464     1.32577     1.29975 0.000505795
        1465     1.32594     1.29977 0.000505766
        1466     1.32612     1.29979  0.00050574
        1467      1.3263      1.2998 0.000505718
        1468     1.32649     1.29982   0.0005057
        1469     1.32669     1.29984 0.000505687
        1470     1.32689     1.29986 0.000505677
        1471      1.3271     1.29988 0.000505673
        1472      1.3273      1.2999 0.000505672
        1473     1.32751     1.29991 0.000505676
        1474     1.32772     1.29993 0.000505685
        1475     1.32793     1.29995 0.000505698
        1476     1.32814     1.29997 0.000505716
        1477     1.32835     1.29999 0.000505739
        1478     1.32855     1.30001 0.000505765
        1479     1.32875     1.30003 0.000505797
        1480     1.32895     1.30005 0.000505832
        1481     1.32914     1.30007 0.000505872
        1482     1.32932     1.30009 0.000505915
        1483      1.3295     1.30011 0.000505963
        1484     1.32967     1.30013 0.000506014
        1485     1.32983     1.30015 0.000506068
        1486     1.32998     1.30017 0.000506125
        1487     1.33012     1.30019 0.000506185
        1488     1.33025     1.30021 0.000506248
        1489     1.33037     1.30023 0.000506314
        1490     1.33048     1.30025 0.000506381
        1491     1.33058     1.30027  0.00050645
        1492     1.33067     1.30029  0.00050652
        1493     1.33074     1.30031 0.000506591
        1494     1.33081     1.30033 0.000506663
        1495     1.33086     1.30035 0.000506736
        1496     1.33089     1.30037 0.000506808
        1497     1.33092     1.30039  0.00050688
        1498     1.33093     1.30041 0.000506951
        1499     1.33093     1.30043 0.000507022
        1500     1.33092     1.30045 0.000507091
        1501     1.33089     1.30047 0.000507158
        1502     1.33085     1.30049 0.000507224
        1503      1.3308     1.30051 0.000507287
        1504     1.33073     1.30053 0.000507347
        1505     1.33065     1.30055 0.000507405
        1506     1.33057     1.30057 0.000507459
        1507     1.33047     1.30059  0.00050751
        1508     1.33035     1.30061 0.000507557
        1509     1.33023     1.30063   0.0005076
        1510      1.3301     1.30065 0.000507639
        1511     1.32996     1.30067 0.000507673
        1512     1.32981     1.30069 0.000507703
        1513     1.32965     1.30071 0.000507728
        1514     1.32948     1.30073 0.000507748
        1515      1.3293     1.30075 0.000507763
        1516     1.32912     1.30077 0.000507773
        1517     1.32894     1.30079 0.000507778
        1518     1.32874      1.3008 0.000507777
        1519     1.32855     1.30082 0.000507771
        1520     1.32835     1.30084  0.00050776
        1521     1.32814     1.30086 0.000507743
        1522     1.32794     1.30088 0.000507721
        1523     1.32773     1.30089 0.000507694
        1524     1.32753     1.30091 0.000507661
        1525     1.32732     1.30093 0.000507624
        1526     1.32712     1.30095 0.000507581
        1527     1.32692     1.30096 0.000507534
        1528     1.32672     1.30098 0.000507481
        1529     1.32652       1.301 0.000507424
        1530     1.32633     1.30101 0.000507363
        1531     1.32614     1.30103 0.000507297
        1532     1.32596     1.30105 0.000507227
        1533     1.32579     1.30106 0.000507152
        1534     1.32562     1.30108 0.000507074
        1535     1.32545     1.30109 0.000506992
        1536     1.32529     1.30111 0.000506907
        1537     1.32514     1.30112 0.000506819
        1538       1.325     1.30114 0.000506727
        1539     1.32486     1.30116 0.000506632
        1540     1.32473     1.30117 0.000506534
        1541      1.3246     1.30119 0.000506434
        1542     1.32448      1.3012  0.00050633
        1543     1.32437     1.30122 0.000506225
        1544     1.32426     1.30123 0.000506117
        1545     1.32415     1.30125 0.000506007
        1546     1.32405     1.30126 0.000505894
        1547     1.32394     1.30128  0.00050578
        1548     1.32384     1.30129 0.000505663
        1549     1.32374      1.3013 0.000505544
        1550     1.32364     1.30132 0.000505423
        1551     1.32353     1.30133   0.0005053
        1552     1.32342     1.30135 0.000505175
        1553     1.32331     1.30136 0.000505048
        1554     1.32319     1.30138 0.000504918
        1555     1.32307     1.30139 0.000504786
        1556     1.32293      1.3014 0.000504651
        1557     1.32278     1.30142 0.000504514
        1558     1.32263     1.30143 0.000504374
        1559     1.32246     1.30144 0.000504231
        1560     1.32227     1.30146 0.000504084
        1561     1.32208     1.30147 0.000503934
        1562     1.32186     1.30148 0.000503781
        1563     1.32163      1.3015 0.000503623
        1564     1.32137     1.30151 0.000503462
        1565      1.3211     1.30152 0.000503296
        1566     1.32081     1.30153 0.000503125
        1567     1.32049     1.30155 0.000502949
        1568     1.32016     1.30156 0.000502768
        1569     1.31979     1.30157 0.000502582
        1570     1.31941     1.30158 0.000502391
        1571     1.31899     1.30159 0.000502193
        1572     1.31855      1.3016 0.000501989
        1573     1.31809     1.30161  0.00050178
        1574     1.31759     1.30162 0.000501564
        1575     1.31707     1.30163 0.000501341
        1576     1.31653     1.30164 0.000501112
        1577     1.31595     1.30165 0.000500876
        1578     1.31534     1.30166 0.000500634
        1579     1.31471     1.30167 0.000500385
        1580     1.31405     1.30168  0.00050013
        1581     1.31336     1.30168 0.000499868
        1582     1.31265     1.30169   0.0004996
        1583      1.3119      1.3017 0.000499326
        1584     1.31113      1.3017 0.000499046
        1585     1.31034     1.30171 0.000498761
        1586     1.30952     1.30171 0.000498471
        1587     1.30868     1.30172 0.000498176
        1588     1.30781     1.30172 0.000497877
        1589     1.30692     1.30173 0.000497575
        1590     1.30602     1.30173 0.000497269
        1591     1.30509     1.30173 0.000496961
        1592     1.30415     1.30173 0.000496651
        1593     1.30319     1.30173  0.00049634
        1594     1.30222     1.30173 0.000496029
        1595     1.30124     1.30173 0.000495718
        1596     1.30025     1.30173 0.000495409
        1597     1.29925     1.30173 0.000495101
        1598     1.29825     1.30173 0.000494796
        1599     1.29725     1.30173 0.000494494
        1600     1.29625     1.30172 0.000494197
        1601     1.29525     1.30172 0.000493905
        1602     1.29426     1.30171 0.000493618
        1603     1.29329     1.30171 0.000493339
        1604     1.29232      1.3017 0.000493066
        1605     1.29137      1.3017   0.0004928
        1606     1.29044     1.30169 0.000492543
        1607     1.28953     1.30168 0.000492295
        1608     1.28865     1.30167 0.000492056
        1609      1.2878     1.30166 0.000491825
        1610     1.28698     1.30166 0.000491604
        1611     1.28619     1.30165 0.000491393
        1612     1.28543     1.30164 0.000491191
        1613     1.28471     1.30163 0.000490999
        1614     1.28404     1.30161 0.000490815
        1615      1.2834      1.3016 0.000490641
        1616     1.28281     1.30159 0.000490475
        1617     1.28225     1.30158 0.000490318
        1618     1.28175     1.30157 0.000490168
        1619     1.28128     1.30155 0.000490025
        1620     1.28086     1.30154 0.000489889
        1621     1.28048     1.30153 0.000489759
        1622     1.28015     1.30152 0.000489635
        1623     1.27986      1.3015 0.000489515
        1624      1.2796     1.30149 0.000489399
        1625     1.27939     1.30148 0.000489287
        1626     1.27921     1.30146 0.000489177
        1627     1.27906     1.30145  0.00048907
        1628     1.27895     1.30143 0.000488965
        1629     1.27887     1.30142 0.000488861
        1630     1.27881     1.30141 0.000488758
        1631     1.27878     1.30139 0.000488655
        1632     1.27878     1.30138 0.000488552
        1633     1.27879     1.30136 0.000488449
        1634     1.27882     1.30135 0.000488345
        1635     1.27887     1.30134  0.00048824
        1636     1.27893     1.30132 0.000488133
        1637       1.279     1.30131 0.000488025
        1638     1.27908      1.3013 0.000487916
        1639     1.27918     1.30128 0.000487805
        1640     1.27928     1.30127 0.000487692
        1641     1.27939     1.30126 0.000487577
        1642      1.2795     1.30124  0.00048746
        1643     1.27962     1.30123 0.000487341
        1644     1.27975     1.30122  0.00048722
        1645     1.27988      1.3012 0.000487096
        1646     1.28002     1.30119  0.00048697
        1647     1.28016     1.30118 0.000486842
        1648     1.28031     1.30117 0.000486711
        1649     1.28047     1.30115 0.000486578
        1650     1.28064     1.30114 0.000486442
        1651     1.28081     1.30113 0.000486303
        1652       1.281     1.30112 0.000486161
        1653     1.28119      1.3011 0.000486017
        1654      1.2814     1.30109 0.000485869
        1655     1.28162     1.30108 0.000485718
        1656     1.28185     1.30107 0.000485563
        1657      1.2821     1.30106 0.000485405
        1658     1.28237     1.30105 0.000485243
        1659     1.28265     1.30103 0.000485077
        1660     1.28295     1.30102 0.000484907
        1661     1.28326     1.30101 0.000484733
        1662      1.2836       1.301 0.000484555
        1663     1.28395     1.30099 0.000484372
        1664     1.28433     1.30098 0.000484184
        1665     1.28472     1.30097 0.000483992
        1666     1.28514     1.30096 0.000483795
        1667     1.28558     1.30095 0.000483593
        1668     1.28603     1.30094 0.000483385
        1669     1.28651     1.30094 0.000483173
        1670     1.28701     1.30093 0.000482956
        1671     1.28752     1.30092 0.000482733
        1672     1.28806     1.30091 0.000482506
        1673     1.28861      1.3009 0.000482274
        1674     1.28918      1.3009 0.000482036
        1675     1.28976     1.30089 0.000481795
        1676     1.29037     1.30088 0.000481548
        1677     1.29098     1.30088 0.000481297
        1678     1.29161     1.30087 0.000481042
        1679     1.29225     1.30087 0.000480783
        1680      1.2929     1.30086  0.00048052
        1681     1.29356     1.30086 0.000480254
        1682     1.29422     1.30086 0.000479985
        1683      1.2949     1.30085 0.000479712
        1684     1.29557     1.30085 0.000479438
        1685     1.29625     1.30085 0.000479161
        1686     1.29694     1.30084 0.000478882
        1687     1.29762     1.30084 0.000478602
        1688      1.2983     1.30084 0.000478321
        1689     1.29899     1.30084 0.000478039
        1690     1.29966     1.30084 0.000477757
        1691     1.30033     1.30084 0.000477474
        1692       1.301     1.30084 0.000477192
        1693     1.30166     1.30084 0.000476911
        1694     1.30231     1.30084  0.00047663
        1695     1.30295     1.30084  0.00047635
        1696     1.30358     1.30084 0.000476072
        1697      1.3042     1.30084 0.000475796
        1698     1.30481     1.30085 0.000475521
        1699      1.3054     1.30085 0.000475249
        1700     1.30598     1.30085 0.000474979
        1701     1.30655     1.30086 0.000474712
        1702      1.3071     1.30086 0.000474447
        1703     1.30763     1.30086 0.000474185
        1704     1.30815     1.30087 0.000473926
        1705     1.30865     1.30087  0.00047367
        1706     1.30913     1.30088 0.000473417
        1707      1.3096     1.30088 0.000473167
        1708     1.31005     1.30089 0.000472921
        1709     1.31048     1.30089 0.000472677
        1710     1.31089      1.3009 0.000472437
        1711     1.31128     1.30091   0.0004722
        1712     1.31166     1.30091 0.000471966
        1713     1.31202     1.30092 0.000471735
        1714     1.31236     1.30092 0.000471507
        1715     1.31268     1.30093 0.000471282
        1716     1.31299     1.30094 0.000471059
        1717     1.31328     1.30095  0.00047084
        1718     1.31355     1.30095 0.000470623
        1719      1.3138     1.30096 0.000470408
        1720     1.31403     1.30097 0.000470196
        1721     1.31425     1.30098 0.000469987
        1722     1.31446     1.30098 0.000469779
        1723     1.31464     1.30099 0.000469573
        1724     1.31482       1.301 0.000469369
        1725     1.31497     1.30101 0.000469167
        1726     1.31511     1.30102 0.000468966
        1727     1.31524     1.30102 0.000468767
        1728     1.31535     1.30103 0.000468569
        1729     1.31545     1.30104 0.000468372
        1730     1.31554     1.30105 0.000468177
        1731     1.31561     1.30106 0.000467982
        1732     1.31567     1.30107 0.000467788
        1733     1.31572     1.30107 0.000467594
        1734     1.31576     1.30108 0.000467401
        1735     1.31579     1.30109 0.000467209
        1736      1.3158      1.3011 0.000467016
        1737      1.3158     1.30111 0.000466824
        1738      1.3158     1.30112 0.000466632
        1739     1.31578     1.30113  0.00046644
        1740     1.31576     1.30113 0.000466248
        1741     1.31573     1.30114 0.000466055
        1742     1.31568     1.30115 0.000465862
        1743     1.31563     1.30116 0.000465669
        1744     1.31557     1.30117 0.000465476
        1745     1.31551     1.30117 0.000465281
        1746     1.31544     1.30118 0.000465087
        1747     1.31536     1.30119 0.000464891
        1748     1.31527      1.3012 0.000464695
        1749     1.31518     1.30121 0.000464498
        1750     1.31508     1.30122   0.0004643
        1751     1.31498     1.30122 0.000464102
        1752     1.31487     1.30123 0.000463902
        1753     1.31476     1.30124 0.000463702
        1754     1.31464     1.30125   0.0004635
        1755     1.31451     1.30125 0.000463298
        1756     1.31439     1.30126 0.000463094
        1757     1.31425     1.30127  0.00046289
        1758     1.31412     1.30128 0.000462684
        1759     1.31398     1.30128 0.000462477
        1760     1.31384     1.30129  0.00046227
        1761     1.31369      1.3013 0.000462061
        1762     1.31354      1.3013 0.000461851
        1763     1.31339     1.30131  0.00046164
        1764     1.31323     1.30132 0.000461427
        1765     1.31308     1.30132 0.000461214
        1766     1.31292     1.30133    0.000461
        1767     1.31275     1.30134 0.000460784
        1768     1.31259     1.30134 0.000460567
        1769     1.31242     1.30135  0.00046035
        1770     1.31225     1.30136 0.000460131
        1771     1.31208     1.30136 0.000459911
        1772     1.31191     1.30137  0.00045969
        1773     1.31173     1.30137 0.000459468
        1774     1.31155     1.30138 0.000459244
        1775     1.31137     1.30139  0.00045902
        1776     1.31119     1.30139 0.000458795
        1777     1.31101      1.3014 0.000458569
        1778     1.31082      1.3014 0.000458341
        1779     1.31063     1.30141 0.000458113
        1780     1.31044     1.30141 0.000457884
        1781     1.31025     1.30142 0.000457654
        1782     1.31006     1.30142 0.000457422
        1783     1.30986     1.30143  0.00045719
        1784     1.30967     1.30143 0.000456958
        1785     1.30947     1.30144 0.000456724
        1786     1.30926     1.30144 0.000456489
        1787     1.30906     1.30144 0.000456253
        1788     1.30885     1.30145 0.000456017
        1789     1.30865     1.30145  0.00045578
        1790     1.30843     1.30146 0.000455542
        1791     1.30822     1.30146 0.000455303
        1792       1.308     1.30146 0.000455064
        1793     1.30778     1.30147 0.000454824
        1794     1.30756     1.30147 0.000454583
        1795     1.30734     1.30147 0.000454341
        1796     1.30711     1.30148 0.000454099
        1797     1.30688     1.30148 0.000453856
        1798     1.30664     1.30148 0.000453613
        1799      1.3064     1.30149 0.000453369
        1800     1.30616     1.30149 0.000453125
        1801     1.30591     1.30149  0.00045288
        1802     1.30566     1.30149 0.000452634
        1803     1.30541      1.3015 0.000452389
        1804     1.30515      1.3015 0.000452142
        1805     1.30489      1.3015 0.000451896
        1806     1.30462      1.3015 0.000451649
        1807     1.30435      1.3015 0.000451402
        1808     1.30407      1.3015 0.000451154
        1809     1.30379     1.30151 0.000450907
        1810      1.3035     1.30151 0.000450659
        1811     1.30321     1.30151 0.000450411
        1812     1.30292     1.30151 0.000450163
        1813     1.30261     1.30151 0.000449915
        1814     1.30231     1.30151 0.000449667
        1815       1.302     1.30151  0.00044942
        1816     1.30168     1.30151 0.000449172
        1817     1.30135     1.30151 0.000448925
        1818     1.30103     1.30151 0.000448678
        1819     1.30069     1.30151 0.000448432
        1820     1.30035     1.30151 0.000448186
        1821     1.30001     1.30151  0.00044794
        1822     1.29966     1.30151 0.000447696
        1823      1.2993     1.30151 0.000447452
        1824     1.29894      1.3015 0.000447209
        1825     1.29858      1.3015 0.000446967
        1826     1.29821      1.3015 0.000446725
        1827     1.29783      1.3015 0.000446485
        1828     1.29745      1.3015 0.000446247
        1829     1.29707     1.30149 0.000446009
        1830     1.29669     1.30149 0.000445773
        1831      1.2963     1.30149 0.000445539
        1832     1.29591     1.30149 0.000445306
        1833     1.29551     1.30148 0.000445075
        1834     1.29512     1.30148 0.000444846
        1835     1.29472     1.30147 0.000444619
        1836     1.29433     1.30147 0.000444394
        1837     1.29393     1.30147 0.000444171
        1838     1.29354     1.30146  0.00044395
        1839     1.29315     1.30146 0.000443731
        1840     1.29276     1.30145 0.000443515
        1841     1.29238     1.30145 0.000443302
        1842       1.292     1.30144 0.000443091
        1843     1.29163     1.30144 0.000442883
        1844     1.29126     1.30143 0.000442677
        1845     1.29091     1.30143 0.000442474
        1846     1.29056     1.30142 0.000442273
        1847     1.29023     1.30141 0.000442075
        1848     1.28991     1.30141  0.00044188
        1849      1.2896      1.3014 0.000441687
        1850      1.2893      1.3014 0.000441496
        1851     1.28903     1.30139 0.000441309
        1852     1.28876     1.30138 0.000441123
        1853     1.28852     1.30137 0.000440939
        1854      1.2883     1.30137 0.000440758
        1855      1.2881     1.30136 0.000440578
        1856     1.28791     1.30135 0.000440401
        1857     1.28776     1.30135 0.000440224
        1858     1.28762     1.30134 0.000440049
        1859     1.28751     1.30133 0.000439876
        1860     1.28742     1.30132 0.000439703
        1861     1.28736     1.30132  0.00043953
        1862     1.28732     1.30131 0.000439359
        1863     1.28731      1.3013 0.000439187
        1864     1.28732     1.30129 0.000439016
        1865     1.28736     1.30129 0.000438844
        1866     1.28742     1.30128 0.000438671
        1867      1.2875     1.30127 0.000438499
        1868     1.28761     1.30126 0.000438325
        1869     1.28774     1.30126  0.00043815
        1870      1.2879     1.30125 0.000437974
        1871     1.28807     1.30124 0.000437796
        1872     1.28826     1.30124 0.000437618
        1873     1.28847     1.30123 0.000437437
        1874     1.28869     1.30122 0.000437255
        1875     1.28893     1.30122 0.000437071
        1876     1.28919     1.30121 0.000436885
        1877     1.28945      1.3012 0.000436697
        1878     1.28972      1.3012 0.000436507
        1879        1.29     1.30119 0.000436315
        1880     1.29028     1.30119 0.000436122
        1881     1.29057     1.30118 0.000435927
        1882     1.29086     1.30117 0.000435729
        1883     1.29115     1.30117 0.000435531
        1884     1.29143     1.30116  0.00043533
        1885     1.29171     1.30116 0.000435128
        1886     1.29199     1.30115 0.000434924
        1887     1.29226     1.30115  0.00043472
        1888     1.29252     1.30114 0.000434513
        1889     1.29277     1.30114 0.000434306
        1890     1.29301     1.30114 0.000434097
        1891     1.29324     1.30113 0.000433888
        1892     1.29345     1.30113 0.000433678
        1893     1.29365     1.30112 0.000433466
        1894     1.29384     1.30112 0.000433255
        1895     1.29401     1.30112 0.000433042
        1896     1.29416     1.30111 0.000432829
        1897      1.2943     1.30111 0.000432616
        1898     1.29443     1.30111 0.000432402
        1899     1.29454      1.3011 0.000432189
        1900     1.29463      1.3011 0.000431975
        1901     1.29471      1.3011  0.00043176
        1902     1.29477     1.30109 0.000431546
        1903     1.29483     1.30109 0.000431332
        1904     1.29487     1.30109 0.000431118
        1905      1.2949     1.30108 0.000430904
        1906     1.29492     1.30108  0.00043069
        1907     1.29493     1.30108 0.000430476
        1908     1.29494     1.30107 0.000430262
        1909     1.29494     1.30107 0.000430049
        1910     1.29495     1.30107 0.000429836
        1911     1.29495     1.30106 0.000429623
        1912     1.29495     1.30106  0.00042941
        1913     1.29495     1.30106 0.000429197
        1914     1.29496     1.30105 0.000428985
        1915     1.29498     1.30105 0.000428773
        1916     1.29501     1.30105  0.00042856
        1917     1.29505     1.30104 0.000428348
        1918      1.2951     1.30104 0.000428136
        1919     1.29517     1.30104 0.000427924
        1920     1.29525     1.30103 0.000427712
        1921     1.29535     1.30103 0.000427499
        1922     1.29547     1.30103 0.000427287
        1923     1.29561     1.30103 0.000427074
        1924     1.29578     1.30102  0.00042686
        1925     1.29596     1.30102 0.000426647
        1926     1.29617     1.30102 0.000426433
        1927      1.2964     1.30102 0.000426218
        1928     1.29665     1.30101 0.000426003
        1929     1.29692     1.30101 0.000425788
        1930     1.29721     1.30101 0.000425572
        1931     1.29753     1.30101 0.000425355
        1932     1.29786     1.30101 0.000425138
        1933     1.29821       1.301  0.00042492
        1934     1.29858       1.301 0.000424703
        1935     1.29896       1.301 0.000424484
        1936     1.29936       1.301 0.000424266
        1937     1.29977       1.301 0.000424047
        1938     1.30018       1.301 0.000423829
        1939      1.3006       1.301  0.00042361
        1940     1.30103       1.301 0.000423392
        1941     1.30146       1.301 0.000423174
        1942     1.30189       1.301 0.000422956
        1943     1.30231       1.301 0.000422739
        1944     1.30273       1.301 0.000422523
        1945     1.30314       1.301 0.000422307
        1946     1.30354       1.301 0.000422092
        1947     1.30393     1.30101 0.000421878
        1948     1.30431     1.30101 0.000421665
        1949     1.30466     1.30101 0.000421452
        1950       1.305     1.30101 0.000421241
        1951     1.30531     1.30101 0.000421031
        1952     1.30561     1.30102 0.000420822
        1953     1.30587     1.30102 0.000420614
        1954     1.30611     1.30102 0.000420407
        1955     1.30632     1.30102   0.0004202
        1956      1.3065     1.30103 0.000419995
        1957     1.30665     1.30103  0.00041979
        1958     1.30677     1.30103 0.000419586
        1959     1.30685     1.30104 0.000419382
        1960      1.3069     1.30104 0.000419179
        1961     1.30692     1.30104 0.000418976
        1962     1.30689     1.30104 0.000418773
        1963     1.30683     1.30105  0.00041857
        1964     1.30674     1.30105 0.000418367
        1965     1.30661     1.30105 0.000418164
        1966     1.30644     1.30106  0.00041796
        1967     1.30623     1.30106 0.000417756
        1968     1.30599     1.30106 0.000417551
        1969     1.30571     1.30106 0.000417345
        1970      1.3054     1.30107 0.000417139
        1971     1.30505     1.30107 0.000416933
        1972     1.30467     1.30107 0.000416725
        1973     1.30426     1.30107 0.000416517
        1974     1.30382     1.30107 0.000416309
        1975     1.30336     1.30107 0.000416099
        1976     1.30287     1.30107  0.00041589
        1977     1.30236     1.30108  0.00041568
        1978     1.30183     1.30108  0.00041547
        1979     1.30128     1.30108  0.00041526
        1980     1.30072     1.30108  0.00041505
        1981     1.30014     1.30108 0.000414841
        1982     1.29957     1.30107 0.000414632
        1983     1.29899     1.30107 0.000414425
        1984     1.29841     1.30107 0.000414218
        1985     1.29783     1.30107 0.000414013
        1986     1.29727     1.30107 0.000413808
        1987     1.29671     1.30107 0.000413606
        1988     1.29618     1.30106 0.000413405
        1989     1.29566     1.30106 0.000413206
        1990     1.29517     1.30106 0.000413009
        1991      1.2947     1.30105 0.000412814
        1992     1.29426     1.30105 0.000412621
        1993     1.29386     1.30105  0.00041243
        1994      1.2935     1.30104  0.00041224
        1995     1.29317     1.30104 0.000412053
        1996     1.29288     1.30104 0.000411866
        1997     1.29264     1.30103 0.000411682
        1998     1.29244     1.30103 0.000411498
        1999     1.29228     1.30102 0.000411316
        2000     1.29216     1.30102 0.000411134
        2001     1.29209     1.30101 0.000410953
        2002     1.29206     1.30101 0.000410772
        2003     1.29207     1.30101 0.000410591
        2004     1.29212       1.301  0.00041041
        2005     1.29221       1.301 0.000410229
        2006     1.29234     1.30099 0.000410047
        2007     1.29251     1.30099 0.000409864
        2008     1.29271     1.30098 0.000409681
        2009     1.29293     1.30098 0.000409496
        2010     1.29319     1.30098 0.000409311
        2011     1.29347     1.30097 0.000409125
        2012     1.29378     1.30097 0.000408937
        2013     1.29411     1.30097 0.000408748
        2014     1.29445     1.30096 0.000408558
        2015     1.29481     1.30096 0.000408366
        2016     1.29519     1.30096 0.000408174
        2017     1.29558     1.30095  0.00040798
        2018     1.29597     1.30095 0.000407785
        2019     1.29638     1.30095  0.00040759
        2020     1.29679     1.30095 0.000407393
        2021     1.29721     1.30094 0.000407196
        2022     1.29764     1.30094 0.000406998
        2023     1.29806     1.30094 0.000406799
        2024     1.29849     1.30094   0.0004066
        2025     1.29891     1.30094   0.0004064
        2026     1.29934     1.30094   0.0004062
        2027     1.29977     1.30094    0.000406
        2028     1.30019     1.30094   0.0004058
        2029     1.30061     1.30094   0.0004056
        2030     1.30103     1.30094 0.000405401
        2031     1.30144     1.30094 0.000405201
        2032     1.30185     1.30094 0.000405002
        2033     1.30226     1.30094 0.000404803
        2034     1.30265     1.30094 0.000404605
        2035     1.30305     1.30094 0.000404408
        2036     1.30343     1.30094 0.000404211
        2037     1.30381     1.30094 0.000404015
        2038     1.30418     1.30095  0.00040382
        2039     1.30455     1.30095 0.000403626
        2040      1.3049     1.30095 0.000403432
        2041     1.30525     1.30095  0.00040324
        2042     1.30559     1.30095 0.000403049
        2043     1.30592     1.30096 0.000402859
        2044     1.30624     1.30096  0.00040267
        2045     1.30655     1.30096 0.000402483
        2046     1.30685     1.30096 0.000402296
