#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1439     1.92408      1.7678  0.00274666
        1440     1.92365     1.76791  0.00274689
        1441      1.9234     1.76802   0.0027471
        1442     1.92331     1.76813   0.0027473
        1443     1.92339     1.76823  0.00274751
        1444     1.92365     1.76834  0.00274771
        1445     1.92408     1.76845  0.00274792
        1446     1.92469     1.76856  0.00274814
        1447     1.92546     1.76866  0.00274838
        1448     1.92641     1.76877  0.00274864
        1449     1.92751     1.76888  0.00274893
        1450     1.92877     1.76899  0.00274924
        1451     1.93018      1.7691  0.00274959
        1452     1.93173     1.76922  0.00274998
        1453     1.93341     1.76933  0.00275041
        1454     1.93521     1.76944  0.00275088
        1455     1.93713     1.76956   0.0027514
        1456     1.93914     1.76968  0.00275198
        1457     1.94124     1.76979  0.00275261
        1458     1.94342     1.76991  0.00275329
        1459     1.94566     1.77003  0.00275404
        1460     1.94795     1.77015  0.00275485
        1461     1.95028     1.77028  0.00275572
        1462     1.95263      1.7704  0.00275666
        1463       1.955     1.77053  0.00275766
        1464     1.95737     1.77066  0.00275873
        1465     1.95973     1.77079  0.00275986
        1466     1.96207     1.77092  0.00276106
        1467     1.96439     1.77105  0.00276233
        1468     1.96666     1.77118  0.00276366
        1469     1.96889     1.77132  0.00276505
        1470     1.97107     1.77145  0.00276651
        1471     1.97319     1.77159  0.00276803
        1472     1.97525     1.77173   0.0027696
        1473     1.97724     1.77187  0.00277123
        1474     1.97916     1.77201  0.00277292
        1475     1.98101     1.77215  0.00277466
        1476     1.98278     1.77229  0.00277644
        1477     1.98448     1.77244  0.00277828
        1478      1.9861     1.77258  0.00278016
        1479     1.98765     1.77273  0.00278208
        1480     1.98913     1.77287  0.00278404
        1481     1.99054     1.77302  0.00278604
        1482     1.99188     1.77317  0.00278807
        1483     1.99315     1.77331  0.00279013
        1484     1.99437     1.77346  0.00279222
        1485     1.99553     1.77361  0.00279434
        1486     1.99663     1.77376  0.00279649
        1487     1.99769     1.77391  0.00279866
        1488      1.9987     1.77406  0.00280086
        1489     1.99967     1.77422  0.00280307
        1490     2.00061     1.77437   0.0028053
        1491     2.00151     1.77452  0.00280756
        1492     2.00238     1.77467  0.00280982
        1493     2.00323     1.77483  0.00281211
        1494     2.00405     1.77498  0.00281441
        1495     2.00485     1.77513  0.00281672
        1496     2.00563     1.77529  0.00281905
        1497      2.0064     1.77544  0.00282139
        1498     2.00714      1.7756  0.00282375
        1499     2.00787     1.77575  0.00282611
        1500     2.00858     1.77591  0.00282849
        1501     2.00926     1.77606  0.00283087
        1502     2.00993     1.77622  0.00283326
        1503     2.01057     1.77637  0.00283567
        1504     2.01118     1.77653  0.00283808
        1505     2.01176     1.77669  0.00284049
        1506     2.01231     1.77684  0.00284291
        1507     2.01281       1.777  0.00284533
        1508     2.01328     1.77716  0.00284776
        1509     2.01369     1.77731  0.00285018
        1510     2.01405     1.77747   0.0028526
        1511     2.01436     1.77763  0.00285502
        1512      2.0146     1.77778  0.00285743
        1513     2.01478     1.77794  0.00285983
        1514     2.01488      1.7781  0.00286222
        1515     2.01491     1.77825   0.0028646
        1516     2.01487     1.77841  0.00286695
        1517     2.01474     1.77856  0.00286929
        1518     2.01453     1.77872  0.00287161
        1519     2.01423     1.77888   0.0028739
        1520     2.01384     1.77903  0.00287617
        1521     2.01336     1.77918   0.0028784
        1522     2.01279     1.77934   0.0028806
        1523     2.01213     1.77949  0.00288276
        1524     2.01138     1.77964  0.00288488
        1525     2.01054     1.77979  0.00288696
        1526     2.00961     1.77994  0.00288899
        1527     2.00859     1.78009  0.00289098
        1528     2.00749     1.78024  0.00289291
        1529     2.00631     1.78039   0.0028948
        1530     2.00504     1.78054  0.00289663
        1531      2.0037     1.78068   0.0028984
        1532     2.00228     1.78083  0.00290012
        1533      2.0008     1.78097  0.00290177
        1534     1.99925     1.78111  0.00290337
        1535     1.99765     1.78125   0.0029049
        1536     1.99599     1.78139  0.00290637
        1537     1.99428     1.78153  0.00290778
        1538     1.99253     1.78167  0.00290912
        1539     1.99075     1.78181   0.0029104
        1540     1.98893     1.78194  0.00291162
        1541     1.98709     1.78207  0.00291277
        1542     1.98524     1.78221  0.00291386
        1543     1.98337     1.78234  0.00291489
        1544      1.9815     1.78246  0.00291585
        1545     1.97964     1.78259  0.00291676
        1546     1.97778     1.78272   0.0029176
        1547     1.97594     1.78284  0.00291839
        1548     1.97411     1.78297  0.00291912
        1549     1.97231     1.78309  0.00291979
        1550     1.97054     1.78321  0.00292041
        1551      1.9688     1.78333  0.00292098
        1552      1.9671     1.78345  0.00292149
        1553     1.96544     1.78357  0.00292196
        1554     1.96382     1.78368  0.00292238
        1555     1.96224      1.7838  0.00292276
        1556      1.9607     1.78391  0.00292309
        1557     1.95921     1.78402  0.00292338
        1558     1.95776     1.78413  0.00292363
        1559     1.95636     1.78424  0.00292384
        1560       1.955     1.78435  0.00292402
        1561     1.95369     1.78446  0.00292415
        1562     1.95243     1.78457  0.00292426
        1563     1.95121     1.78468  0.00292433
        1564     1.95003     1.78478  0.00292437
        1565     1.94891     1.78489  0.00292438
        1566     1.94783     1.78499  0.00292437
        1567      1.9468     1.78509  0.00292432
        1568     1.94582      1.7852  0.00292425
        1569     1.94489      1.7853  0.00292416
        1570     1.94402      1.7854  0.00292404
        1571      1.9432      1.7855  0.00292391
        1572     1.94245      1.7856  0.00292375
        1573     1.94175      1.7857  0.00292358
        1574     1.94112      1.7858  0.00292339
        1575     1.94054      1.7859  0.00292318
        1576     1.94004     1.78599  0.00292296
        1577     1.93959     1.78609  0.00292273
        1578     1.93921     1.78619  0.00292249
        1579     1.93889     1.78629  0.00292224
        1580     1.93863     1.78638  0.00292198
        1581     1.93843     1.78648  0.00292171
        1582     1.93828     1.78657  0.00292144
        1583     1.93818     1.78667  0.00292117
        1584     1.93813     1.78677  0.00292089
        1585     1.93811     1.78686   0.0029206
        1586     1.93813     1.78696  0.00292032
        1587     1.93819     1.78705  0.00292003
        1588     1.93826     1.78715  0.00291975
        1589     1.93837     1.78724  0.00291946
        1590     1.93849     1.78734  0.00291917
        1591     1.93864     1.78743  0.00291889
        1592     1.93882     1.78753   0.0029186
        1593     1.93902     1.78762  0.00291832
        1594     1.93925     1.78772  0.00291804
        1595     1.93953     1.78781  0.00291776
        1596     1.93986     1.78791  0.00291749
        1597     1.94025       1.788  0.00291722
        1598     1.94072      1.7881  0.00291696
        1599     1.94128     1.78819  0.00291671
        1600     1.94195     1.78829  0.00291647
        1601     1.94273     1.78839  0.00291624
        1602     1.94364     1.78848  0.00291603
        1603      1.9447     1.78858  0.00291584
        1604     1.94592     1.78868  0.00291567
        1605     1.94729     1.78878  0.00291553
        1606     1.94883     1.78888  0.00291542
        1607     1.95054     1.78898  0.00291534
        1608      1.9524     1.78908  0.00291529
        1609     1.95443     1.78918  0.00291529
        1610     1.95659     1.78929  0.00291534
        1611     1.95888     1.78939  0.00291543
        1612     1.96128      1.7895  0.00291557
        1613     1.96376     1.78961  0.00291576
        1614     1.96631     1.78972  0.00291601
        1615      1.9689     1.78983  0.00291631
        1616     1.97149     1.78994  0.00291667
        1617     1.97408     1.79005  0.00291709
        1618     1.97662     1.79017  0.00291757
        1619     1.97911     1.79029   0.0029181
        1620     1.98152      1.7904  0.00291868
        1621     1.98383     1.79052  0.00291932
        1622     1.98602     1.79064  0.00292001
        1623     1.98809     1.79077  0.00292074
        1624     1.99002     1.79089  0.00292152
        1625     1.99182     1.79101  0.00292234
        1626     1.99347     1.79114  0.00292319
        1627     1.99498     1.79126  0.00292408
        1628     1.99635     1.79139    0.002925
        1629     1.99759     1.79151  0.00292594
        1630      1.9987     1.79164   0.0029269
        1631     1.99969     1.79177  0.00292789
        1632     2.00058      1.7919  0.00292889
        1633     2.00137     1.79203   0.0029299
        1634     2.00208     1.79215  0.00293093
        1635     2.00271     1.79228  0.00293196
        1636     2.00329     1.79241    0.002933
        1637     2.00382     1.79254  0.00293406
        1638     2.00432     1.79267  0.00293511
        1639      2.0048      1.7928  0.00293617
        1640     2.00527     1.79293  0.00293724
        1641     2.00573     1.79306  0.00293831
        1642     2.00621     1.79319  0.00293939
        1643     2.00671     1.79332  0.00294047
        1644     2.00723     1.79345  0.00294156
        1645     2.00779     1.79358  0.00294265
        1646     2.00838     1.79371  0.00294376
        1647     2.00901     1.79384  0.00294487
        1648     2.00969     1.79397    0.002946
        1649      2.0104      1.7941  0.00294713
        1650     2.01116     1.79423  0.00294828
        1651     2.01197     1.79437  0.00294944
        1652     2.01281      1.7945  0.00295062
        1653     2.01368     1.79463  0.00295181
        1654     2.01458     1.79476  0.00295302
        1655     2.01551      1.7949  0.00295425
        1656     2.01646     1.79503  0.00295549
        1657     2.01741     1.79516  0.00295676
        1658     2.01837      1.7953  0.00295804
        1659     2.01933     1.79543  0.00295933
        1660     2.02027     1.79557  0.00296065
        1661     2.02119     1.79571  0.00296198
        1662     2.02209     1.79584  0.00296333
        1663     2.02295     1.79598  0.00296469
        1664     2.02378     1.79612  0.00296607
        1665     2.02456     1.79625  0.00296746
        1666      2.0253     1.79639  0.00296886
        1667     2.02599     1.79653  0.00297027
        1668     2.02664     1.79667  0.00297169
        1669     2.02725      1.7968  0.00297312
        1670     2.02783     1.79694  0.00297456
        1671     2.02838     1.79708    0.002976
        1672     2.02891     1.79722  0.00297745
        1673     2.02943     1.79736   0.0029789
        1674     2.02996      1.7975  0.00298036
        1675     2.03052     1.79764  0.00298183
        1676     2.03111     1.79778   0.0029833
        1677     2.03175     1.79792  0.00298478
        1678     2.03247     1.79805  0.00298628
        1679     2.03327     1.79819  0.00298778
        1680     2.03417     1.79834   0.0029893
        1681     2.03518     1.79848  0.00299084
        1682     2.03631     1.79862  0.00299241
        1683     2.03755     1.79876    0.002994
        1684     2.03893      1.7989  0.00299561
        1685     2.04042     1.79905  0.00299726
        1686     2.04202     1.79919  0.00299895
        1687     2.04373     1.79933  0.00300067
        1688     2.04552     1.79948  0.00300243
        1689     2.04739     1.79963  0.00300424
        1690      2.0493     1.79978  0.00300609
        1691     2.05124     1.79992  0.00300799
        1692     2.05319     1.80007  0.00300994
        1693     2.05511     1.80022  0.00301193
        1694     2.05699     1.80038  0.00301396
        1695     2.05881     1.80053  0.00301604
        1696     2.06053     1.80068  0.00301815
        1697     2.06214     1.80084   0.0030203
        1698     2.06363     1.80099  0.00302249
        1699     2.06497     1.80115   0.0030247
        1700     2.06615      1.8013  0.00302693
        1701     2.06717     1.80146  0.00302919
        1702     2.06801     1.80161  0.00303145
        1703     2.06868     1.80177  0.00303373
        1704     2.06916     1.80193    0.003036
        1705     2.06946     1.80209  0.00303827
        1706     2.06958     1.80224  0.00304054
        1707     2.06953      1.8024  0.00304278
        1708     2.06932     1.80255  0.00304501
        1709     2.06894     1.80271  0.00304722
        1710     2.06842     1.80287  0.00304939
        1711     2.06777     1.80302  0.00305154
        1712     2.06699     1.80317  0.00305365
        1713     2.06611     1.80333  0.00305572
        1714     2.06513     1.80348  0.00305776
        1715     2.06407     1.80363  0.00305975
        1716     2.06294     1.80378  0.00306169
        1717     2.06176     1.80393  0.00306359
        1718     2.06055     1.80408  0.00306545
        1719     2.05931     1.80423  0.00306726
        1720     2.05806     1.80438  0.00306902
        1721     2.05682     1.80453  0.00307074
        1722     2.05558     1.80467  0.00307242
        1723     2.05437     1.80482  0.00307405
        1724     2.05319     1.80496  0.00307564
        1725     2.05205      1.8051  0.00307719
        1726     2.05095     1.80525  0.00307871
        1727      2.0499     1.80539  0.00308018
        1728     2.04891     1.80553  0.00308162
        1729     2.04796     1.80567  0.00308303
        1730     2.04708     1.80581   0.0030844
        1731     2.04624     1.80595  0.00308574
        1732     2.04547     1.80609  0.00308706
        1733     2.04474     1.80622  0.00308835
        1734     2.04407     1.80636  0.00308961
        1735     2.04344      1.8065  0.00309085
        1736     2.04285     1.80663  0.00309207
        1737     2.04231     1.80677  0.00309326
        1738      2.0418     1.80691  0.00309444
        1739     2.04133     1.80704  0.00309559
        1740     2.04088     1.80717  0.00309673
        1741     2.04047     1.80731  0.00309785
        1742     2.04007     1.80744  0.00309895
        1743      2.0397     1.80758  0.00310004
        1744     2.03935     1.80771  0.00310111
        1745     2.03901     1.80784  0.00310216
        1746     2.03869     1.80797   0.0031032
        1747     2.03838      1.8081  0.00310423
        1748     2.03809     1.80824  0.00310524
        1749     2.03782     1.80837  0.00310624
        1750     2.03756      1.8085  0.00310722
        1751     2.03731     1.80863  0.00310819
        1752     2.03709     1.80876  0.00310915
        1753     2.03689     1.80889   0.0031101
        1754     2.03672     1.80902  0.00311104
        1755     2.03657     1.80915  0.00311197
        1756     2.03646     1.80928  0.00311289
        1757     2.03638     1.80941   0.0031138
        1758     2.03635     1.80954   0.0031147
        1759     2.03636     1.80967   0.0031156
        1760     2.03642     1.80979  0.00311649
        1761     2.03655     1.80992  0.00311738
        1762     2.03673     1.81005  0.00311827
        1763     2.03698     1.81018  0.00311915
        1764      2.0373     1.81031  0.00312004
        1765     2.03768     1.81044  0.00312093
        1766     2.03814     1.81057  0.00312183
        1767     2.03868      1.8107  0.00312273
        1768     2.03928     1.81083  0.00312364
        1769     2.03995     1.81096  0.00312456
        1770     2.04068     1.81109  0.00312548
        1771     2.04146     1.81122  0.00312643
        1772     2.04229     1.81135  0.00312738
        1773     2.04316     1.81148  0.00312835
        1774     2.04406     1.81161  0.00312933
        1775     2.04496     1.81174  0.00313033
        1776     2.04587     1.81187  0.00313134
        1777     2.04677       1.812  0.00313237
        1778     2.04764     1.81214  0.00313341
        1779     2.04847     1.81227  0.00313446
        1780     2.04926      1.8124  0.00313553
        1781     2.04999     1.81254   0.0031366
        1782     2.05065     1.81267  0.00313769
        1783     2.05125      1.8128  0.00313878
        1784     2.05177     1.81294  0.00313988
        1785     2.05221     1.81307  0.00314098
        1786     2.05258      1.8132  0.00314208
        1787     2.05288     1.81334  0.00314318
        1788     2.05312     1.81347  0.00314428
        1789     2.05331     1.81361  0.00314538
        1790     2.05346     1.81374  0.00314648
        1791     2.05357     1.81387  0.00314757
        1792     2.05367     1.81401  0.00314866
        1793     2.05376     1.81414  0.00314974
        1794     2.05385     1.81428  0.00315082
        1795     2.05397     1.81441  0.00315189
        1796     2.05412     1.81454  0.00315296
        1797      2.0543     1.81468  0.00315403
        1798     2.05453     1.81481  0.00315509
        1799     2.05481     1.81494  0.00315616
        1800     2.05514     1.81508  0.00315722
        1801     2.05552     1.81521  0.00315829
        1802     2.05595     1.81534  0.00315936
        1803     2.05642     1.81548  0.00316044
        1804     2.05693     1.81561  0.00316152
        1805     2.05746     1.81575  0.00316261
        1806     2.05801     1.81588   0.0031637
        1807     2.05856     1.81601   0.0031648
        1808     2.05911     1.81615   0.0031659
        1809     2.05963     1.81628  0.00316701
        1810     2.06013     1.81642  0.00316813
        1811     2.06058     1.81655  0.00316924
        1812     2.06098     1.81669  0.00317037
        1813     2.06132     1.81682  0.00317149
        1814     2.06159     1.81696  0.00317261
        1815     2.06179     1.81709  0.00317373
        1816     2.06191     1.81723  0.00317484
        1817     2.06195     1.81736  0.00317595
        1818      2.0619      1.8175  0.00317705
        1819     2.06177     1.81763  0.00317814
        1820     2.06156     1.81776  0.00317922
        1821     2.06126      1.8179  0.00318028
        1822     2.06088     1.81803  0.00318133
        1823     2.06042     1.81816  0.00318236
        1824     2.05988      1.8183  0.00318338
        1825     2.05927     1.81843  0.00318437
        1826      2.0586     1.81856  0.00318534
        1827     2.05785     1.81869  0.00318629
        1828     2.05705     1.81882  0.00318721
        1829     2.05618     1.81895  0.00318811
        1830     2.05526     1.81908  0.00318898
        1831     2.05428     1.81921  0.00318983
        1832     2.05325     1.81934  0.00319064
        1833     2.05217     1.81946  0.00319143
        1834     2.05104     1.81959  0.00319219
        1835     2.04986     1.81972  0.00319291
        1836     2.04864     1.81984  0.00319361
        1837     2.04738     1.81996  0.00319427
        1838     2.04609     1.82009   0.0031949
        1839     2.04476     1.82021   0.0031955
        1840      2.0434     1.82033  0.00319606
        1841     2.04202     1.82045   0.0031966
        1842     2.04062     1.82057  0.00319709
        1843     2.03921     1.82069  0.00319756
        1844     2.03779     1.82081  0.00319799
        1845     2.03639     1.82092  0.00319839
        1846     2.03499     1.82104  0.00319876
        1847     2.03362     1.82115   0.0031991
        1848     2.03228     1.82127  0.00319941
        1849     2.03099     1.82138  0.00319969
        1850     2.02975      1.8215  0.00319994
        1851     2.02857     1.82161  0.00320017
        1852     2.02747     1.82172  0.00320037
        1853     2.02646     1.82183  0.00320055
        1854     2.02553     1.82194  0.00320071
        1855     2.02471     1.82205  0.00320085
        1856     2.02401     1.82216  0.00320097
        1857     2.02342     1.82227  0.00320108
        1858     2.02295     1.82237  0.00320118
        1859     2.02262     1.82248  0.00320127
        1860     2.02242     1.82259  0.00320135
        1861     2.02235      1.8227  0.00320143
        1862     2.02242      1.8228  0.00320151
        1863     2.02262     1.82291  0.00320159
        1864     2.02296     1.82302  0.00320167
        1865     2.02342     1.82313  0.00320175
        1866     2.02401     1.82323  0.00320185
        1867     2.02471     1.82334  0.00320195
        1868     2.02552     1.82345  0.00320207
        1869     2.02643     1.82356  0.00320219
        1870     2.02742     1.82367  0.00320234
        1871      2.0285     1.82378   0.0032025
        1872     2.02964     1.82389  0.00320267
        1873     2.03083       1.824  0.00320287
        1874     2.03207     1.82411  0.00320308
        1875     2.03334     1.82422  0.00320332
        1876     2.03462     1.82433  0.00320357
        1877     2.03592     1.82444  0.00320385
        1878     2.03721     1.82456  0.00320415
        1879     2.03849     1.82467  0.00320446
        1880     2.03974     1.82479   0.0032048
        1881     2.04096      1.8249  0.00320516
        1882     2.04214     1.82502  0.00320553
        1883     2.04327     1.82513  0.00320592
        1884     2.04435     1.82525  0.00320633
        1885     2.04537     1.82536  0.00320676
        1886     2.04633     1.82548   0.0032072
        1887     2.04723      1.8256  0.00320765
        1888     2.04805     1.82572  0.00320811
        1889     2.04881     1.82584  0.00320859
        1890      2.0495     1.82595  0.00320907
        1891     2.05013     1.82607  0.00320956
        1892     2.05069     1.82619  0.00321006
        1893      2.0512     1.82631  0.00321057
        1894     2.05165     1.82643  0.00321108
        1895     2.05204     1.82655  0.00321159
        1896      2.0524     1.82667   0.0032121
        1897     2.05271     1.82679  0.00321262
        1898       2.053     1.82691  0.00321314
        1899     2.05326     1.82702  0.00321365
        1900      2.0535     1.82714  0.00321417
        1901     2.05374     1.82726  0.00321469
        1902     2.05398     1.82738  0.00321521
        1903     2.05422      1.8275  0.00321573
        1904     2.05448     1.82762  0.00321625
        1905     2.05477     1.82774  0.00321677
        1906     2.05509     1.82786  0.00321729
        1907     2.05544     1.82798  0.00321782
        1908     2.05584      1.8281  0.00321835
        1909     2.05628     1.82822  0.00321888
        1910     2.05677     1.82834  0.00321942
        1911      2.0573     1.82846  0.00321996
        1912     2.05789     1.82858  0.00322051
        1913     2.05853      1.8287  0.00322107
        1914     2.05921     1.82882  0.00322164
        1915     2.05993     1.82894  0.00322222
        1916     2.06069     1.82906  0.00322281
        1917     2.06148     1.82918   0.0032234
        1918     2.06229      1.8293  0.00322401
        1919     2.06312     1.82942  0.00322464
        1920     2.06395     1.82955  0.00322527
        1921     2.06478     1.82967  0.00322591
        1922     2.06559     1.82979  0.00322657
        1923     2.06639     1.82991  0.00322724
        1924     2.06715     1.83004  0.00322791
        1925     2.06786     1.83016   0.0032286
        1926     2.06853     1.83028   0.0032293
        1927     2.06914     1.83041     0.00323
        1928     2.06969     1.83053  0.00323071
        1929     2.07017     1.83066  0.00323142
        1930     2.07057     1.83078  0.00323213
        1931     2.07088     1.83091  0.00323285
        1932     2.07112     1.83103  0.00323357
        1933     2.07127     1.83115  0.00323428
        1934     2.07133     1.83128  0.00323499
        1935      2.0713      1.8314   0.0032357
        1936     2.07118     1.83153   0.0032364
        1937     2.07097     1.83165  0.00323709
        1938     2.07068     1.83177  0.00323776
        1939     2.07031      1.8319  0.00323843
        1940     2.06986     1.83202  0.00323908
        1941     2.06933     1.83214  0.00323972
        1942     2.06873     1.83226  0.00324034
        1943     2.06807     1.83238  0.00324095
        1944     2.06734     1.83251  0.00324153
        1945     2.06656     1.83263   0.0032421
        1946     2.06573     1.83275  0.00324265
        1947     2.06485     1.83286  0.00324317
        1948     2.06394     1.83298  0.00324367
        1949     2.06299      1.8331  0.00324416
        1950     2.06202     1.83322  0.00324462
        1951     2.06103     1.83334  0.00324505
        1952     2.06002     1.83345  0.00324547
        1953       2.059     1.83357  0.00324586
        1954     2.05798     1.83368  0.00324623
        1955     2.05696      1.8338  0.00324658
        1956     2.05595     1.83391  0.00324691
        1957     2.05494     1.83402  0.00324721
        1958     2.05395     1.83414  0.00324749
        1959     2.05298     1.83425  0.00324776
        1960     2.05204     1.83436    0.003248
        1961     2.05112     1.83447  0.00324822
        1962     2.05024     1.83458  0.00324843
        1963     2.04938     1.83469  0.00324862
        1964     2.04857      1.8348  0.00324879
        1965      2.0478     1.83491  0.00324894
        1966     2.04707     1.83501  0.00324908
        1967     2.04639     1.83512  0.00324921
        1968     2.04575     1.83523  0.00324932
        1969     2.04518     1.83533  0.00324942
        1970     2.04465     1.83544   0.0032495
        1971     2.04418     1.83555  0.00324958
        1972     2.04378     1.83565  0.00324965
        1973     2.04343     1.83576  0.00324971
        1974     2.04315     1.83586  0.00324976
        1975     2.04294     1.83597   0.0032498
        1976     2.04281     1.83607  0.00324984
        1977     2.04274     1.83618  0.00324988
        1978     2.04276     1.83628  0.00324992
        1979     2.04285     1.83639  0.00324995
        1980     2.04303     1.83649  0.00324998
        1981     2.04329     1.83659  0.00325002
        1982     2.04364      1.8367  0.00325006
        1983     2.04409      1.8368   0.0032501
        1984     2.04463     1.83691  0.00325015
        1985     2.04526     1.83701  0.00325021
        1986       2.046     1.83712  0.00325027
        1987     2.04684     1.83722  0.00325035
        1988     2.04778     1.83733  0.00325044
        1989     2.04883     1.83744  0.00325055
        1990     2.04999     1.83754  0.00325067
        1991     2.05126     1.83765  0.00325081
        1992     2.05264     1.83776  0.00325097
        1993     2.05412     1.83787  0.00325115
        1994     2.05572     1.83798  0.00325135
        1995     2.05743     1.83809  0.00325158
        1996     2.05924      1.8382  0.00325184
        1997     2.06116     1.83831  0.00325213
        1998     2.06318     1.83842  0.00325245
        1999      2.0653     1.83853   0.0032528
        2000     2.06751     1.83865  0.00325319
        2001     2.06982     1.83876  0.00325361
        2002     2.07222     1.83888  0.00325408
        2003      2.0747       1.839  0.00325458
        2004     2.07725     1.83912  0.00325513
        2005     2.07987     1.83924  0.00325572
        2006     2.08256     1.83936  0.00325635
        2007      2.0853     1.83948  0.00325704
        2008     2.08809     1.83961  0.00325777
        2009     2.09092     1.83973  0.00325855
        2010     2.09378     1.83986  0.00325938
        2011     2.09668     1.83998  0.00326026
        2012     2.09958     1.84011  0.00326119
        2013      2.1025     1.84024  0.00326217
        2014     2.10543     1.84038  0.00326321
        2015     2.10835     1.84051   0.0032643
        2016     2.11126     1.84064  0.00326544
        2017     2.11415     1.84078  0.00326663
        2018     2.11703     1.84092  0.00326788
        2019     2.11988     1.84105  0.00326918
        2020      2.1227     1.84119  0.00327054
        2021     2.12548     1.84133  0.00327194
        2022     2.12824     1.84148   0.0032734
        2023     2.13096     1.84162  0.00327491
        2024     2.13364     1.84176  0.00327647
        2025     2.13629     1.84191  0.00327807
        2026      2.1389     1.84205  0.00327973
        2027     2.14148      1.8422  0.00328144
        2028     2.14403     1.84235   0.0032832
        2029     2.14656      1.8425    0.003285
        2030     2.14906     1.84265  0.00328685
        2031     2.15153      1.8428  0.00328875
        2032       2.154     1.84296  0.00329069
        2033     2.15644     1.84311  0.00329269
        2034     2.15888     1.84327  0.00329472
        2035     2.16132     1.84342  0.00329681
        2036     2.16375     1.84358  0.00329894
        2037     2.16618     1.84374  0.00330112
        2038     2.16861      1.8439  0.00330335
        2039     2.17104     1.84406  0.00330562
        2040     2.17348     1.84422  0.00330794
        2041     2.17592     1.84438  0.00331031
        2042     2.17837     1.84455  0.00331273
        2043     2.18081     1.84471   0.0033152
        2044     2.18326     1.84488  0.00331771
        2045      2.1857     1.84504  0.00332027
        2046     2.18814     1.84521  0.00332288
        2047     2.19057     1.84538  0.00332554
        2048     2.19298     1.84555  0.00332824
        2049     2.19537     1.84572  0.00333099
        2050     2.19773     1.84589  0.00333379
        2051     2.20006     1.84606  0.00333663
        2052     2.20236     1.84624  0.00333952
        2053     2.20461     1.84641  0.00334246
        2054     2.20682     1.84659  0.00334543
        2055     2.20897     1.84676  0.00334845
        2056     2.21106     1.84694   0.0033515
        2057     2.21308     1.84712   0.0033546
        2058     2.21504      1.8473  0.00335773
        2059     2.21692     1.84748  0.00336089
        2060     2.21872     1.84766  0.00336409
        2061     2.22044     1.84784  0.00336732
        2062     2.22207     1.84802  0.00337057
        2063     2.22361      1.8482  0.00337385
        2064     2.22506     1.84839  0.00337715
        2065     2.22642     1.84857  0.00338047
        2066     2.22768     1.84875  0.00338381
        2067     2.22884     1.84894  0.00338717
        2068      2.2299     1.84912  0.00339054
        2069     2.23087      1.8493  0.00339392
        2070     2.23173     1.84949   0.0033973
        2071      2.2325     1.84967  0.00340069
        2072     2.23316     1.84986  0.00340408
        2073     2.23374     1.85004  0.00340747
        2074     2.23421     1.85023  0.00341086
        2075     2.23459     1.85041  0.00341424
        2076     2.23488      1.8506  0.00341762
        2077     2.23509     1.85078  0.00342098
        2078      2.2352     1.85097  0.00342433
        2079     2.23523     1.85115  0.00342767
        2080     2.23518     1.85134  0.00343099
        2081     2.23505     1.85152   0.0034343
        2082     2.23485     1.85171  0.00343758
        2083     2.23458     1.85189  0.00344084
        2084     2.23424     1.85208  0.00344407
        2085     2.23384     1.85226  0.00344729
        2086     2.23338     1.85244  0.00345047
        2087     2.23287     1.85262  0.00345363
        2088      2.2323     1.85281  0.00345676
        2089     2.23169     1.85299  0.00345986
        2090     2.23103     1.85317  0.00346293
        2091     2.23033     1.85335  0.00346597
        2092      2.2296     1.85353  0.00346897
        2093     2.22882     1.85371  0.00347195
        2094     2.22802     1.85389  0.00347489
        2095     2.22719     1.85406   0.0034778
        2096     2.22633     1.85424  0.00348067
        2097     2.22544     1.85442  0.00348351
        2098     2.22452     1.85459  0.00348631
        2099     2.22358     1.85477  0.00348908
        2100     2.22262     1.85495  0.00349181
        2101     2.22162     1.85512  0.00349451
        2102      2.2206     1.85529  0.00349717
        2103     2.21954     1.85547  0.00349979
        2104     2.21845     1.85564  0.00350238
        2105     2.21731     1.85581  0.00350493
        2106     2.21613     1.85598  0.00350744
        2107     2.21489     1.85615   0.0035099
        2108     2.21359     1.85632  0.00351233
        2109     2.21222     1.85649  0.00351472
        2110     2.21078     1.85666  0.00351706
        2111     2.20924     1.85683  0.00351936
        2112      2.2076     1.85699  0.00352161
        2113     2.20584     1.85716  0.00352381
        2114     2.20395     1.85732  0.00352596
        2115     2.20193     1.85748  0.00352806
        2116     2.19974     1.85765  0.00353009
        2117     2.19738     1.85781  0.00353207
        2118     2.19483     1.85797  0.00353399
        2119     2.19208     1.85812  0.00353584
        2120      2.1891     1.85828  0.00353761
        2121     2.18588     1.85843  0.00353931
        2122      2.1824     1.85859  0.00354094
        2123     2.17865     1.85874  0.00354248
        2124     2.17461     1.85889  0.00354393
        2125     2.17027     1.85903  0.00354529
        2126     2.16561     1.85918  0.00354656
        2127     2.16063     1.85932  0.00354772
        2128     2.15531     1.85946  0.00354878
        2129     2.14964     1.85959  0.00354973
        2130     2.14363     1.85973  0.00355056
        2131     2.13727     1.85986  0.00355129
        2132     2.13056     1.85998  0.00355189
        2133     2.12351     1.86011  0.00355237
        2134     2.11613     1.86023  0.00355273
        2135     2.10843     1.86034  0.00355297
        2136     2.10044     1.86046  0.00355308
        2137     2.09218     1.86057  0.00355308
