#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1308    -1.33772    -1.03041  0.00382485
        1309    -1.33693    -1.03065  0.00382909
        1310    -1.33604    -1.03088  0.00383326
        1311    -1.33504    -1.03111  0.00383735
        1312    -1.33391    -1.03134  0.00384136
        1313    -1.33269    -1.03157  0.00384528
        1314    -1.33134     -1.0318  0.00384911
        1315    -1.32988    -1.03203  0.00385286
        1316     -1.3283    -1.03225   0.0038565
        1317     -1.3266    -1.03247  0.00386004
        1318    -1.32481     -1.0327  0.00386348
        1319     -1.3229    -1.03292  0.00386681
        1320    -1.32088    -1.03313  0.00387003
        1321    -1.31876    -1.03335  0.00387314
        1322    -1.31655    -1.03356  0.00387613
        1323    -1.31425    -1.03378    0.003879
        1324    -1.31187    -1.03399  0.00388175
        1325    -1.30942    -1.03419  0.00388439
        1326    -1.30691     -1.0344   0.0038869
        1327    -1.30435     -1.0346  0.00388929
        1328    -1.30176     -1.0348  0.00389156
        1329    -1.29913      -1.035  0.00389371
        1330     -1.2965     -1.0352  0.00389574
        1331    -1.29389    -1.03539  0.00389766
        1332    -1.29129    -1.03559  0.00389947
        1333    -1.28874    -1.03578  0.00390116
        1334    -1.28626    -1.03596  0.00390275
        1335    -1.28386    -1.03615  0.00390425
        1336    -1.28156    -1.03633  0.00390564
        1337    -1.27938    -1.03652  0.00390695
        1338    -1.27736     -1.0367  0.00390817
        1339     -1.2755    -1.03687  0.00390932
        1340    -1.27382    -1.03705   0.0039104
        1341    -1.27234    -1.03723  0.00391142
        1342     -1.2711     -1.0374  0.00391239
        1343    -1.27009    -1.03757  0.00391331
        1344    -1.26933    -1.03775  0.00391419
        1345    -1.26884    -1.03792  0.00391505
        1346    -1.26864    -1.03809  0.00391589
        1347    -1.26873    -1.03826  0.00391673
        1348     -1.2691    -1.03843  0.00391756
        1349    -1.26977     -1.0386  0.00391841
        1350    -1.27072    -1.03878  0.00391928
        1351    -1.27197    -1.03895  0.00392018
        1352     -1.2735    -1.03912  0.00392111
        1353    -1.27529     -1.0393   0.0039221
        1354    -1.27734    -1.03947  0.00392314
        1355    -1.27963    -1.03965  0.00392425
        1356    -1.28214    -1.03983  0.00392543
        1357    -1.28486    -1.04001  0.00392668
        1358    -1.28777    -1.04019  0.00392803
        1359    -1.29084    -1.04038  0.00392947
        1360    -1.29405    -1.04056    0.003931
        1361     -1.2974    -1.04075  0.00393264
        1362    -1.30084    -1.04094  0.00393439
        1363    -1.30435    -1.04113  0.00393624
        1364    -1.30793    -1.04133  0.00393821
        1365    -1.31155    -1.04153   0.0039403
        1366     -1.3152    -1.04173  0.00394251
        1367    -1.31884    -1.04193  0.00394483
        1368    -1.32248    -1.04214  0.00394727
        1369    -1.32609    -1.04234  0.00394984
        1370    -1.32965    -1.04255  0.00395252
        1371    -1.33317    -1.04277  0.00395531
        1372    -1.33661    -1.04298  0.00395823
        1373    -1.33997     -1.0432  0.00396125
        1374    -1.34324    -1.04341  0.00396438
        1375    -1.34643    -1.04363  0.00396762
        1376    -1.34951    -1.04386  0.00397096
        1377    -1.35247    -1.04408  0.00397439
        1378    -1.35531    -1.04431  0.00397792
        1379    -1.35803    -1.04453  0.00398154
        1380    -1.36062    -1.04476  0.00398523
        1381    -1.36307    -1.04499  0.00398901
        1382    -1.36538    -1.04523  0.00399285
        1383    -1.36754    -1.04546  0.00399676
        1384    -1.36956    -1.04569  0.00400073
        1385    -1.37142    -1.04593  0.00400474
        1386    -1.37312    -1.04616  0.00400881
        1387    -1.37466     -1.0464  0.00401291
        1388    -1.37603    -1.04664  0.00401704
        1389    -1.37724    -1.04688  0.00402119
        1390    -1.37828    -1.04712  0.00402536
        1391    -1.37915    -1.04735  0.00402954
        1392    -1.37983    -1.04759  0.00403371
        1393    -1.38035    -1.04783  0.00403788
        1394     -1.3807    -1.04807  0.00404204
        1395    -1.38085    -1.04831  0.00404618
        1396    -1.38084    -1.04855  0.00405029
        1397    -1.38064    -1.04878  0.00405436
        1398    -1.38027    -1.04902  0.00405838
        1399    -1.37972    -1.04926  0.00406236
        1400      -1.379    -1.04949  0.00406628
        1401     -1.3781    -1.04973  0.00407014
        1402    -1.37703    -1.04996  0.00407392
        1403    -1.37579    -1.05019  0.00407763
        1404    -1.37439    -1.05043  0.00408126
        1405    -1.37282    -1.05065   0.0040848
        1406     -1.3711    -1.05088  0.00408825
        1407    -1.36922    -1.05111   0.0040916
        1408     -1.3672    -1.05133  0.00409485
        1409    -1.36503    -1.05156  0.00409799
        1410    -1.36274    -1.05178  0.00410102
        1411    -1.36032      -1.052  0.00410394
        1412    -1.35779    -1.05221  0.00410675
        1413    -1.35515    -1.05243  0.00410943
        1414    -1.35242    -1.05264    0.004112
        1415     -1.3496    -1.05285  0.00411445
        1416    -1.34671    -1.05306  0.00411677
        1417    -1.34376    -1.05326  0.00411897
        1418    -1.34075    -1.05346  0.00412106
        1419    -1.33771    -1.05366  0.00412302
        1420    -1.33465    -1.05386  0.00412486
        1421    -1.33158    -1.05406  0.00412658
        1422    -1.32852    -1.05425  0.00412819
        1423    -1.32549    -1.05444  0.00412969
        1424    -1.32248    -1.05463  0.00413108
        1425    -1.31953    -1.05482  0.00413236
        1426    -1.31666      -1.055  0.00413354
        1427    -1.31386    -1.05518  0.00413462
        1428    -1.31117    -1.05536  0.00413561
        1429    -1.30859    -1.05554  0.00413651
        1430    -1.30615    -1.05571  0.00413733
        1431    -1.30386    -1.05589  0.00413807
        1432    -1.30173    -1.05606  0.00413874
        1433    -1.29978    -1.05623  0.00413935
        1434    -1.29802     -1.0564  0.00413989
        1435    -1.29647    -1.05656  0.00414039
        1436    -1.29513    -1.05673  0.00414083
        1437    -1.29401    -1.05689  0.00414124
        1438    -1.29313    -1.05706  0.00414162
        1439     -1.2925    -1.05722  0.00414197
        1440    -1.29212    -1.05739  0.00414231
        1441    -1.29199    -1.05755  0.00414263
        1442    -1.29212    -1.05771  0.00414295
        1443    -1.29251    -1.05787  0.00414327
        1444    -1.29316    -1.05804  0.00414361
        1445    -1.29407     -1.0582  0.00414396
        1446    -1.29524    -1.05836  0.00414433
        1447    -1.29665    -1.05853  0.00414474
        1448    -1.29831    -1.05869  0.00414518
        1449    -1.30021    -1.05886  0.00414567
        1450    -1.30233    -1.05903  0.00414621
        1451    -1.30466     -1.0592  0.00414681
        1452    -1.30718    -1.05937  0.00414747
        1453     -1.3099    -1.05954   0.0041482
        1454    -1.31277    -1.05972    0.004149
        1455     -1.3158    -1.05989  0.00414988
        1456    -1.31896    -1.06007  0.00415084
        1457    -1.32223    -1.06025  0.00415189
        1458     -1.3256    -1.06043  0.00415303
        1459    -1.32904    -1.06062  0.00415426
        1460    -1.33252     -1.0608  0.00415559
        1461    -1.33606    -1.06099  0.00415701
        1462    -1.33962    -1.06118  0.00415854
        1463    -1.34318    -1.06137  0.00416016
        1464    -1.34672    -1.06157  0.00416188
        1465    -1.35024    -1.06176   0.0041637
        1466    -1.35371    -1.06196  0.00416562
        1467    -1.35712    -1.06217  0.00416764
        1468    -1.36048    -1.06237  0.00416975
        1469    -1.36374    -1.06257  0.00417195
        1470    -1.36693    -1.06278  0.00417425
        1471    -1.37002    -1.06299  0.00417664
        1472    -1.37301     -1.0632   0.0041791
        1473    -1.37589    -1.06341  0.00418166
        1474    -1.37866    -1.06363  0.00418428
        1475    -1.38132    -1.06384  0.00418699
        1476    -1.38387    -1.06406  0.00418976
        1477    -1.38631    -1.06428   0.0041926
        1478    -1.38864     -1.0645   0.0041955
        1479    -1.39086    -1.06472  0.00419847
        1480    -1.39297    -1.06494  0.00420148
        1481    -1.39498    -1.06516  0.00420455
        1482    -1.39689    -1.06539  0.00420767
        1483    -1.39871    -1.06561  0.00421083
        1484    -1.40045    -1.06584  0.00421403
        1485    -1.40211    -1.06606  0.00421728
        1486     -1.4037    -1.06629  0.00422056
        1487    -1.40522    -1.06652  0.00422387
        1488    -1.40669    -1.06675  0.00422721
        1489    -1.40809    -1.06698  0.00423058
        1490    -1.40945    -1.06721  0.00423398
        1491    -1.41076    -1.06744  0.00423741
        1492    -1.41203    -1.06767  0.00424086
        1493    -1.41328     -1.0679  0.00424433
        1494    -1.41448    -1.06813  0.00424783
        1495    -1.41565    -1.06836  0.00425134
        1496     -1.4168     -1.0686  0.00425487
        1497    -1.41794    -1.06883  0.00425843
        1498    -1.41903    -1.06906    0.004262
        1499     -1.4201     -1.0693  0.00426558
        1500    -1.42113    -1.06953  0.00426918
        1501    -1.42213    -1.06977  0.00427279
        1502     -1.4231       -1.07  0.00427642
        1503    -1.42402    -1.07024  0.00428006
        1504     -1.4249    -1.07047   0.0042837
        1505    -1.42572    -1.07071  0.00428736
        1506    -1.42649    -1.07094  0.00429101
        1507    -1.42719    -1.07118  0.00429467
        1508    -1.42782    -1.07142  0.00429833
        1509    -1.42836    -1.07165  0.00430199
        1510    -1.42882    -1.07189  0.00430563
        1511    -1.42919    -1.07213  0.00430927
        1512    -1.42946    -1.07236   0.0043129
        1513    -1.42962     -1.0726  0.00431651
        1514    -1.42968    -1.07284  0.00432009
        1515    -1.42961    -1.07307  0.00432366
        1516    -1.42942    -1.07331  0.00432719
        1517     -1.4291    -1.07354  0.00433069
        1518    -1.42866    -1.07377  0.00433415
        1519    -1.42808    -1.07401  0.00433757
        1520    -1.42736    -1.07424  0.00434094
        1521    -1.42652    -1.07447  0.00434426
        1522    -1.42554     -1.0747  0.00434752
        1523    -1.42442    -1.07493  0.00435073
        1524    -1.42316    -1.07516  0.00435387
        1525    -1.42177    -1.07539  0.00435694
        1526    -1.42025    -1.07561  0.00435995
        1527    -1.41861    -1.07584  0.00436287
        1528    -1.41683    -1.07606  0.00436572
        1529    -1.41493    -1.07628  0.00436849
        1530    -1.41292     -1.0765  0.00437117
        1531     -1.4108    -1.07672  0.00437377
        1532    -1.40857    -1.07694  0.00437627
        1533    -1.40625    -1.07715  0.00437869
        1534    -1.40384    -1.07737  0.00438101
        1535    -1.40135    -1.07758  0.00438323
        1536     -1.3988    -1.07779  0.00438537
        1537    -1.39617    -1.07799   0.0043874
        1538     -1.3935     -1.0782  0.00438934
        1539    -1.39078     -1.0784  0.00439119
        1540    -1.38803     -1.0786  0.00439294
        1541    -1.38526     -1.0788  0.00439459
        1542    -1.38246      -1.079  0.00439615
        1543    -1.37966    -1.07919  0.00439762
        1544    -1.37686    -1.07939  0.00439899
        1545    -1.37408    -1.07958  0.00440028
        1546    -1.37132    -1.07977  0.00440148
        1547    -1.36859    -1.07995  0.00440259
        1548    -1.36589    -1.08014  0.00440362
        1549    -1.36324    -1.08032  0.00440457
        1550    -1.36064     -1.0805  0.00440544
        1551    -1.35809    -1.08068  0.00440623
        1552     -1.3556    -1.08086  0.00440695
        1553    -1.35316    -1.08103   0.0044076
        1554     -1.3508    -1.08121  0.00440818
        1555     -1.3485    -1.08138   0.0044087
        1556    -1.34627    -1.08155  0.00440915
        1557     -1.3441    -1.08172  0.00440954
        1558    -1.34201    -1.08188  0.00440987
        1559    -1.33998    -1.08205  0.00441015
        1560    -1.33802    -1.08221  0.00441038
        1561    -1.33612    -1.08238  0.00441055
        1562     -1.3343    -1.08254  0.00441067
        1563    -1.33254     -1.0827  0.00441075
        1564    -1.33086    -1.08286  0.00441078
        1565    -1.32924    -1.08301  0.00441077
        1566    -1.32771    -1.08317  0.00441072
        1567    -1.32624    -1.08332  0.00441064
        1568    -1.32487    -1.08348  0.00441051
        1569    -1.32356    -1.08363  0.00441036
        1570    -1.32235    -1.08378  0.00441017
        1571    -1.32121    -1.08394  0.00440995
        1572    -1.32017    -1.08409   0.0044097
        1573    -1.31922    -1.08423  0.00440943
        1574    -1.31836    -1.08438  0.00440914
        1575     -1.3176    -1.08453  0.00440883
        1576    -1.31694    -1.08468  0.00440849
        1577    -1.31637    -1.08483  0.00440815
        1578     -1.3159    -1.08497  0.00440778
        1579    -1.31551    -1.08512  0.00440741
        1580    -1.31522    -1.08526  0.00440703
        1581      -1.315    -1.08541  0.00440663
        1582    -1.31486    -1.08555  0.00440623
        1583    -1.31477     -1.0857  0.00440583
        1584    -1.31476    -1.08584  0.00440542
        1585    -1.31479    -1.08599  0.00440501
        1586    -1.31488    -1.08613  0.00440459
        1587      -1.315    -1.08628  0.00440418
        1588    -1.31515    -1.08642  0.00440376
        1589    -1.31535    -1.08657  0.00440335
        1590    -1.31559    -1.08671  0.00440293
        1591    -1.31585    -1.08685  0.00440252
        1592    -1.31615      -1.087  0.00440211
        1593    -1.31651    -1.08714   0.0044017
        1594    -1.31693    -1.08729   0.0044013
        1595    -1.31742    -1.08743  0.00440091
        1596    -1.31801    -1.08757  0.00440052
        1597    -1.31872    -1.08772  0.00440015
        1598    -1.31956    -1.08786  0.00439978
        1599    -1.32056    -1.08801  0.00439944
        1600    -1.32174    -1.08816  0.00439911
        1601    -1.32311     -1.0883  0.00439881
        1602     -1.3247    -1.08845  0.00439854
        1603    -1.32652     -1.0886   0.0043983
        1604    -1.32858    -1.08875   0.0043981
        1605    -1.33089     -1.0889  0.00439795
        1606    -1.33345    -1.08905  0.00439785
        1607    -1.33626     -1.0892   0.0043978
        1608     -1.3393    -1.08936  0.00439782
        1609    -1.34254    -1.08952   0.0043979
        1610    -1.34598    -1.08968  0.00439805
        1611    -1.34959    -1.08984  0.00439828
        1612    -1.35332       -1.09  0.00439858
        1613    -1.35714    -1.09017  0.00439897
        1614    -1.36103    -1.09034  0.00439945
        1615    -1.36493    -1.09051  0.00440001
        1616    -1.36881    -1.09068  0.00440066
        1617    -1.37263    -1.09085  0.00440139
        1618    -1.37637    -1.09103   0.0044022
        1619    -1.37998    -1.09121   0.0044031
        1620    -1.38345    -1.09139  0.00440408
        1621    -1.38675    -1.09157  0.00440513
        1622    -1.38985    -1.09175  0.00440625
        1623    -1.39277    -1.09194  0.00440743
        1624    -1.39546    -1.09213  0.00440868
        1625    -1.39795    -1.09231  0.00440998
        1626    -1.40021     -1.0925  0.00441133
        1627    -1.40227    -1.09269  0.00441273
        1628    -1.40412    -1.09289  0.00441416
        1629    -1.40579    -1.09308  0.00441563
        1630    -1.40728    -1.09327  0.00441713
        1631    -1.40861    -1.09346  0.00441865
        1632     -1.4098    -1.09366  0.00442019
        1633    -1.41086    -1.09385  0.00442175
        1634    -1.41182    -1.09405  0.00442332
        1635    -1.41269    -1.09424  0.00442491
        1636    -1.41348    -1.09444  0.00442651
        1637    -1.41424    -1.09463  0.00442811
        1638    -1.41495    -1.09483  0.00442972
        1639    -1.41566    -1.09502  0.00443134
        1640    -1.41637    -1.09522  0.00443297
        1641    -1.41708    -1.09541  0.00443461
        1642    -1.41783    -1.09561  0.00443625
        1643    -1.41862    -1.09581  0.00443791
        1644    -1.41946      -1.096  0.00443957
        1645    -1.42034     -1.0962  0.00444125
        1646    -1.42129     -1.0964  0.00444294
        1647    -1.42231     -1.0966  0.00444465
        1648    -1.42339     -1.0968  0.00444637
        1649    -1.42453    -1.09699  0.00444811
        1650    -1.42573    -1.09719  0.00444988
        1651      -1.427    -1.09739  0.00445166
        1652    -1.42831    -1.09759  0.00445347
        1653    -1.42967    -1.09779  0.00445531
        1654    -1.43106      -1.098  0.00445717
        1655    -1.43248     -1.0982  0.00445905
        1656    -1.43392     -1.0984  0.00446097
        1657    -1.43537     -1.0986  0.00446291
        1658     -1.4368    -1.09881  0.00446488
        1659    -1.43822    -1.09901  0.00446687
        1660    -1.43961    -1.09922  0.00446889
        1661    -1.44096    -1.09942  0.00447093
        1662    -1.44226    -1.09963    0.004473
        1663     -1.4435    -1.09984  0.00447509
        1664    -1.44468    -1.10004  0.00447719
        1665    -1.44578    -1.10025  0.00447932
        1666    -1.44683    -1.10046  0.00448145
        1667    -1.44781    -1.10067  0.00448361
        1668    -1.44873    -1.10088  0.00448577
        1669     -1.4496    -1.10109  0.00448795
        1670    -1.45042    -1.10129  0.00449013
        1671    -1.45122     -1.1015  0.00449233
        1672    -1.45201    -1.10171  0.00449453
        1673     -1.4528    -1.10192  0.00449674
        1674    -1.45363    -1.10213  0.00449896
        1675    -1.45452    -1.10234  0.00450119
        1676    -1.45549    -1.10255  0.00450343
        1677    -1.45657    -1.10277  0.00450569
        1678    -1.45777    -1.10298  0.00450797
        1679    -1.45912    -1.10319  0.00451027
        1680    -1.46064     -1.1034   0.0045126
        1681    -1.46233    -1.10362  0.00451497
        1682     -1.4642    -1.10383  0.00451737
        1683    -1.46626    -1.10405  0.00451982
        1684     -1.4685    -1.10426  0.00452231
        1685    -1.47091    -1.10448  0.00452486
        1686    -1.47348     -1.1047  0.00452747
        1687    -1.47617    -1.10492  0.00453013
        1688    -1.47897    -1.10514  0.00453287
        1689    -1.48185    -1.10536  0.00453567
        1690    -1.48477    -1.10559  0.00453854
        1691    -1.48769    -1.10581  0.00454147
        1692    -1.49059    -1.10604  0.00454448
        1693    -1.49342    -1.10627  0.00454755
        1694    -1.49615     -1.1065  0.00455069
        1695    -1.49874    -1.10673  0.00455388
        1696    -1.50116    -1.10696  0.00455713
        1697    -1.50339     -1.1072  0.00456043
        1698    -1.50541    -1.10743  0.00456377
        1699    -1.50719    -1.10767  0.00456715
        1700    -1.50872     -1.1079  0.00457055
        1701    -1.50999    -1.10814  0.00457397
        1702    -1.51099    -1.10838   0.0045774
        1703    -1.51173    -1.10861  0.00458084
        1704    -1.51219    -1.10885  0.00458427
        1705    -1.51238    -1.10909  0.00458769
        1706    -1.51231    -1.10932  0.00459108
        1707    -1.51199    -1.10956  0.00459445
        1708    -1.51143    -1.10979  0.00459778
        1709    -1.51065    -1.11003  0.00460107
        1710    -1.50967    -1.11026  0.00460431
        1711    -1.50851     -1.1105   0.0046075
        1712    -1.50718    -1.11073  0.00461063
        1713    -1.50571    -1.11096   0.0046137
        1714    -1.50412    -1.11119   0.0046167
        1715    -1.50244    -1.11142  0.00461965
        1716    -1.50067    -1.11164  0.00462252
        1717    -1.49885    -1.11187  0.00462533
        1718      -1.497    -1.11209  0.00462806
        1719    -1.49513    -1.11231  0.00463073
        1720    -1.49326    -1.11254  0.00463333
        1721    -1.49142    -1.11276  0.00463587
        1722     -1.4896    -1.11297  0.00463834
        1723    -1.48783    -1.11319  0.00464075
        1724    -1.48612    -1.11341  0.00464309
        1725    -1.48448    -1.11362  0.00464538
        1726    -1.48291    -1.11384  0.00464761
        1727    -1.48142    -1.11405  0.00464979
        1728       -1.48    -1.11426  0.00465192
        1729    -1.47867    -1.11447  0.00465401
        1730    -1.47743    -1.11468  0.00465604
        1731    -1.47626    -1.11489  0.00465803
        1732    -1.47518     -1.1151  0.00465999
        1733    -1.47417    -1.11531   0.0046619
        1734    -1.47323    -1.11551  0.00466378
        1735    -1.47235    -1.11572  0.00466563
        1736    -1.47154    -1.11592  0.00466744
        1737    -1.47079    -1.11613  0.00466922
        1738    -1.47008    -1.11633  0.00467097
        1739    -1.46941    -1.11654   0.0046727
        1740    -1.46879    -1.11674   0.0046744
        1741     -1.4682    -1.11694  0.00467607
        1742    -1.46765    -1.11714  0.00467772
        1743    -1.46712    -1.11734  0.00467934
        1744    -1.46661    -1.11754  0.00468094
        1745    -1.46614    -1.11774  0.00468252
        1746    -1.46568    -1.11794  0.00468408
        1747    -1.46525    -1.11814  0.00468561
        1748    -1.46483    -1.11834  0.00468713
        1749    -1.46444    -1.11854  0.00468862
        1750    -1.46409    -1.11873   0.0046901
        1751    -1.46376    -1.11893  0.00469156
        1752    -1.46345    -1.11913    0.004693
        1753     -1.4632    -1.11932  0.00469442
        1754    -1.46298    -1.11952  0.00469583
        1755    -1.46281    -1.11971  0.00469723
        1756     -1.4627    -1.11991  0.00469862
        1757    -1.46265    -1.12011  0.00469999
        1758    -1.46267     -1.1203  0.00470135
        1759    -1.46277    -1.12049  0.00470271
        1760    -1.46297    -1.12069  0.00470406
        1761    -1.46324    -1.12088  0.00470541
        1762    -1.46361    -1.12108  0.00470676
        1763    -1.46409    -1.12127  0.00470811
        1764    -1.46468    -1.12147  0.00470946
        1765    -1.46537    -1.12166  0.00471082
        1766    -1.46617    -1.12186  0.00471219
        1767    -1.46708    -1.12205  0.00471358
        1768    -1.46809    -1.12225  0.00471497
        1769    -1.46918    -1.12244  0.00471638
        1770    -1.47036    -1.12264  0.00471781
        1771    -1.47162    -1.12284  0.00471926
        1772    -1.47293    -1.12304  0.00472073
        1773    -1.47427    -1.12323  0.00472222
        1774    -1.47563    -1.12343  0.00472374
        1775      -1.477    -1.12363  0.00472528
        1776    -1.47835    -1.12383  0.00472683
        1777    -1.47966    -1.12403  0.00472841
        1778    -1.48091    -1.12423  0.00473001
        1779     -1.4821    -1.12443  0.00473163
        1780    -1.48319    -1.12464  0.00473326
        1781    -1.48419    -1.12484  0.00473491
        1782    -1.48508    -1.12504  0.00473656
        1783    -1.48586    -1.12524  0.00473823
        1784    -1.48653    -1.12544   0.0047399
        1785    -1.48709    -1.12565  0.00474157
        1786    -1.48754    -1.12585  0.00474324
        1787    -1.48791    -1.12605  0.00474492
        1788     -1.4882    -1.12625  0.00474658
        1789    -1.48842    -1.12646  0.00474824
        1790     -1.4886    -1.12666   0.0047499
        1791    -1.48874    -1.12686  0.00475155
        1792    -1.48888    -1.12706  0.00475319
        1793    -1.48903    -1.12727  0.00475482
        1794    -1.48921    -1.12747  0.00475645
        1795    -1.48943    -1.12767  0.00475807
        1796    -1.48971    -1.12787  0.00475969
        1797    -1.49006    -1.12807  0.00476131
        1798    -1.49049    -1.12827  0.00476293
        1799    -1.49099    -1.12848  0.00476454
        1800    -1.49157    -1.12868  0.00476617
        1801    -1.49221    -1.12888  0.00476779
        1802    -1.49292    -1.12908  0.00476942
        1803    -1.49368    -1.12928  0.00477106
        1804    -1.49448    -1.12949  0.00477271
        1805     -1.4953    -1.12969  0.00477437
        1806    -1.49613    -1.12989  0.00477603
        1807    -1.49695    -1.13009  0.00477771
        1808    -1.49774     -1.1303  0.00477939
        1809    -1.49849     -1.1305  0.00478108
        1810    -1.49917     -1.1307  0.00478278
        1811    -1.49977    -1.13091  0.00478448
        1812    -1.50028    -1.13111  0.00478618
        1813    -1.50069    -1.13132  0.00478788
        1814    -1.50099    -1.13152  0.00478957
        1815    -1.50118    -1.13172  0.00479126
        1816    -1.50123    -1.13193  0.00479294
        1817    -1.50117    -1.13213  0.00479461
        1818    -1.50098    -1.13233  0.00479626
        1819    -1.50065    -1.13254   0.0047979
        1820     -1.5002    -1.13274  0.00479951
        1821    -1.49964    -1.13294   0.0048011
        1822    -1.49896    -1.13314  0.00480267
        1823    -1.49816    -1.13334  0.00480421
        1824    -1.49724    -1.13354  0.00480571
        1825    -1.49623    -1.13374  0.00480719
        1826    -1.49511    -1.13394  0.00480863
        1827    -1.49391    -1.13413  0.00481003
        1828    -1.49262    -1.13433   0.0048114
        1829    -1.49123    -1.13452  0.00481272
        1830    -1.48976    -1.13472    0.004814
        1831    -1.48821    -1.13491  0.00481524
        1832    -1.48659     -1.1351  0.00481644
        1833     -1.4849    -1.13529  0.00481759
        1834    -1.48313    -1.13548   0.0048187
        1835     -1.4813    -1.13567  0.00481975
        1836    -1.47941    -1.13586  0.00482076
        1837    -1.47747    -1.13605  0.00482173
        1838    -1.47547    -1.13623  0.00482264
        1839    -1.47343    -1.13641   0.0048235
        1840    -1.47136     -1.1366  0.00482431
        1841    -1.46926    -1.13678  0.00482507
        1842    -1.46715    -1.13696  0.00482579
        1843    -1.46503    -1.13713  0.00482645
        1844    -1.46292    -1.13731  0.00482707
        1845    -1.46083    -1.13749  0.00482763
        1846    -1.45877    -1.13766  0.00482815
        1847    -1.45676    -1.13783  0.00482863
        1848    -1.45481      -1.138  0.00482906
        1849    -1.45295    -1.13817  0.00482945
        1850    -1.45119    -1.13834  0.00482981
        1851    -1.44954    -1.13851  0.00483012
        1852    -1.44802    -1.13868  0.00483041
        1853    -1.44664    -1.13885  0.00483066
        1854    -1.44541    -1.13901  0.00483088
        1855    -1.44435    -1.13918  0.00483108
        1856    -1.44346    -1.13934  0.00483126
        1857    -1.44276     -1.1395  0.00483142
        1858    -1.44227    -1.13967  0.00483157
        1859    -1.44198    -1.13983   0.0048317
        1860    -1.44189    -1.13999  0.00483183
        1861      -1.442    -1.14015  0.00483196
        1862     -1.4423    -1.14032  0.00483209
        1863    -1.44281    -1.14048  0.00483222
        1864    -1.44351    -1.14064  0.00483236
        1865    -1.44439     -1.1408  0.00483252
        1866    -1.44544    -1.14097  0.00483268
        1867    -1.44666    -1.14113  0.00483287
        1868    -1.44802    -1.14129  0.00483307
        1869    -1.44951    -1.14146   0.0048333
        1870    -1.45113    -1.14162  0.00483355
        1871    -1.45284    -1.14179  0.00483383
        1872    -1.45464    -1.14196  0.00483414
        1873     -1.4565    -1.14213  0.00483447
        1874    -1.45841     -1.1423  0.00483484
        1875    -1.46033    -1.14246  0.00483523
        1876    -1.46228    -1.14264  0.00483566
        1877    -1.46422    -1.14281  0.00483612
        1878    -1.46614    -1.14298  0.00483661
        1879    -1.46802    -1.14315  0.00483712
        1880    -1.46986    -1.14333  0.00483767
        1881    -1.47163     -1.1435  0.00483825
        1882    -1.47334    -1.14368  0.00483885
        1883    -1.47496    -1.14385  0.00483948
        1884    -1.47649    -1.14403  0.00484013
        1885    -1.47793     -1.1442   0.0048408
        1886    -1.47927    -1.14438  0.00484149
        1887    -1.48051    -1.14456   0.0048422
        1888    -1.48165    -1.14474  0.00484293
        1889     -1.4827    -1.14492  0.00484367
        1890    -1.48364     -1.1451  0.00484442
        1891    -1.48449    -1.14528  0.00484518
        1892    -1.48525    -1.14546  0.00484595
        1893    -1.48593    -1.14564  0.00484673
        1894    -1.48653    -1.14582  0.00484751
        1895    -1.48706      -1.146   0.0048483
        1896    -1.48753    -1.14618  0.00484908
        1897    -1.48796    -1.14636  0.00484987
        1898    -1.48835    -1.14654  0.00485066
        1899    -1.48871    -1.14672  0.00485146
        1900    -1.48907     -1.1469  0.00485225
        1901    -1.48943    -1.14708  0.00485304
        1902    -1.48981    -1.14726  0.00485383
        1903     -1.4902    -1.14744  0.00485463
        1904    -1.49064    -1.14762  0.00485542
        1905    -1.49112     -1.1478  0.00485622
        1906    -1.49166    -1.14798  0.00485702
        1907    -1.49225    -1.14816  0.00485783
        1908    -1.49291    -1.14834  0.00485864
        1909    -1.49365    -1.14852  0.00485946
        1910    -1.49445     -1.1487  0.00486029
        1911    -1.49534    -1.14888  0.00486113
        1912    -1.49629    -1.14907  0.00486198
        1913    -1.49731    -1.14925  0.00486285
        1914     -1.4984    -1.14943  0.00486373
        1915    -1.49954    -1.14961  0.00486462
        1916    -1.50073     -1.1498  0.00486554
        1917    -1.50194    -1.14998  0.00486646
        1918    -1.50319    -1.15016  0.00486741
        1919    -1.50444    -1.15035  0.00486837
        1920    -1.50569    -1.15053  0.00486935
        1921    -1.50692    -1.15072  0.00487035
        1922    -1.50811     -1.1509  0.00487137
        1923    -1.50925    -1.15109   0.0048724
        1924    -1.51033    -1.15128  0.00487344
        1925    -1.51134    -1.15146   0.0048745
        1926    -1.51226    -1.15165  0.00487556
        1927    -1.51309    -1.15184  0.00487664
        1928     -1.5138    -1.15203  0.00487772
        1929     -1.5144    -1.15222  0.00487881
        1930    -1.51489     -1.1524   0.0048799
        1931    -1.51524    -1.15259  0.00488099
        1932    -1.51546    -1.15278  0.00488208
        1933    -1.51556    -1.15297  0.00488316
        1934    -1.51552    -1.15315  0.00488423
        1935    -1.51535    -1.15334  0.00488529
        1936    -1.51504    -1.15353  0.00488634
        1937    -1.51461    -1.15371  0.00488737
        1938    -1.51405     -1.1539  0.00488838
        1939    -1.51338    -1.15409  0.00488938
        1940    -1.51258    -1.15427  0.00489035
        1941    -1.51168    -1.15445  0.00489129
        1942    -1.51069    -1.15464  0.00489221
        1943    -1.50961    -1.15482   0.0048931
