#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       12275     1.38892     1.54516  0.00142252
       12276     1.38849     1.54514  0.00142247
       12277     1.38804     1.54513  0.00142241
       12278     1.38758     1.54512  0.00142235
       12279      1.3871      1.5451  0.00142229
       12280     1.38662     1.54509  0.00142223
       12281     1.38612     1.54508  0.00142218
       12282      1.3856     1.54507  0.00142212
       12283     1.38506     1.54505  0.00142207
       12284     1.38451     1.54504  0.00142201
       12285     1.38393     1.54503  0.00142195
       12286     1.38334     1.54501   0.0014219
       12287     1.38272       1.545  0.00142185
       12288     1.38208     1.54499  0.00142179
       12289     1.38142     1.54497  0.00142174
       12290     1.38074     1.54496  0.00142168
       12291     1.38004     1.54495  0.00142163
       12292     1.37931     1.54493  0.00142158
       12293     1.37856     1.54492  0.00142153
       12294      1.3778     1.54491  0.00142148
       12295     1.37701     1.54489  0.00142143
       12296     1.37622     1.54488  0.00142138
       12297     1.37541     1.54486  0.00142133
       12298     1.37459     1.54485  0.00142128
       12299     1.37377     1.54484  0.00142123
       12300     1.37296     1.54482  0.00142119
       12301     1.37215     1.54481  0.00142114
       12302     1.37136     1.54479   0.0014211
       12303     1.37059     1.54478  0.00142105
       12304     1.36984     1.54477  0.00142101
       12305     1.36914     1.54475  0.00142096
       12306     1.36847     1.54474  0.00142092
       12307     1.36786     1.54472  0.00142088
       12308     1.36731     1.54471  0.00142083
       12309     1.36682     1.54469  0.00142079
       12310      1.3664     1.54468  0.00142075
       12311     1.36607     1.54467  0.00142071
       12312     1.36582     1.54465  0.00142067
       12313     1.36567     1.54464  0.00142063
       12314     1.36561     1.54462  0.00142059
       12315     1.36565     1.54461  0.00142055
       12316     1.36579     1.54459   0.0014205
       12317     1.36604     1.54458  0.00142046
       12318     1.36639     1.54456  0.00142042
       12319     1.36684     1.54455  0.00142038
       12320     1.36739     1.54454  0.00142034
       12321     1.36804     1.54452  0.00142029
       12322     1.36877     1.54451  0.00142025
       12323      1.3696     1.54449  0.00142021
       12324      1.3705     1.54448  0.00142016
       12325     1.37148     1.54446  0.00142012
       12326     1.37252     1.54445  0.00142007
       12327     1.37362     1.54444  0.00142002
       12328     1.37477     1.54442  0.00141997
       12329     1.37597     1.54441  0.00141992
       12330     1.37719      1.5444  0.00141987
       12331     1.37845     1.54438  0.00141982
       12332     1.37972     1.54437  0.00141977
       12333     1.38101     1.54436  0.00141972
       12334      1.3823     1.54434  0.00141966
       12335     1.38359     1.54433  0.00141961
       12336     1.38488     1.54432  0.00141955
       12337     1.38615      1.5443  0.00141949
       12338     1.38741     1.54429  0.00141943
       12339     1.38865     1.54428  0.00141938
       12340     1.38986     1.54427  0.00141932
       12341     1.39105     1.54425  0.00141925
       12342     1.39221     1.54424  0.00141919
       12343     1.39333     1.54423  0.00141913
       12344     1.39442     1.54422  0.00141907
       12345     1.39547      1.5442    0.001419
       12346     1.39648     1.54419  0.00141894
       12347     1.39745     1.54418  0.00141887
       12348     1.39838     1.54417  0.00141881
       12349     1.39927     1.54416  0.00141874
       12350     1.40012     1.54415  0.00141868
       12351     1.40092     1.54413  0.00141861
       12352     1.40168     1.54412  0.00141854
       12353      1.4024     1.54411  0.00141847
       12354     1.40307      1.5441   0.0014184
       12355     1.40369     1.54409  0.00141833
       12356     1.40427     1.54408  0.00141826
       12357      1.4048     1.54407  0.00141819
       12358     1.40529     1.54405  0.00141812
       12359     1.40572     1.54404  0.00141805
       12360     1.40611     1.54403  0.00141798
       12361     1.40645     1.54402  0.00141791
       12362     1.40675     1.54401  0.00141784
       12363     1.40699       1.544  0.00141777
       12364     1.40718     1.54399   0.0014177
       12365     1.40731     1.54398  0.00141763
       12366     1.40739     1.54397  0.00141755
       12367     1.40742     1.54395  0.00141748
       12368     1.40739     1.54394  0.00141741
       12369      1.4073     1.54393  0.00141734
       12370     1.40715     1.54392  0.00141727
       12371     1.40694     1.54391   0.0014172
       12372     1.40666      1.5439  0.00141713
       12373     1.40632     1.54389  0.00141705
       12374     1.40591     1.54388  0.00141698
       12375     1.40542     1.54387  0.00141691
       12376     1.40487     1.54385  0.00141684
       12377     1.40423     1.54384  0.00141677
       12378     1.40352     1.54383   0.0014167
       12379     1.40272     1.54382  0.00141664
       12380     1.40184     1.54381  0.00141657
       12381     1.40087      1.5438   0.0014165
       12382     1.39981     1.54379  0.00141643
       12383     1.39867     1.54377  0.00141637
       12384     1.39742     1.54376   0.0014163
       12385     1.39609     1.54375  0.00141624
       12386     1.39465     1.54374  0.00141618
       12387     1.39312     1.54373  0.00141611
       12388      1.3915     1.54371  0.00141605
       12389     1.38977      1.5437  0.00141599
       12390     1.38796     1.54369  0.00141593
       12391     1.38605     1.54368  0.00141588
       12392     1.38406     1.54366  0.00141582
       12393     1.38198     1.54365  0.00141577
       12394     1.37983     1.54364  0.00141571
       12395     1.37761     1.54362  0.00141566
       12396     1.37533     1.54361  0.00141561
       12397       1.373      1.5436  0.00141557
       12398     1.37064     1.54358  0.00141552
       12399     1.36826     1.54357  0.00141548
       12400     1.36587     1.54355  0.00141544
       12401      1.3635     1.54354   0.0014154
       12402     1.36116     1.54352  0.00141536
       12403     1.35887     1.54351  0.00141532
       12404     1.35666     1.54349  0.00141529
       12405     1.35454     1.54348  0.00141526
       12406     1.35253     1.54346  0.00141523
       12407     1.35067     1.54345   0.0014152
       12408     1.34896     1.54343  0.00141517
       12409     1.34744     1.54342  0.00141515
       12410     1.34611      1.5434  0.00141512
       12411     1.34499     1.54339   0.0014151
       12412     1.34411     1.54337  0.00141507
       12413     1.34347     1.54335  0.00141505
       12414     1.34307     1.54334  0.00141503
       12415     1.34293     1.54332  0.00141501
       12416     1.34304      1.5433  0.00141499
       12417     1.34341     1.54329  0.00141496
       12418     1.34403     1.54327  0.00141494
       12419     1.34488     1.54326  0.00141492
       12420     1.34596     1.54324  0.00141489
       12421     1.34726     1.54322  0.00141487
       12422     1.34874     1.54321  0.00141484
       12423     1.35041     1.54319  0.00141481
       12424     1.35223     1.54318  0.00141478
       12425     1.35419     1.54316  0.00141475
       12426     1.35626     1.54315  0.00141471
       12427     1.35843     1.54313  0.00141468
       12428     1.36066     1.54312  0.00141464
       12429     1.36294      1.5431   0.0014146
       12430     1.36525     1.54309  0.00141456
       12431     1.36758     1.54308  0.00141452
       12432     1.36989     1.54306  0.00141447
       12433     1.37219     1.54305  0.00141442
       12434     1.37445     1.54303  0.00141437
       12435     1.37666     1.54302  0.00141432
       12436     1.37881     1.54301  0.00141427
       12437      1.3809     1.54299  0.00141422
       12438     1.38291     1.54298  0.00141416
       12439     1.38483     1.54297  0.00141411
       12440     1.38668     1.54296  0.00141405
       12441     1.38843     1.54294  0.00141399
       12442     1.39009     1.54293  0.00141393
       12443     1.39166     1.54292  0.00141387
       12444     1.39313     1.54291  0.00141381
       12445      1.3945      1.5429  0.00141374
       12446     1.39578     1.54288  0.00141368
       12447     1.39697     1.54287  0.00141361
       12448     1.39806     1.54286  0.00141355
       12449     1.39906     1.54285  0.00141348
       12450     1.39997     1.54284  0.00141341
       12451      1.4008     1.54283  0.00141335
       12452     1.40153     1.54281  0.00141328
       12453     1.40218      1.5428  0.00141321
       12454     1.40275     1.54279  0.00141314
       12455     1.40323     1.54278  0.00141307
       12456     1.40363     1.54277    0.001413
       12457     1.40396     1.54276  0.00141293
       12458      1.4042     1.54275  0.00141286
       12459     1.40437     1.54274  0.00141279
       12460     1.40446     1.54273  0.00141272
       12461     1.40448     1.54271  0.00141266
       12462     1.40442      1.5427  0.00141259
       12463     1.40428     1.54269  0.00141252
       12464     1.40407     1.54268  0.00141245
       12465     1.40379     1.54267  0.00141238
       12466     1.40343     1.54266  0.00141231
       12467     1.40299     1.54265  0.00141224
       12468     1.40248     1.54264  0.00141217
       12469     1.40189     1.54262   0.0014121
       12470     1.40123     1.54261  0.00141203
       12471     1.40049      1.5426  0.00141197
       12472     1.39968     1.54259   0.0014119
       12473     1.39879     1.54258  0.00141183
       12474     1.39782     1.54257  0.00141177
       12475     1.39678     1.54256   0.0014117
       12476     1.39567     1.54254  0.00141164
       12477     1.39448     1.54253  0.00141158
       12478     1.39323     1.54252  0.00141151
       12479     1.39191     1.54251  0.00141145
       12480     1.39052      1.5425  0.00141139
       12481     1.38908     1.54248  0.00141133
       12482     1.38758     1.54247  0.00141127
       12483     1.38603     1.54246  0.00141122
       12484     1.38444     1.54245  0.00141116
       12485     1.38281     1.54243  0.00141111
       12486     1.38115     1.54242  0.00141105
       12487     1.37948     1.54241    0.001411
       12488     1.37779     1.54239  0.00141095
       12489      1.3761     1.54238   0.0014109
       12490     1.37442     1.54237  0.00141085
       12491     1.37275     1.54235   0.0014108
       12492     1.37112     1.54234  0.00141075
       12493     1.36952     1.54233  0.00141071
       12494     1.36796     1.54231  0.00141067
       12495     1.36646      1.5423  0.00141062
       12496     1.36503     1.54228  0.00141058
       12497     1.36366     1.54227  0.00141054
       12498     1.36237     1.54226   0.0014105
       12499     1.36115     1.54224  0.00141046
       12500     1.36002     1.54223  0.00141043
       12501     1.35896     1.54221  0.00141039
       12502     1.35799      1.5422  0.00141035
       12503      1.3571     1.54218  0.00141032
       12504     1.35628     1.54217  0.00141028
       12505     1.35553     1.54215  0.00141025
       12506     1.35485     1.54214  0.00141022
       12507     1.35423     1.54212  0.00141018
       12508     1.35366     1.54211  0.00141015
       12509     1.35313     1.54209  0.00141012
       12510     1.35264     1.54208  0.00141009
       12511     1.35217     1.54206  0.00141006
       12512     1.35173     1.54205  0.00141003
       12513      1.3513     1.54203     0.00141
       12514     1.35087     1.54202  0.00140997
       12515     1.35045       1.542  0.00140994
       12516     1.35003     1.54199  0.00140991
       12517      1.3496     1.54197  0.00140988
       12518     1.34917     1.54195  0.00140985
       12519     1.34873     1.54194  0.00140982
       12520     1.34828     1.54192  0.00140979
       12521     1.34782     1.54191  0.00140977
       12522     1.34736     1.54189  0.00140974
       12523     1.34691     1.54188  0.00140971
       12524     1.34645     1.54186  0.00140969
       12525     1.34601     1.54185  0.00140966
       12526     1.34558     1.54183  0.00140964
       12527     1.34517     1.54181  0.00140961
       12528     1.34479      1.5418  0.00140959
       12529     1.34444     1.54178  0.00140956
       12530     1.34412     1.54177  0.00140954
       12531     1.34385     1.54175  0.00140951
       12532     1.34362     1.54174  0.00140949
       12533     1.34344     1.54172  0.00140947
       12534     1.34332      1.5417  0.00140944
       12535     1.34325     1.54169  0.00140942
       12536     1.34324     1.54167  0.00140939
       12537     1.34328     1.54166  0.00140937
       12538     1.34339     1.54164  0.00140935
       12539     1.34356     1.54162  0.00140932
       12540     1.34379     1.54161   0.0014093
       12541     1.34407     1.54159  0.00140928
       12542     1.34441     1.54158  0.00140925
       12543     1.34481     1.54156  0.00140923
       12544     1.34526     1.54155   0.0014092
       12545     1.34576     1.54153  0.00140917
       12546     1.34631     1.54152  0.00140915
       12547      1.3469      1.5415  0.00140912
       12548     1.34753     1.54148  0.00140909
       12549      1.3482     1.54147  0.00140907
       12550      1.3489     1.54145  0.00140904
       12551     1.34964     1.54144  0.00140901
       12552     1.35041     1.54142  0.00140898
       12553      1.3512     1.54141  0.00140895
       12554     1.35202     1.54139  0.00140891
       12555     1.35286     1.54138  0.00140888
       12556     1.35372     1.54136  0.00140885
       12557      1.3546     1.54135  0.00140882
       12558     1.35549     1.54133  0.00140878
       12559      1.3564     1.54132  0.00140875
       12560     1.35732      1.5413  0.00140871
       12561     1.35824     1.54129  0.00140867
       12562     1.35918     1.54127  0.00140864
       12563     1.36012     1.54126   0.0014086
       12564     1.36106     1.54125  0.00140856
       12565       1.362     1.54123  0.00140852
       12566     1.36294     1.54122  0.00140848
       12567     1.36388      1.5412  0.00140844
       12568     1.36481     1.54119  0.00140839
       12569     1.36574     1.54118  0.00140835
       12570     1.36665     1.54116  0.00140831
       12571     1.36755     1.54115  0.00140826
       12572     1.36844     1.54113  0.00140822
       12573     1.36931     1.54112  0.00140817
       12574     1.37016     1.54111  0.00140813
       12575     1.37099     1.54109  0.00140808
       12576      1.3718     1.54108  0.00140803
       12577     1.37258     1.54107  0.00140798
       12578     1.37334     1.54105  0.00140794
       12579     1.37406     1.54104  0.00140789
       12580     1.37475     1.54103  0.00140784
       12581     1.37541     1.54101  0.00140779
       12582     1.37603       1.541  0.00140773
       12583     1.37661     1.54099  0.00140768
       12584     1.37716     1.54097  0.00140763
       12585     1.37766     1.54096  0.00140758
       12586     1.37811     1.54095  0.00140753
       12587     1.37853     1.54094  0.00140747
       12588      1.3789     1.54092  0.00140742
       12589     1.37921     1.54091  0.00140737
       12590     1.37949      1.5409  0.00140732
       12591     1.37971     1.54088  0.00140726
       12592     1.37988     1.54087  0.00140721
       12593     1.37999     1.54086  0.00140715
       12594     1.38006     1.54085   0.0014071
       12595     1.38007     1.54083  0.00140705
       12596     1.38003     1.54082  0.00140699
       12597     1.37994     1.54081  0.00140694
       12598      1.3798     1.54079  0.00140689
       12599      1.3796     1.54078  0.00140683
       12600     1.37935     1.54077  0.00140678
       12601     1.37905     1.54076  0.00140673
       12602     1.37871     1.54074  0.00140667
       12603     1.37831     1.54073  0.00140662
       12604     1.37787     1.54072  0.00140657
       12605     1.37739      1.5407  0.00140652
       12606     1.37686     1.54069  0.00140646
       12607      1.3763     1.54068  0.00140641
       12608     1.37571     1.54067  0.00140636
       12609     1.37508     1.54065  0.00140631
       12610     1.37443     1.54064  0.00140626
       12611     1.37376     1.54063  0.00140621
       12612     1.37308     1.54061  0.00140616
       12613     1.37238      1.5406  0.00140612
       12614     1.37168     1.54059  0.00140607
       12615     1.37098     1.54057  0.00140602
       12616     1.37028     1.54056  0.00140597
       12617      1.3696     1.54055  0.00140593
       12618     1.36893     1.54053  0.00140588
       12619     1.36829     1.54052  0.00140584
       12620     1.36768      1.5405  0.00140579
       12621     1.36711     1.54049  0.00140575
       12622     1.36658     1.54048  0.00140571
       12623      1.3661     1.54046  0.00140566
       12624     1.36566     1.54045  0.00140562
       12625     1.36529     1.54044  0.00140558
       12626     1.36497     1.54042  0.00140553
       12627     1.36471     1.54041  0.00140549
       12628     1.36452     1.54039  0.00140545
       12629     1.36439     1.54038  0.00140541
       12630     1.36433     1.54037  0.00140536
       12631     1.36434     1.54035  0.00140532
       12632     1.36441     1.54034  0.00140528
       12633     1.36455     1.54032  0.00140524
       12634     1.36475     1.54031  0.00140519
       12635     1.36501      1.5403  0.00140515
       12636     1.36532     1.54028  0.00140511
       12637     1.36569     1.54027  0.00140507
       12638      1.3661     1.54025  0.00140502
       12639     1.36657     1.54024  0.00140498
       12640     1.36707     1.54023  0.00140493
       12641      1.3676     1.54021  0.00140489
       12642     1.36817      1.5402  0.00140484
       12643     1.36876     1.54019   0.0014048
       12644     1.36937     1.54017  0.00140475
       12645        1.37     1.54016  0.00140471
       12646     1.37064     1.54015  0.00140466
       12647     1.37129     1.54013  0.00140461
       12648     1.37194     1.54012  0.00140456
       12649     1.37259     1.54011  0.00140451
       12650     1.37324     1.54009  0.00140446
       12651     1.37388     1.54008  0.00140442
       12652      1.3745     1.54007  0.00140437
       12653     1.37512     1.54005  0.00140431
       12654     1.37571     1.54004  0.00140426
       12655     1.37629     1.54003  0.00140421
       12656     1.37684     1.54001  0.00140416
       12657     1.37737        1.54  0.00140411
       12658     1.37787     1.53999  0.00140406
       12659     1.37834     1.53998    0.001404
       12660     1.37878     1.53996  0.00140395
       12661     1.37918     1.53995   0.0014039
       12662     1.37955     1.53994  0.00140384
       12663     1.37989     1.53993  0.00140379
       12664     1.38018     1.53991  0.00140373
       12665     1.38044      1.5399  0.00140368
       12666     1.38065     1.53989  0.00140363
       12667     1.38082     1.53988  0.00140357
       12668     1.38094     1.53986  0.00140352
       12669     1.38102     1.53985  0.00140346
       12670     1.38105     1.53984  0.00140341
       12671     1.38102     1.53983  0.00140335
       12672     1.38094     1.53981   0.0014033
       12673     1.38081      1.5398  0.00140324
       12674     1.38063     1.53979  0.00140319
       12675     1.38039     1.53977  0.00140313
       12676     1.38009     1.53976  0.00140308
       12677     1.37973     1.53975  0.00140303
       12678     1.37931     1.53974  0.00140297
       12679     1.37884     1.53972  0.00140292
       12680      1.3783     1.53971  0.00140287
       12681     1.37771      1.5397  0.00140281
       12682     1.37706     1.53969  0.00140276
       12683     1.37635     1.53967  0.00140271
       12684     1.37559     1.53966  0.00140266
       12685     1.37478     1.53965  0.00140261
       12686     1.37392     1.53963  0.00140256
       12687     1.37301     1.53962  0.00140251
       12688     1.37207     1.53961  0.00140246
       12689     1.37109     1.53959  0.00140241
       12690     1.37008     1.53958  0.00140237
       12691     1.36906     1.53957  0.00140232
       12692     1.36801     1.53955  0.00140228
       12693     1.36697     1.53954  0.00140223
       12694     1.36592     1.53953  0.00140219
       12695     1.36489     1.53951  0.00140214
       12696     1.36388      1.5395   0.0014021
       12697      1.3629     1.53949  0.00140206
       12698     1.36196     1.53947  0.00140202
       12699     1.36107     1.53946  0.00140198
       12700     1.36023     1.53944  0.00140194
       12701     1.35946     1.53943   0.0014019
       12702     1.35876     1.53941  0.00140186
       12703     1.35813      1.5394  0.00140183
       12704     1.35759     1.53939  0.00140179
       12705     1.35713     1.53937  0.00140175
       12706     1.35676     1.53936  0.00140172
       12707     1.35648     1.53934  0.00140168
       12708     1.35628     1.53933  0.00140164
       12709     1.35616     1.53931  0.00140161
       12710     1.35612      1.5393  0.00140157
       12711     1.35616     1.53929  0.00140153
       12712     1.35627     1.53927   0.0014015
       12713     1.35643     1.53926  0.00140146
       12714     1.35664     1.53924  0.00140142
       12715      1.3569     1.53923  0.00140139
       12716     1.35719     1.53921  0.00140135
       12717      1.3575      1.5392  0.00140131
       12718     1.35783     1.53919  0.00140128
       12719     1.35816     1.53917  0.00140124
       12720     1.35849     1.53916   0.0014012
       12721      1.3588     1.53914  0.00140116
       12722     1.35909     1.53913  0.00140112
       12723     1.35935     1.53911  0.00140108
       12724     1.35958      1.5391  0.00140104
       12725     1.35976     1.53909  0.00140101
       12726     1.35989     1.53907  0.00140097
       12727     1.35996     1.53906  0.00140093
       12728     1.35998     1.53904  0.00140089
       12729     1.35993     1.53903  0.00140085
       12730     1.35983     1.53902  0.00140081
       12731     1.35965       1.539  0.00140077
       12732     1.35941     1.53899  0.00140073
       12733      1.3591     1.53897  0.00140069
       12734     1.35872     1.53896  0.00140065
       12735     1.35828     1.53895  0.00140061
       12736     1.35776     1.53893  0.00140058
       12737     1.35719     1.53892  0.00140054
       12738     1.35655      1.5389   0.0014005
       12739     1.35585     1.53889  0.00140047
       12740     1.35509     1.53887  0.00140043
       12741     1.35428     1.53886   0.0014004
       12742     1.35342     1.53884  0.00140036
       12743     1.35252     1.53883  0.00140033
       12744     1.35157     1.53882   0.0014003
       12745     1.35059      1.5388  0.00140026
       12746     1.34958     1.53879  0.00140023
       12747     1.34855     1.53877   0.0014002
       12748      1.3475     1.53876  0.00140017
       12749     1.34644     1.53874  0.00140014
       12750     1.34537     1.53873  0.00140012
       12751     1.34431     1.53871  0.00140009
       12752     1.34326     1.53869  0.00140006
       12753     1.34222     1.53868  0.00140004
       12754     1.34121     1.53866  0.00140001
       12755     1.34022     1.53865  0.00139999
       12756     1.33928     1.53863  0.00139997
       12757     1.33838     1.53862  0.00139995
       12758     1.33753      1.5386  0.00139993
       12759     1.33675     1.53859  0.00139991
       12760     1.33602     1.53857  0.00139989
       12761     1.33536     1.53855  0.00139987
       12762     1.33478     1.53854  0.00139985
       12763     1.33428     1.53852  0.00139983
       12764     1.33386     1.53851  0.00139981
       12765     1.33352     1.53849  0.00139979
       12766     1.33327     1.53847  0.00139978
       12767      1.3331     1.53846  0.00139976
       12768     1.33303     1.53844  0.00139974
       12769     1.33304     1.53843  0.00139973
       12770     1.33314     1.53841  0.00139971
       12771     1.33332     1.53839  0.00139969
       12772     1.33358     1.53838  0.00139967
       12773     1.33392     1.53836  0.00139966
       12774     1.33434     1.53835  0.00139964
       12775     1.33483     1.53833  0.00139962
       12776     1.33539     1.53831   0.0013996
       12777       1.336      1.5383  0.00139958
       12778     1.33668     1.53828  0.00139956
       12779      1.3374     1.53827  0.00139954
       12780     1.33817     1.53825  0.00139951
       12781     1.33899     1.53823  0.00139949
       12782     1.33984     1.53822  0.00139947
       12783     1.34072      1.5382  0.00139944
       12784     1.34162     1.53819  0.00139942
       12785     1.34255     1.53817  0.00139939
       12786      1.3435     1.53816  0.00139937
       12787     1.34446     1.53814  0.00139934
       12788     1.34543     1.53813  0.00139931
       12789     1.34641     1.53811  0.00139928
       12790     1.34739      1.5381  0.00139925
       12791     1.34838     1.53808  0.00139922
       12792     1.34936     1.53807  0.00139919
       12793     1.35034     1.53805  0.00139916
       12794     1.35131     1.53804  0.00139912
       12795     1.35228     1.53802  0.00139909
       12796     1.35324     1.53801  0.00139906
       12797     1.35419       1.538  0.00139902
       12798     1.35513     1.53798  0.00139898
       12799     1.35605     1.53797  0.00139895
       12800     1.35696     1.53795  0.00139891
       12801     1.35786     1.53794  0.00139887
       12802     1.35874     1.53792  0.00139883
       12803      1.3596     1.53791  0.00139879
       12804     1.36045      1.5379  0.00139875
       12805     1.36127     1.53788  0.00139871
       12806     1.36208     1.53787  0.00139867
       12807     1.36286     1.53786  0.00139862
       12808     1.36362     1.53784  0.00139858
       12809     1.36436     1.53783  0.00139854
       12810     1.36507     1.53782  0.00139849
       12811     1.36575      1.5378  0.00139845
       12812     1.36641     1.53779   0.0013984
       12813     1.36705     1.53777  0.00139836
       12814     1.36765     1.53776  0.00139831
       12815     1.36823     1.53775  0.00139827
       12816     1.36877     1.53774  0.00139822
       12817     1.36929     1.53772  0.00139817
       12818     1.36977     1.53771  0.00139812
       12819     1.37023      1.5377  0.00139808
       12820     1.37065     1.53768  0.00139803
       12821     1.37105     1.53767  0.00139798
       12822     1.37141     1.53766  0.00139793
       12823     1.37174     1.53764  0.00139788
       12824     1.37203     1.53763  0.00139783
       12825      1.3723     1.53762  0.00139778
       12826     1.37254     1.53761  0.00139773
       12827     1.37274     1.53759  0.00139768
       12828     1.37291     1.53758  0.00139763
       12829     1.37306     1.53757  0.00139758
       12830     1.37317     1.53755  0.00139753
       12831     1.37325     1.53754  0.00139748
       12832     1.37331     1.53753  0.00139743
       12833     1.37333     1.53752  0.00139738
       12834     1.37333      1.5375  0.00139733
       12835      1.3733     1.53749  0.00139728
       12836     1.37324     1.53748  0.00139723
       12837     1.37316     1.53746  0.00139718
       12838     1.37305     1.53745  0.00139713
       12839     1.37291     1.53744  0.00139708
       12840     1.37274     1.53743  0.00139703
       12841     1.37256     1.53741  0.00139698
       12842     1.37234      1.5374  0.00139693
       12843      1.3721     1.53739  0.00139688
       12844     1.37184     1.53737  0.00139683
       12845     1.37155     1.53736  0.00139678
       12846     1.37124     1.53735  0.00139673
       12847     1.37091     1.53734  0.00139668
       12848     1.37055     1.53732  0.00139664
       12849     1.37017     1.53731  0.00139659
       12850     1.36977      1.5373  0.00139654
       12851     1.36934     1.53728  0.00139649
       12852      1.3689     1.53727  0.00139645
       12853     1.36843     1.53726   0.0013964
       12854     1.36793     1.53724  0.00139635
       12855     1.36742     1.53723  0.00139631
       12856     1.36688     1.53722  0.00139626
       12857     1.36633      1.5372  0.00139622
       12858     1.36575     1.53719  0.00139617
       12859     1.36515     1.53718  0.00139613
       12860     1.36453     1.53716  0.00139608
       12861      1.3639     1.53715  0.00139604
       12862     1.36324     1.53714    0.001396
       12863     1.36257     1.53712  0.00139595
       12864     1.36188     1.53711  0.00139591
       12865     1.36118      1.5371  0.00139587
       12866     1.36046     1.53708  0.00139583
       12867     1.35973     1.53707  0.00139579
       12868     1.35898     1.53706  0.00139575
       12869     1.35823     1.53704  0.00139571
       12870     1.35747     1.53703  0.00139567
       12871      1.3567     1.53701  0.00139563
       12872     1.35593       1.537  0.00139559
       12873     1.35515     1.53699  0.00139556
       12874     1.35438     1.53697  0.00139552
       12875     1.35361     1.53696  0.00139549
       12876     1.35285     1.53694  0.00139545
       12877     1.35209     1.53693  0.00139542
       12878     1.35135     1.53691  0.00139538
       12879     1.35062      1.5369  0.00139535
       12880      1.3499     1.53688  0.00139532
       12881     1.34921     1.53687  0.00139528
       12882     1.34854     1.53686  0.00139525
       12883     1.34789     1.53684  0.00139522
       12884     1.34728     1.53683  0.00139519
       12885     1.34669     1.53681  0.00139516
       12886     1.34614      1.5368  0.00139513
       12887     1.34563     1.53678   0.0013951
       12888     1.34515     1.53677  0.00139507
       12889     1.34471     1.53675  0.00139504
       12890     1.34432     1.53674  0.00139501
       12891     1.34397     1.53672  0.00139499
       12892     1.34366     1.53671  0.00139496
       12893      1.3434     1.53669  0.00139493
       12894     1.34318     1.53668   0.0013949
       12895     1.34301     1.53666  0.00139488
       12896     1.34289     1.53665  0.00139485
       12897     1.34281     1.53663  0.00139482
       12898     1.34277     1.53662  0.00139479
       12899     1.34278      1.5366  0.00139477
       12900     1.34282     1.53659  0.00139474
       12901     1.34291     1.53657  0.00139471
       12902     1.34303     1.53656  0.00139469
       12903     1.34319     1.53654  0.00139466
       12904     1.34338     1.53653  0.00139463
       12905      1.3436     1.53651   0.0013946
       12906     1.34384      1.5365  0.00139457
       12907     1.34411     1.53648  0.00139455
       12908      1.3444     1.53647  0.00139452
       12909      1.3447     1.53645  0.00139449
       12910     1.34501     1.53644  0.00139446
       12911     1.34533     1.53642  0.00139443
       12912     1.34566     1.53641   0.0013944
       12913     1.34599     1.53639  0.00139437
       12914     1.34632     1.53638  0.00139434
       12915     1.34664     1.53636  0.00139431
       12916     1.34695     1.53635  0.00139428
       12917     1.34725     1.53633  0.00139425
       12918     1.34753     1.53632  0.00139422
       12919     1.34779     1.53631  0.00139418
       12920     1.34802     1.53629  0.00139415
       12921     1.34823     1.53628  0.00139412
       12922     1.34841     1.53626  0.00139409
       12923     1.34855     1.53625  0.00139406
       12924     1.34866     1.53623  0.00139402
       12925     1.34872     1.53622  0.00139399
       12926     1.34874      1.5362  0.00139396
       12927     1.34872     1.53619  0.00139393
       12928     1.34864     1.53617  0.00139389
       12929     1.34852     1.53616  0.00139386
       12930     1.34834     1.53615  0.00139383
       12931     1.34811     1.53613   0.0013938
       12932     1.34782     1.53612  0.00139377
       12933     1.34748      1.5361  0.00139373
       12934     1.34708     1.53609   0.0013937
       12935     1.34662     1.53607  0.00139367
       12936     1.34611     1.53606  0.00139364
       12937     1.34555     1.53604  0.00139361
       12938     1.34493     1.53603  0.00139358
       12939     1.34427     1.53601  0.00139355
       12940     1.34357       1.536  0.00139353
       12941     1.34283     1.53598   0.0013935
       12942     1.34205     1.53597  0.00139347
       12943     1.34126     1.53595  0.00139344
       12944     1.34045     1.53594  0.00139342
       12945     1.33964     1.53592  0.00139339
       12946     1.33883     1.53591  0.00139337
       12947     1.33803     1.53589  0.00139335
       12948     1.33727     1.53588  0.00139332
       12949     1.33654     1.53586   0.0013933
       12950     1.33587     1.53585  0.00139328
       12951     1.33525     1.53583  0.00139326
       12952     1.33471     1.53582  0.00139323
       12953     1.33426      1.5358  0.00139321
       12954      1.3339     1.53578  0.00139319
       12955     1.33365     1.53577  0.00139317
       12956      1.3335     1.53575  0.00139315
       12957     1.33348     1.53574  0.00139313
       12958     1.33357     1.53572  0.00139311
       12959     1.33379     1.53571  0.00139309
       12960     1.33413     1.53569  0.00139307
       12961     1.33459     1.53568  0.00139305
       12962     1.33517     1.53566  0.00139303
       12963     1.33585     1.53564  0.00139301
       12964     1.33665     1.53563  0.00139298
       12965     1.33753     1.53561  0.00139296
       12966     1.33851      1.5356  0.00139294
       12967     1.33955     1.53558  0.00139291
       12968     1.34066     1.53557  0.00139288
       12969     1.34182     1.53555  0.00139286
       12970     1.34302     1.53554  0.00139283
       12971     1.34424     1.53552   0.0013928
       12972     1.34548     1.53551  0.00139277
       12973     1.34673     1.53549  0.00139274
