#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       14229    -0.43979   -0.684024  0.00201676
       14230   -0.440047   -0.684007  0.00201669
       14231   -0.440325    -0.68399  0.00201663
       14232   -0.440628   -0.683973  0.00201656
       14233   -0.440959   -0.683956  0.00201649
       14234   -0.441316   -0.683939  0.00201642
       14235   -0.441706   -0.683922  0.00201635
       14236    -0.44213   -0.683905  0.00201628
       14237   -0.442587   -0.683888  0.00201621
       14238    -0.44308   -0.683871  0.00201614
       14239   -0.443608   -0.683854  0.00201606
       14240   -0.444165   -0.683837  0.00201599
       14241   -0.444761    -0.68382  0.00201592
       14242   -0.445384   -0.683803  0.00201585
       14243   -0.446031   -0.683787  0.00201578
       14244   -0.446705    -0.68377   0.0020157
       14245   -0.447402   -0.683754  0.00201563
       14246   -0.448109   -0.683737  0.00201556
       14247   -0.448825    -0.68372  0.00201548
       14248   -0.449547   -0.683704  0.00201541
       14249   -0.450262   -0.683688  0.00201533
       14250   -0.450971   -0.683671  0.00201526
       14251   -0.451661   -0.683655  0.00201518
       14252   -0.452337   -0.683639  0.00201511
       14253   -0.452981   -0.683623  0.00201503
       14254   -0.453591   -0.683606  0.00201495
       14255   -0.454157    -0.68359  0.00201488
       14256   -0.454672   -0.683574   0.0020148
       14257   -0.455135   -0.683558  0.00201472
       14258    -0.45553   -0.683542  0.00201464
       14259   -0.455874   -0.683526  0.00201457
       14260   -0.456139    -0.68351  0.00201449
       14261   -0.456329   -0.683494  0.00201441
       14262   -0.456443   -0.683479  0.00201433
       14263   -0.456477   -0.683463  0.00201425
       14264   -0.456431   -0.683447  0.00201418
       14265   -0.456302   -0.683431   0.0020141
       14266    -0.45609   -0.683415  0.00201402
       14267   -0.455798   -0.683399  0.00201394
       14268   -0.455422   -0.683383  0.00201386
       14269   -0.454971   -0.683367  0.00201379
       14270   -0.454456   -0.683351  0.00201371
       14271   -0.453872   -0.683335  0.00201363
       14272   -0.453229   -0.683319  0.00201355
       14273   -0.452532   -0.683303  0.00201348
       14274   -0.451795   -0.683286   0.0020134
       14275   -0.451022    -0.68327  0.00201333
       14276   -0.450224   -0.683254  0.00201325
       14277   -0.449417   -0.683237  0.00201318
       14278   -0.448603   -0.683221   0.0020131
       14279   -0.447799   -0.683204  0.00201303
       14280   -0.447015   -0.683188  0.00201296
       14281   -0.446265   -0.683171  0.00201289
       14282    -0.44556   -0.683155  0.00201281
       14283   -0.444914   -0.683138  0.00201274
       14284   -0.444337   -0.683121  0.00201267
       14285   -0.443834   -0.683104   0.0020126
       14286   -0.443417   -0.683088  0.00201253
       14287   -0.443096   -0.683071  0.00201246
       14288    -0.44287   -0.683054  0.00201239
       14289   -0.442744   -0.683037  0.00201232
       14290   -0.442731    -0.68302  0.00201225
       14291   -0.442826   -0.683004  0.00201217
       14292   -0.443031   -0.682987   0.0020121
       14293   -0.443335    -0.68297  0.00201203
       14294    -0.44375   -0.682953  0.00201196
       14295   -0.444263   -0.682937  0.00201189
       14296   -0.444869    -0.68292  0.00201182
       14297   -0.445556   -0.682903  0.00201175
       14298    -0.44632   -0.682887  0.00201167
       14299   -0.447151    -0.68287   0.0020116
       14300   -0.448041   -0.682854  0.00201153
       14301   -0.448977   -0.682838  0.00201145
       14302   -0.449954   -0.682821  0.00201138
       14303   -0.450954   -0.682805   0.0020113
       14304   -0.451973   -0.682789  0.00201123
       14305   -0.453002   -0.682773  0.00201115
       14306   -0.454031   -0.682757  0.00201107
       14307   -0.455048   -0.682741    0.002011
       14308   -0.456048   -0.682725  0.00201092
       14309   -0.457029   -0.682709  0.00201084
       14310   -0.457983   -0.682694  0.00201076
       14311   -0.458904   -0.682678  0.00201068
       14312   -0.459785   -0.682662   0.0020106
       14313   -0.460619   -0.682647  0.00201052
       14314   -0.461413   -0.682632  0.00201044
       14315   -0.462152   -0.682616  0.00201036
       14316   -0.462849   -0.682601  0.00201027
       14317   -0.463489   -0.682585  0.00201019
       14318   -0.464072    -0.68257  0.00201011
       14319   -0.464605   -0.682555  0.00201003
       14320   -0.465085    -0.68254  0.00200994
       14321   -0.465513   -0.682525  0.00200986
       14322   -0.465888   -0.682509  0.00200978
       14323   -0.466215   -0.682494  0.00200969
       14324   -0.466495   -0.682479  0.00200961
       14325   -0.466726   -0.682464  0.00200953
       14326   -0.466911   -0.682449  0.00200944
       14327   -0.467052   -0.682434  0.00200936
       14328   -0.467153   -0.682419  0.00200927
       14329   -0.467213   -0.682404  0.00200919
       14330   -0.467235   -0.682389  0.00200911
       14331   -0.467217   -0.682374  0.00200902
       14332   -0.467161   -0.682359  0.00200894
       14333   -0.467078   -0.682344  0.00200885
       14334   -0.466954   -0.682329  0.00200877
       14335   -0.466805   -0.682314  0.00200869
       14336   -0.466626   -0.682299   0.0020086
       14337   -0.466418   -0.682284  0.00200852
       14338   -0.466189   -0.682269  0.00200844
       14339   -0.465931   -0.682254  0.00200835
       14340   -0.465655   -0.682239  0.00200827
       14341   -0.465357   -0.682224  0.00200819
       14342   -0.465037   -0.682208   0.0020081
       14343   -0.464695   -0.682193  0.00200802
       14344   -0.464337   -0.682178  0.00200794
       14345   -0.463963   -0.682163  0.00200786
       14346   -0.463576   -0.682148  0.00200777
       14347   -0.463171   -0.682132  0.00200769
       14348   -0.462752   -0.682117  0.00200761
       14349    -0.46233   -0.682102  0.00200753
       14350   -0.461891   -0.682086  0.00200745
       14351   -0.461445   -0.682071  0.00200737
       14352   -0.460986   -0.682056  0.00200728
       14353   -0.460522    -0.68204   0.0020072
       14354   -0.460054   -0.682025  0.00200712
       14355   -0.459584   -0.682009  0.00200704
       14356   -0.459106   -0.681994  0.00200696
       14357   -0.458628   -0.681978  0.00200688
       14358   -0.458145   -0.681963  0.00200681
       14359   -0.457661   -0.681947  0.00200673
       14360   -0.457183   -0.681931  0.00200665
       14361   -0.456707   -0.681916  0.00200657
       14362   -0.456238     -0.6819  0.00200649
       14363   -0.455773   -0.681884  0.00200641
       14364   -0.455317   -0.681868  0.00200634
       14365   -0.454868   -0.681853  0.00200626
       14366   -0.454432   -0.681837  0.00200618
       14367   -0.454007   -0.681821   0.0020061
       14368   -0.453596   -0.681805  0.00200603
       14369   -0.453197   -0.681789  0.00200595
       14370   -0.452814   -0.681773  0.00200587
       14371    -0.45245   -0.681757   0.0020058
       14372   -0.452109   -0.681741  0.00200572
       14373    -0.45178   -0.681725  0.00200565
       14374   -0.451475   -0.681709  0.00200557
       14375   -0.451191   -0.681693   0.0020055
       14376   -0.450933   -0.681677  0.00200542
       14377   -0.450701   -0.681661  0.00200535
       14378   -0.450495   -0.681645  0.00200527
       14379   -0.450313   -0.681629   0.0020052
       14380   -0.450163   -0.681613  0.00200512
       14381   -0.450041   -0.681597  0.00200505
       14382   -0.449953   -0.681581  0.00200497
       14383   -0.449893   -0.681564   0.0020049
       14384   -0.449863   -0.681548  0.00200482
       14385   -0.449861   -0.681532  0.00200475
       14386   -0.449887   -0.681516  0.00200467
       14387   -0.449946     -0.6815   0.0020046
       14388   -0.450035   -0.681484  0.00200452
       14389   -0.450154   -0.681468  0.00200445
       14390   -0.450304   -0.681452  0.00200437
       14391   -0.450485   -0.681436   0.0020043
       14392   -0.450688    -0.68142  0.00200422
       14393   -0.450917   -0.681404  0.00200415
       14394   -0.451171   -0.681388  0.00200407
       14395   -0.451452   -0.681372    0.002004
       14396   -0.451751   -0.681356  0.00200392
       14397   -0.452069    -0.68134  0.00200385
       14398   -0.452407   -0.681324  0.00200377
       14399   -0.452765   -0.681308  0.00200369
       14400    -0.45313   -0.681292  0.00200362
       14401   -0.453513   -0.681276  0.00200354
       14402   -0.453907   -0.681261  0.00200346
       14403   -0.454309   -0.681245  0.00200339
       14404   -0.454718   -0.681229  0.00200331
       14405   -0.455137   -0.681213  0.00200323
       14406   -0.455553   -0.681198  0.00200315
       14407   -0.455967   -0.681182  0.00200307
       14408   -0.456382   -0.681167    0.002003
       14409   -0.456791   -0.681151  0.00200292
       14410   -0.457197   -0.681135  0.00200284
       14411   -0.457594    -0.68112  0.00200276
       14412   -0.457988   -0.681104  0.00200268
       14413   -0.458367   -0.681089   0.0020026
       14414   -0.458736   -0.681074  0.00200252
       14415   -0.459089   -0.681058  0.00200244
       14416   -0.459427   -0.681043  0.00200236
       14417   -0.459749   -0.681027  0.00200228
       14418   -0.460048   -0.681012   0.0020022
       14419   -0.460338   -0.680997  0.00200212
       14420   -0.460604   -0.680982  0.00200204
       14421   -0.460849   -0.680966  0.00200196
       14422   -0.461073   -0.680951  0.00200188
       14423   -0.461273   -0.680936   0.0020018
       14424   -0.461453   -0.680921  0.00200172
       14425    -0.46161   -0.680905  0.00200164
       14426   -0.461744    -0.68089  0.00200156
       14427   -0.461854   -0.680875  0.00200148
       14428   -0.461941    -0.68086  0.00200139
       14429   -0.462001   -0.680845  0.00200131
       14430   -0.462045   -0.680829  0.00200123
       14431    -0.46206   -0.680814  0.00200115
       14432   -0.462051   -0.680799  0.00200107
       14433   -0.462019   -0.680784  0.00200099
       14434   -0.461963   -0.680769  0.00200091
       14435   -0.461882   -0.680754  0.00200083
       14436   -0.461778   -0.680738  0.00200074
       14437   -0.461651   -0.680723  0.00200066
       14438   -0.461504   -0.680708  0.00200058
       14439   -0.461335   -0.680693   0.0020005
       14440   -0.461145   -0.680678  0.00200042
       14441   -0.460933   -0.680663  0.00200034
       14442   -0.460699   -0.680647  0.00200026
       14443   -0.460446   -0.680632  0.00200018
       14444   -0.460177   -0.680617   0.0020001
       14445   -0.459883   -0.680601  0.00200002
       14446   -0.459577   -0.680586  0.00199994
       14447   -0.459246   -0.680571  0.00199986
       14448   -0.458902   -0.680556  0.00199978
       14449   -0.458539    -0.68054   0.0019997
       14450   -0.458156   -0.680525  0.00199962
       14451   -0.457755   -0.680509  0.00199954
       14452    -0.45734   -0.680494  0.00199946
       14453   -0.456913   -0.680478  0.00199938
       14454    -0.45647   -0.680463  0.00199931
       14455   -0.456012   -0.680447  0.00199923
       14456   -0.455544   -0.680432  0.00199915
       14457   -0.455063   -0.680416  0.00199907
       14458   -0.454566   -0.680401    0.001999
       14459   -0.454056   -0.680385  0.00199892
       14460   -0.453539   -0.680369  0.00199884
       14461   -0.453008   -0.680354  0.00199877
       14462   -0.452468   -0.680338  0.00199869
       14463   -0.451921   -0.680322  0.00199861
       14464   -0.451365   -0.680306  0.00199854
       14465   -0.450799    -0.68029  0.00199846
       14466   -0.450227   -0.680274  0.00199839
       14467   -0.449646   -0.680258  0.00199831
       14468   -0.449059   -0.680243  0.00199824
       14469   -0.448466   -0.680227  0.00199817
       14470   -0.447869    -0.68021  0.00199809
       14471   -0.447265   -0.680194  0.00199802
       14472   -0.446658   -0.680178  0.00199795
       14473   -0.446051   -0.680162  0.00199787
       14474   -0.445442   -0.680146   0.0019978
       14475   -0.444832    -0.68013  0.00199773
       14476    -0.44422   -0.680113  0.00199766
       14477   -0.443612   -0.680097  0.00199759
       14478   -0.443002   -0.680081  0.00199752
       14479   -0.442398   -0.680064  0.00199745
       14480   -0.441804   -0.680048  0.00199738
       14481   -0.441212   -0.680031  0.00199731
       14482   -0.440625   -0.680015  0.00199724
       14483   -0.440039   -0.679998  0.00199717
       14484   -0.439457   -0.679981   0.0019971
       14485   -0.438887   -0.679965  0.00199703
       14486   -0.438325   -0.679948  0.00199696
       14487   -0.437766   -0.679931  0.00199689
       14488   -0.437216   -0.679915  0.00199683
       14489   -0.436676   -0.679898  0.00199676
       14490    -0.43615   -0.679881  0.00199669
       14491   -0.435634   -0.679864  0.00199663
       14492   -0.435123   -0.679847  0.00199656
       14493   -0.434621    -0.67983  0.00199649
       14494   -0.434135   -0.679813  0.00199643
       14495   -0.433658   -0.679796  0.00199636
       14496   -0.433193   -0.679779   0.0019963
       14497    -0.43274   -0.679762  0.00199623
       14498   -0.432294   -0.679745  0.00199617
       14499   -0.431855   -0.679728   0.0019961
       14500   -0.431428   -0.679711  0.00199604
       14501   -0.431005   -0.679694  0.00199597
       14502   -0.430586   -0.679677  0.00199591
       14503   -0.430171    -0.67966  0.00199585
       14504   -0.429766   -0.679642  0.00199578
       14505    -0.42937   -0.679625  0.00199572
       14506   -0.428977   -0.679608  0.00199566
       14507    -0.42858   -0.679591  0.00199559
       14508   -0.428184   -0.679573  0.00199553
       14509   -0.427789   -0.679556  0.00199547
       14510   -0.427398   -0.679538  0.00199541
       14511   -0.427005   -0.679521  0.00199535
       14512   -0.426607   -0.679504  0.00199529
       14513   -0.426206   -0.679486  0.00199522
       14514   -0.425799   -0.679469  0.00199516
       14515   -0.425389   -0.679451   0.0019951
       14516   -0.424976   -0.679434  0.00199504
       14517   -0.424554   -0.679416  0.00199498
       14518   -0.424128   -0.679399  0.00199492
       14519   -0.423692   -0.679381  0.00199486
       14520   -0.423243   -0.679363   0.0019948
       14521   -0.422793   -0.679346  0.00199474
       14522   -0.422338   -0.679328  0.00199469
       14523   -0.421874    -0.67931  0.00199463
       14524     -0.4214   -0.679292  0.00199457
       14525   -0.420918   -0.679275  0.00199451
       14526   -0.420433   -0.679257  0.00199445
       14527   -0.419945   -0.679239   0.0019944
       14528   -0.419452   -0.679221  0.00199434
       14529   -0.418954   -0.679203  0.00199428
       14530   -0.418453   -0.679185  0.00199423
       14531   -0.417952   -0.679167  0.00199417
       14532   -0.417455   -0.679149  0.00199411
       14533   -0.416957   -0.679131  0.00199406
       14534   -0.416464   -0.679113    0.001994
       14535   -0.415969   -0.679095  0.00199395
       14536   -0.415486   -0.679077  0.00199389
       14537   -0.415008   -0.679059  0.00199384
       14538   -0.414536   -0.679041  0.00199378
       14539   -0.414076   -0.679022  0.00199373
       14540   -0.413621   -0.679004  0.00199368
       14541   -0.413181   -0.678986  0.00199362
       14542   -0.412762   -0.678967  0.00199357
       14543   -0.412356   -0.678949  0.00199352
       14544   -0.411966   -0.678931  0.00199346
       14545   -0.411594   -0.678912  0.00199341
       14546   -0.411243   -0.678894  0.00199336
       14547   -0.410908   -0.678876  0.00199331
       14548   -0.410591   -0.678857  0.00199326
       14549   -0.410296   -0.678839  0.00199321
       14550    -0.41002    -0.67882  0.00199315
       14551   -0.409771   -0.678802   0.0019931
       14552   -0.409536   -0.678783  0.00199305
       14553   -0.409324   -0.678765    0.001993
       14554   -0.409132   -0.678746  0.00199295
       14555    -0.40896   -0.678728   0.0019929
       14556   -0.408811   -0.678709  0.00199285
       14557   -0.408672   -0.678691   0.0019928
       14558   -0.408557   -0.678672  0.00199275
       14559   -0.408456   -0.678653   0.0019927
       14560   -0.408373   -0.678635  0.00199265
       14561     -0.4083   -0.678616   0.0019926
       14562   -0.408239   -0.678598  0.00199255
       14563   -0.408199   -0.678579   0.0019925
       14564   -0.408165   -0.678561  0.00199245
       14565   -0.408132   -0.678542  0.00199239
       14566   -0.408111   -0.678523  0.00199234
       14567   -0.408096   -0.678505  0.00199229
       14568   -0.408089   -0.678486  0.00199224
       14569   -0.408081   -0.678468  0.00199219
       14570   -0.408074   -0.678449  0.00199214
       14571   -0.408073   -0.678431  0.00199209
       14572   -0.408059   -0.678412  0.00199204
       14573   -0.408047   -0.678394  0.00199199
       14574   -0.408033   -0.678375  0.00199194
       14575    -0.40802   -0.678356  0.00199189
       14576      -0.408   -0.678338  0.00199184
       14577   -0.407971   -0.678319  0.00199179
       14578   -0.407937   -0.678301  0.00199174
       14579   -0.407902   -0.678282  0.00199169
       14580   -0.407864   -0.678264  0.00199164
       14581    -0.40782   -0.678245  0.00199159
       14582    -0.40777   -0.678227  0.00199154
       14583   -0.407716   -0.678208  0.00199149
       14584   -0.407657    -0.67819  0.00199144
       14585   -0.407599   -0.678171  0.00199139
       14586   -0.407545   -0.678152  0.00199134
       14587   -0.407488   -0.678134  0.00199129
       14588   -0.407425   -0.678115  0.00199124
       14589   -0.407369   -0.678097  0.00199119
       14590   -0.407316   -0.678078  0.00199114
       14591   -0.407264    -0.67806  0.00199109
       14592   -0.407223   -0.678041  0.00199104
       14593   -0.407189   -0.678022  0.00199099
       14594   -0.407164   -0.678004  0.00199094
       14595    -0.40715   -0.677985  0.00199089
       14596   -0.407154   -0.677967  0.00199084
       14597   -0.407168   -0.677948  0.00199079
       14598   -0.407198    -0.67793  0.00199074
       14599   -0.407244   -0.677911  0.00199069
       14600   -0.407306   -0.677893  0.00199064
       14601   -0.407392   -0.677874  0.00199059
       14602   -0.407498   -0.677856  0.00199054
       14603   -0.407622   -0.677837  0.00199049
       14604   -0.407765   -0.677819  0.00199044
       14605   -0.407934     -0.6778  0.00199039
       14606    -0.40812   -0.677782  0.00199034
       14607   -0.408329   -0.677763  0.00199029
       14608   -0.408565   -0.677745  0.00199024
       14609   -0.408817   -0.677726  0.00199018
       14610   -0.409094   -0.677708  0.00199013
       14611   -0.409386    -0.67769  0.00199008
       14612   -0.409698   -0.677671  0.00199003
       14613   -0.410028   -0.677653  0.00198998
       14614    -0.41038   -0.677635  0.00198993
       14615   -0.410744   -0.677616  0.00198987
       14616   -0.411124   -0.677598  0.00198982
       14617   -0.411518    -0.67758  0.00198977
       14618   -0.411925   -0.677562  0.00198972
       14619    -0.41235   -0.677544  0.00198966
       14620   -0.412779   -0.677526  0.00198961
       14621   -0.413223   -0.677507  0.00198955
       14622   -0.413674   -0.677489   0.0019895
       14623   -0.414137   -0.677471  0.00198945
       14624   -0.414603   -0.677453  0.00198939
       14625   -0.415077   -0.677436  0.00198934
       14626   -0.415562   -0.677418  0.00198928
       14627   -0.416049     -0.6774  0.00198922
       14628   -0.416544   -0.677382  0.00198917
       14629   -0.417046   -0.677364  0.00198911
       14630   -0.417553   -0.677346  0.00198906
       14631   -0.418068   -0.677329    0.001989
       14632   -0.418587   -0.677311  0.00198894
       14633   -0.419109   -0.677293  0.00198888
       14634   -0.419641   -0.677276  0.00198883
       14635    -0.42018   -0.677258  0.00198877
       14636    -0.42072   -0.677241  0.00198871
       14637   -0.421269   -0.677223  0.00198865
       14638   -0.421828   -0.677206  0.00198859
       14639   -0.422392   -0.677188  0.00198853
       14640   -0.422965   -0.677171  0.00198847
       14641   -0.423547   -0.677154  0.00198841
       14642   -0.424132   -0.677136  0.00198835
       14643   -0.424728   -0.677119  0.00198829
       14644   -0.425335   -0.677102  0.00198823
       14645   -0.425944   -0.677085  0.00198816
       14646   -0.426557   -0.677068   0.0019881
       14647   -0.427191   -0.677051  0.00198804
       14648   -0.427831   -0.677034  0.00198798
       14649   -0.428483   -0.677017  0.00198791
       14650   -0.429137      -0.677  0.00198785
       14651   -0.429805   -0.676983  0.00198779
       14652   -0.430483   -0.676966  0.00198772
       14653    -0.43117   -0.676949  0.00198766
       14654   -0.431864   -0.676932  0.00198759
       14655   -0.432561   -0.676916  0.00198753
       14656   -0.433267   -0.676899  0.00198746
       14657    -0.43398   -0.676883  0.00198739
       14658   -0.434701   -0.676866  0.00198733
       14659   -0.435424    -0.67685  0.00198726
       14660    -0.43615   -0.676833  0.00198719
       14661   -0.436884   -0.676817  0.00198712
       14662   -0.437623     -0.6768  0.00198705
       14663    -0.43836   -0.676784  0.00198699
       14664   -0.439099   -0.676768  0.00198692
       14665   -0.439836   -0.676752  0.00198685
       14666   -0.440573   -0.676736  0.00198678
       14667   -0.441314    -0.67672  0.00198671
       14668   -0.442056   -0.676704  0.00198663
       14669   -0.442789   -0.676688  0.00198656
       14670   -0.443526   -0.676672  0.00198649
       14671   -0.444255   -0.676656  0.00198642
       14672   -0.444977    -0.67664  0.00198635
       14673   -0.445694   -0.676624  0.00198627
       14674   -0.446405   -0.676609   0.0019862
       14675    -0.44711   -0.676593  0.00198613
       14676    -0.44781   -0.676578  0.00198605
       14677   -0.448505   -0.676562  0.00198598
       14678   -0.449185   -0.676547   0.0019859
       14679   -0.449862   -0.676531  0.00198583
       14680   -0.450526   -0.676516  0.00198575
       14681   -0.451182     -0.6765  0.00198568
       14682   -0.451829   -0.676485   0.0019856
       14683   -0.452467    -0.67647  0.00198552
       14684   -0.453091   -0.676455  0.00198545
       14685   -0.453711   -0.676439  0.00198537
       14686   -0.454314   -0.676424  0.00198529
       14687   -0.454906   -0.676409  0.00198521
       14688   -0.455483   -0.676394  0.00198514
       14689   -0.456047   -0.676379  0.00198506
       14690   -0.456604   -0.676364  0.00198498
       14691   -0.457145   -0.676349   0.0019849
       14692    -0.45767   -0.676334  0.00198482
       14693   -0.458184    -0.67632  0.00198474
       14694   -0.458684   -0.676305  0.00198466
       14695   -0.459163    -0.67629  0.00198458
       14696   -0.459634   -0.676275   0.0019845
       14697   -0.460091   -0.676261  0.00198442
       14698   -0.460531   -0.676246  0.00198434
       14699   -0.460956   -0.676231  0.00198426
       14700   -0.461371   -0.676217  0.00198418
       14701   -0.461768   -0.676202   0.0019841
       14702   -0.462147   -0.676187  0.00198401
       14703   -0.462516   -0.676173  0.00198393
       14704   -0.462866   -0.676158  0.00198385
       14705   -0.463198   -0.676144  0.00198377
       14706   -0.463521   -0.676129  0.00198369
       14707   -0.463825   -0.676115   0.0019836
       14708   -0.464108   -0.676101  0.00198352
       14709   -0.464377   -0.676086  0.00198344
       14710   -0.464634   -0.676072  0.00198336
       14711   -0.464869   -0.676057  0.00198327
       14712   -0.465089   -0.676043  0.00198319
       14713    -0.46529   -0.676029  0.00198311
       14714   -0.465473   -0.676014  0.00198302
       14715    -0.46564      -0.676  0.00198294
       14716    -0.46579   -0.675986  0.00198286
       14717   -0.465918   -0.675972  0.00198277
       14718   -0.466028   -0.675957  0.00198269
       14719   -0.466119   -0.675943  0.00198261
       14720   -0.466186   -0.675929  0.00198252
       14721   -0.466237   -0.675915  0.00198244
       14722   -0.466268     -0.6759  0.00198236
       14723   -0.466278   -0.675886  0.00198227
       14724   -0.466268   -0.675872  0.00198219
       14725   -0.466227   -0.675858  0.00198211
       14726   -0.466171   -0.675843  0.00198202
       14727   -0.466095   -0.675829  0.00198194
       14728   -0.465991   -0.675815  0.00198186
       14729   -0.465864   -0.675801  0.00198177
       14730   -0.465708   -0.675786  0.00198169
       14731   -0.465525   -0.675772  0.00198161
       14732   -0.465317   -0.675758  0.00198152
       14733   -0.465077   -0.675744  0.00198144
       14734   -0.464806   -0.675729  0.00198136
       14735   -0.464504   -0.675715  0.00198127
       14736   -0.464175   -0.675701  0.00198119
       14737   -0.463816   -0.675686  0.00198111
       14738   -0.463419   -0.675672  0.00198103
       14739   -0.462986   -0.675657  0.00198095
       14740   -0.462521   -0.675643  0.00198086
       14741   -0.462017   -0.675628  0.00198078
       14742   -0.461489   -0.675614   0.0019807
       14743   -0.460922   -0.675599  0.00198062
       14744   -0.460319   -0.675585  0.00198054
       14745   -0.459677    -0.67557  0.00198046
       14746   -0.459007   -0.675555  0.00198038
       14747   -0.458307   -0.675541   0.0019803
       14748   -0.457576   -0.675526  0.00198022
       14749   -0.456817   -0.675511  0.00198014
       14750    -0.45603   -0.675496  0.00198006
       14751   -0.455223   -0.675481  0.00197999
       14752   -0.454398   -0.675466  0.00197991
       14753   -0.453558   -0.675451  0.00197983
       14754   -0.452707   -0.675436  0.00197976
       14755   -0.451853   -0.675421  0.00197968
       14756    -0.45099   -0.675406   0.0019796
       14757   -0.450139    -0.67539  0.00197953
       14758     -0.4493   -0.675375  0.00197945
       14759   -0.448473    -0.67536  0.00197938
       14760   -0.447665   -0.675344  0.00197931
       14761   -0.446881   -0.675329  0.00197923
       14762   -0.446132   -0.675313  0.00197916
       14763   -0.445419   -0.675298  0.00197909
       14764   -0.444749   -0.675282  0.00197901
       14765   -0.444123   -0.675267  0.00197894
       14766   -0.443549   -0.675251  0.00197887
       14767   -0.443028   -0.675235   0.0019788
       14768   -0.442563   -0.675219  0.00197873
       14769   -0.442154   -0.675204  0.00197866
       14770   -0.441806   -0.675188  0.00197858
       14771   -0.441509   -0.675172  0.00197851
       14772   -0.441271   -0.675156  0.00197844
       14773   -0.441093    -0.67514  0.00197837
       14774    -0.44096   -0.675124   0.0019783
       14775   -0.440871   -0.675109  0.00197823
       14776    -0.44082   -0.675093  0.00197816
       14777   -0.440811   -0.675077  0.00197809
       14778   -0.440826   -0.675061  0.00197802
       14779   -0.440862   -0.675045  0.00197795
       14780   -0.440909   -0.675029  0.00197788
       14781   -0.440965   -0.675013  0.00197781
       14782   -0.441018   -0.674998  0.00197774
       14783   -0.441061   -0.674982  0.00197767
       14784   -0.441084   -0.674966   0.0019776
       14785   -0.441086    -0.67495  0.00197753
       14786   -0.441052   -0.674934  0.00197746
       14787   -0.440978   -0.674919  0.00197739
       14788   -0.440858   -0.674903  0.00197732
       14789   -0.440688   -0.674887  0.00197725
       14790   -0.440458   -0.674871  0.00197718
       14791   -0.440172   -0.674855  0.00197711
       14792    -0.43982   -0.674839  0.00197704
       14793   -0.439408   -0.674823  0.00197697
       14794   -0.438931   -0.674807   0.0019769
       14795   -0.438394   -0.674791  0.00197683
       14796   -0.437793   -0.674775  0.00197676
       14797   -0.437136   -0.674759  0.00197669
       14798   -0.436433   -0.674743  0.00197662
       14799   -0.435686   -0.674727  0.00197656
       14800   -0.434905   -0.674711  0.00197649
       14801   -0.434095   -0.674695  0.00197642
       14802   -0.433274   -0.674678  0.00197636
       14803   -0.432448   -0.674662  0.00197629
       14804   -0.431628   -0.674646  0.00197622
       14805   -0.430829   -0.674629  0.00197616
       14806   -0.430067   -0.674613   0.0019761
       14807   -0.429346   -0.674596  0.00197603
       14808   -0.428685   -0.674579  0.00197597
       14809   -0.428092   -0.674563   0.0019759
       14810   -0.427581   -0.674546  0.00197584
       14811   -0.427155   -0.674529  0.00197578
       14812   -0.426825   -0.674513  0.00197572
       14813   -0.426594   -0.674496  0.00197565
       14814   -0.426471   -0.674479  0.00197559
       14815   -0.426449   -0.674462  0.00197553
       14816   -0.426528   -0.674446  0.00197547
       14817   -0.426709   -0.674429   0.0019754
       14818   -0.426988   -0.674412  0.00197534
       14819   -0.427354   -0.674396  0.00197528
       14820   -0.427803   -0.674379  0.00197521
       14821   -0.428323   -0.674362  0.00197515
       14822   -0.428898   -0.674346  0.00197509
       14823   -0.429525   -0.674329  0.00197502
       14824   -0.430187   -0.674313  0.00197496
       14825   -0.430862   -0.674296  0.00197489
       14826   -0.431544    -0.67428  0.00197483
       14827   -0.432216   -0.674264  0.00197476
       14828   -0.432867   -0.674247   0.0019747
       14829    -0.43349   -0.674231  0.00197463
       14830   -0.434065   -0.674215  0.00197456
       14831   -0.434585   -0.674199   0.0019745
       14832    -0.43504   -0.674183  0.00197443
       14833   -0.435414   -0.674167  0.00197436
       14834   -0.435715   -0.674151  0.00197429
       14835   -0.435933   -0.674134  0.00197423
       14836   -0.436057   -0.674118  0.00197416
       14837   -0.436088   -0.674102  0.00197409
       14838   -0.436022   -0.674086  0.00197402
       14839   -0.435862    -0.67407  0.00197395
       14840   -0.435607   -0.674054  0.00197389
       14841   -0.435259   -0.674038  0.00197382
       14842   -0.434825   -0.674022  0.00197375
       14843   -0.434295   -0.674006  0.00197369
       14844   -0.433691    -0.67399  0.00197362
       14845   -0.433009   -0.673973  0.00197355
       14846   -0.432257   -0.673957  0.00197349
       14847   -0.431446   -0.673941  0.00197342
       14848   -0.430578   -0.673924  0.00197336
       14849    -0.42966   -0.673908  0.00197329
       14850   -0.428711   -0.673891  0.00197323
       14851   -0.427734   -0.673875  0.00197317
       14852   -0.426745   -0.673858   0.0019731
       14853   -0.425742   -0.673842  0.00197304
       14854   -0.424744   -0.673825  0.00197298
       14855   -0.423756   -0.673808  0.00197292
       14856   -0.422794   -0.673791  0.00197286
       14857   -0.421864   -0.673774   0.0019728
       14858   -0.420978   -0.673757  0.00197274
       14859   -0.420147    -0.67374  0.00197268
       14860    -0.41937   -0.673723  0.00197262
       14861   -0.418663   -0.673706  0.00197256
       14862   -0.418031   -0.673689  0.00197251
       14863   -0.417483   -0.673671  0.00197245
