# DISTANCE:     AVE_GOFR:        ERROR:
      1.7057    0.749621 0.000922777
     1.73135     0.77965  0.00104477
       1.757    0.814347 0.000921444
     1.78265    0.852848  0.00106208
      1.8083    0.892536 0.000903544
     1.83395    0.935852  0.00119443
      1.8596    0.976409  0.00127588
     1.88525      1.0171  0.00129318
      1.9109     1.05794  0.00112853
     1.93655     1.09477    0.001118
      1.9622     1.13112  0.00117568
     1.98785     1.16123  0.00118326
      2.0135     1.18574  0.00092421
     2.03915     1.20258 0.000980293
      2.0648     1.21359  0.00102326
     2.09045     1.21368 0.000934193
      2.1161     1.20839  0.00102411
     2.14174     1.19549 0.000898359
     2.16739     1.17432  0.00106687
     2.19304     1.15105  0.00105223
     2.21869     1.12449  0.00111096
     2.24434     1.09681  0.00116118
     2.26999     1.06736 0.000945299
     2.29564     1.03997  0.00111518
     2.32129      1.0138   0.0011115
     2.34694    0.988504  0.00105448
     2.37259    0.967951 0.000974453
     2.39824    0.948765  0.00106055
     2.42389    0.932577  0.00090235
     2.44954    0.919196 0.000951376
     2.47519    0.909339 0.000933775
     2.50084    0.895756  0.00078861
     2.52649    0.885402 0.000807509
     2.55214    0.886196 0.000924113
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.21577e-05 5.99382e-06
    0.884913  0.00125426 5.70043e-05
    0.910562   0.0243848 0.000251293
    0.936212    0.165062 0.000781768
    0.961861    0.563603  0.00171105
    0.987511     1.20289  0.00239613
     1.01316     1.86398   0.0028349
     1.03881     2.33438  0.00226815
     1.06446     2.54915  0.00233226
     1.09011     2.54608  0.00206141
     1.11576     2.40307  0.00253861
     1.14141     2.19931  0.00211648
     1.16706     1.97314  0.00208084
     1.19271     1.75526  0.00190569
     1.21836     1.56169  0.00202253
     1.24401     1.39102   0.0017471
     1.26966     1.24662   0.0015722
     1.29531     1.12482  0.00164402
     1.32096     1.02565  0.00125603
     1.34661    0.943079  0.00129442
     1.37226    0.874255  0.00114676
     1.39791    0.820178  0.00128015
     1.42355    0.776475   0.0010683
      1.4492    0.739197  0.00119152
     1.47485    0.710339  0.00116711
      1.5005    0.690974  0.00103735
     1.52615     0.67767  0.00107201
      1.5518    0.670396  0.00106361
     1.57745    0.670055 0.000965992
      1.6031    0.674473  0.00102631
     1.62875    0.685065  0.00103395
      1.6544    0.702193  0.00110397
     1.68005    0.723108  0.00126965
      1.7057    0.749495 0.000912043
     1.73135    0.779565  0.00102651
       1.757    0.814355 0.000902282
     1.78265    0.852846  0.00103995
      1.8083    0.892642 0.000890959
     1.83395    0.935884  0.00116999
      1.8596    0.976471  0.00125079
     1.88525      1.0172  0.00127029
      1.9109     1.05795  0.00110508
     1.93655     1.09476  0.00109471
      1.9622     1.13106  0.00115287
     1.98785     1.16115  0.00116148
      2.0135     1.18571 0.000905396
     2.03915     1.20256 0.000959998
      2.0648     1.21355  0.00100259
     2.09045     1.21385 0.000928948
      2.1161     1.20863  0.00103122
     2.14174     1.19551 0.000879916
     2.16739      1.1743  0.00104486
     2.19304     1.15101  0.00103116
     2.21869      1.1245  0.00108787
     2.24434     1.09674   0.0011393
     2.26999     1.06744 0.000928784
     2.29564     1.04001  0.00109272
     2.32129     1.01375  0.00108986
     2.34694    0.988641  0.00104142
     2.37259    0.967979 0.000954564
     2.39824    0.948743   0.0010387
     2.42389     0.93253 0.000884779
     2.44954    0.919161 0.000932225
     2.47519    0.909286 0.000915789
     2.50084    0.895652 0.000779008
     2.52649    0.885184 0.000819658
     2.55214    0.886012 0.000922984
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.38945e-05 6.11796e-06
    0.884913  0.00127077 5.81834e-05
    0.910562   0.0243812  0.00024619
    0.936212    0.165293 0.000799314
    0.961861    0.563486  0.00168009
    0.987511     1.20349  0.00242177
     1.01316     1.86476  0.00288251
     1.03881     2.33523  0.00237659
     1.06446     2.54927  0.00228802
     1.09011     2.54612  0.00201981
     1.11576     2.40289  0.00249321
     1.14141     2.19874  0.00214685
     1.16706     1.97251  0.00213215
     1.19271     1.75458  0.00198451
     1.21836     1.56121  0.00203778
     1.24401     1.39072  0.00173676
     1.26966      1.2462   0.0015934
     1.29531     1.12431  0.00168607
     1.32096     1.02567  0.00123056
     1.34661    0.942605   0.0013522
     1.37226     0.87406  0.00113978
     1.39791    0.820099  0.00125646
     1.42355    0.776491  0.00104662
      1.4492    0.739337  0.00117543
     1.47485     0.71051  0.00115568
      1.5005    0.691304  0.00106745
     1.52615    0.677922  0.00107934
      1.5518    0.670777  0.00110822
     1.57745    0.670587   0.0010831
      1.6031    0.674798   0.0010557
     1.62875    0.685437  0.00107761
      1.6544    0.702389  0.00109863
     1.68005    0.723376  0.00127175
      1.7057    0.749745 0.000926968
     1.73135    0.779509  0.00100708
       1.757    0.814311 0.000884908
     1.78265    0.852949  0.00102387
      1.8083    0.892784 0.000883936
     1.83395    0.936003  0.00115216
      1.8596    0.976522  0.00122632
     1.88525     1.01693  0.00127252
      1.9109     1.05777  0.00109674
     1.93655     1.09448  0.00110894
      1.9622     1.13084  0.00114935
     1.98785     1.16087  0.00117048
      2.0135     1.18544 0.000927114
     2.03915     1.20238 0.000956319
      2.0648     1.21335  0.00100283
     2.09045     1.21375 0.000915317
      2.1161     1.20842  0.00103196
     2.14174     1.19531 0.000884578
     2.16739     1.17422  0.00102674
     2.19304     1.15099  0.00101041
     2.21869     1.12445  0.00106657
     2.24434     1.09661  0.00112345
     2.26999     1.06744 0.000909842
     2.29564     1.04001  0.00107042
     2.32129     1.01374  0.00106766
     2.34694    0.988736  0.00102452
     2.37259    0.968184 0.000956786
     2.39824    0.948915  0.00103177
     2.42389    0.932739 0.000891189
     2.44954    0.919337 0.000929724
     2.47519    0.909517 0.000925681
     2.50084    0.895825 0.000782064
     2.52649    0.885505 0.000863427
     2.55214     0.88618 0.000919384
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.36166e-05 6.00191e-06
    0.884913   0.0012637 5.74482e-05
    0.910562   0.0243509 0.000243126
    0.936212    0.165052   0.0008188
    0.961861    0.562796   0.0017826
    0.987511     1.20314  0.00239843
     1.01316     1.86415  0.00288911
     1.03881     2.33515  0.00233041
     1.06446     2.54915  0.00224571
     1.09011     2.54636  0.00199273
     1.11576     2.40275  0.00244729
     1.14141      2.1988  0.00210482
     1.16706     1.97288  0.00212208
     1.19271     1.75491  0.00197081
     1.21836      1.5616  0.00203286
     1.24401     1.39123  0.00177551
     1.26966      1.2468  0.00166904
     1.29531     1.12494  0.00176416
     1.32096     1.02625  0.00133494
     1.34661    0.943108  0.00141569
     1.37226    0.874284   0.0011388
     1.39791        0.82  0.00123528
     1.42355     0.77667  0.00104094
      1.4492    0.739167   0.0011642
     1.47485    0.710493  0.00113269
      1.5005     0.69113  0.00106032
     1.52615    0.677753  0.00107087
      1.5518    0.670639  0.00109469
     1.57745    0.670303  0.00109804
      1.6031    0.674716  0.00103782
     1.62875    0.685168  0.00108911
      1.6544    0.702127  0.00110744
     1.68005    0.722953  0.00131483
      1.7057    0.749483 0.000944839
     1.73135    0.779281  0.00101241
       1.757    0.814137 0.000884237
     1.78265    0.852901  0.00100452
      1.8083    0.892523 0.000903859
     1.83395    0.935822  0.00114334
      1.8596     0.97645   0.0012039
     1.88525     1.01684  0.00125046
      1.9109     1.05754  0.00110024
     1.93655     1.09439  0.00109014
      1.9622     1.13064  0.00114432
     1.98785     1.16084  0.00114747
      2.0135     1.18548 0.000909408
     2.03915     1.20246 0.000940267
      2.0648     1.21362  0.00101956
     2.09045     1.21406 0.000949358
      2.1161     1.20873  0.00105846
     2.14174     1.19568  0.00094075
     2.16739     1.17463  0.00108801
     2.19304     1.15128  0.00103068
     2.21869     1.12489   0.0011315
     2.24434      1.0969  0.00113755
     2.26999     1.06763  0.00090985
     2.29564     1.04019  0.00106343
     2.32129     1.01393  0.00106316
     2.34694    0.988878  0.00101376
     2.37259    0.968173 0.000937712
     2.39824    0.948962  0.00101218
     2.42389    0.932684 0.000875086
     2.44954    0.919285 0.000912599
     2.47519    0.909453 0.000909364
     2.50084    0.895722 0.000773152
     2.52649    0.885379 0.000855219
     2.55214    0.886051 0.000910012
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.33496e-05 5.89016e-06
    0.884913  0.00126499 5.63363e-05
    0.910562   0.0243481 0.000238375
    0.936212    0.165193 0.000814716
    0.961861    0.563136  0.00177962
    0.987511     1.20327  0.00235476
     1.01316     1.86429  0.00283624
     1.03881     2.33501  0.00228918
     1.06446     2.54962  0.00225163
     1.09011     2.54647  0.00195699
     1.11576     2.40309  0.00242261
     1.14141     2.19886  0.00206438
     1.16706     1.97262   0.0020965
     1.19271       1.755  0.00193426
     1.21836     1.56135  0.00200793
     1.24401     1.39105  0.00174984
     1.26966     1.24686  0.00163732
     1.29531     1.12473  0.00174198
     1.32096     1.02614  0.00131288
     1.34661    0.943017  0.00139084
     1.37226    0.874392  0.00112159
     1.39791    0.820052  0.00121215
     1.42355    0.776399  0.00105522
      1.4492    0.739125  0.00114212
     1.47485    0.710512  0.00111064
      1.5005     0.69086  0.00107333
     1.52615    0.677622  0.00105786
      1.5518    0.670615  0.00107348
     1.57745    0.670165  0.00108517
      1.6031    0.674692  0.00101775
     1.62875    0.685116  0.00106896
      1.6544    0.702156  0.00108611
     1.68005    0.722867  0.00129186
      1.7057    0.749507 0.000926618
     1.73135    0.779401 0.000999692
       1.757     0.81421 0.000869946
     1.78265    0.852931 0.000985253
      1.8083    0.892539 0.000886277
     1.83395    0.936061  0.00114566
      1.8596    0.976376  0.00118259
     1.88525     1.01702  0.00123959
      1.9109     1.05775  0.00110011
     1.93655     1.09453  0.00107731
      1.9622     1.13087  0.00114551
     1.98785     1.16097  0.00113167
      2.0135     1.18557 0.000896725
     2.03915     1.20257 0.000928024
      2.0648      1.2137  0.00100224
     2.09045     1.21409 0.000931079
      2.1161     1.20872  0.00103775
     2.14174     1.19559 0.000926514
     2.16739      1.1747  0.00106858
     2.19304      1.1511  0.00102592
     2.21869     1.12489  0.00110932
     2.24434      1.0967  0.00113322
     2.26999      1.0674 0.000920467
     2.29564     1.03995  0.00106894
     2.32129     1.01376  0.00105552
     2.34694    0.988825 0.000995265
     2.37259    0.968102 0.000922001
     2.39824    0.948874  0.00099614
     2.42389    0.932643 0.000858877
     2.44954    0.919269  0.00089484
     2.47519    0.909508 0.000893209
     2.50084    0.895641 0.000762318
     2.52649    0.885345 0.000839136
     2.55214    0.886011 0.000893053
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.30929e-05 5.78248e-06
    0.884913  0.00127594  5.6306e-05
    0.910562   0.0244079 0.000241166
    0.936212    0.165353 0.000814674
    0.961861    0.563306  0.00175358
    0.987511     1.20395  0.00240469
     1.01316     1.86439  0.00278327
     1.03881     2.33523  0.00225616
     1.06446     2.54963  0.00220836
     1.09011     2.54648  0.00191938
     1.11576     2.40293  0.00238103
     1.14141     2.19868  0.00203318
     1.16706     1.97255  0.00205747
     1.19271     1.75465  0.00192769
     1.21836     1.56103   0.0019938
     1.24401     1.39122   0.0017238
     1.26966     1.24668  0.00161537
     1.29531     1.12449  0.00172452
     1.32096     1.02601   0.0012943
     1.34661    0.942762  0.00138725
     1.37226    0.874512  0.00110646
     1.39791    0.819976  0.00119119
     1.42355    0.776334  0.00103697
      1.4492    0.739114  0.00112021
     1.47485    0.710634  0.00109594
      1.5005    0.690868  0.00105271
     1.52615    0.677594   0.0010379
      1.5518    0.670766   0.0010633
     1.57745    0.670212  0.00106533
      1.6031    0.674707 0.000998303
     1.62875    0.685192   0.0010511
      1.6544    0.702245  0.00106887
     1.68005    0.722891  0.00126724
      1.7057    0.749429 0.000912078
     1.73135    0.779345 0.000982065
       1.757    0.814088 0.000861783
     1.78265    0.853115 0.000983443
      1.8083    0.892658 0.000877106
     1.83395    0.936048   0.0011237
      1.8596    0.976559   0.0011739
     1.88525     1.01705  0.00121612
      1.9109     1.05785  0.00108286
     1.93655     1.09455  0.00105685
      1.9622     1.13087  0.00112348
     1.98785     1.16096  0.00110992
      2.0135     1.18566 0.000883548
     2.03915     1.20249 0.000913524
      2.0648      1.2138  0.00098827
     2.09045     1.21415 0.000915646
      2.1161     1.20871  0.00101794
     2.14174     1.19558 0.000908781
     2.16739     1.17464  0.00104959
     2.19304     1.15105  0.00100713
     2.21869     1.12467  0.00110922
     2.24434     1.09655  0.00112056
     2.26999     1.06735 0.000904049
     2.29564     1.03977  0.00106245
     2.32129     1.01371   0.0010366
     2.34694    0.988873 0.000977296
     2.37259    0.968101  0.00090427
     2.39824    0.948873 0.000976984
     2.42389    0.932597 0.000843568
     2.44954     0.91934 0.000880422
     2.47519    0.909466 0.000877015
     2.50084    0.895636  0.00074767
     2.52649    0.885372 0.000823423
     2.55214    0.886034 0.000876162
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263  1.4681e-05 5.88741e-06
    0.884913  0.00127436 5.52658e-05
    0.910562   0.0244891 0.000249915
    0.936212    0.165391 0.000800205
    0.961861    0.563586  0.00174261
    0.987511      1.2039  0.00235985
     1.01316     1.86466  0.00274405
     1.03881     2.33517  0.00221449
     1.06446     2.54931  0.00219049
     1.09011     2.54613  0.00191465
     1.11576     2.40305  0.00233909
     1.14141     2.19857  0.00199753
     1.16706     1.97241  0.00202287
     1.19271     1.75409  0.00197118
     1.21836     1.56108  0.00195675
     1.24401     1.39104  0.00170059
     1.26966     1.24649  0.00159592
     1.29531      1.1243  0.00170264
     1.32096     1.02619  0.00128239
     1.34661    0.942708  0.00136215
     1.37226    0.874466  0.00108657
     1.39791    0.820105  0.00117569
     1.42355    0.776702  0.00108097
      1.4492    0.739466  0.00115311
     1.47485    0.710817  0.00109048
      1.5005    0.691101  0.00105846
     1.52615    0.677724  0.00102638
      1.5518    0.670813  0.00104428
     1.57745    0.670243  0.00104566
      1.6031    0.674729 0.000979705
     1.62875    0.685307  0.00103746
      1.6544    0.702296  0.00104994
     1.68005    0.722869  0.00124352
      1.7057    0.749451 0.000895134
     1.73135    0.779053  0.00100581
       1.757    0.813993 0.000850786
     1.78265    0.852937 0.000980902
      1.8083    0.892572 0.000864764
     1.83395    0.935939  0.00110773
      1.8596    0.976546  0.00115182
     1.88525      1.0171  0.00119407
      1.9109     1.05794  0.00106676
     1.93655      1.0946  0.00103795
      1.9622     1.13093  0.00110386
     1.98785     1.16095  0.00108905
      2.0135     1.18574 0.000870382
     2.03915     1.20249 0.000896288
      2.0648     1.21379  0.00096965
     2.09045     1.21415 0.000898402
      2.1161     1.20853  0.00101387
     2.14174     1.19547 0.000897589
     2.16739     1.17454  0.00103429
     2.19304     1.15089  0.00100078
     2.21869     1.12447  0.00110762
     2.24434     1.09631  0.00112469
     2.26999      1.0672 0.000898295
     2.29564     1.03975  0.00104263
     2.32129     1.01379  0.00102071
     2.34694     0.98898 0.000964642
     2.37259    0.968115 0.000887307
     2.39824    0.948973 0.000963719
     2.42389    0.932625 0.000828101
     2.44954    0.919436 0.000869048
     2.47519    0.909617  0.00087331
     2.50084    0.895836 0.000759709
     2.52649    0.885643 0.000851302
     2.55214    0.886224  0.00088013
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.44091e-05 5.78466e-06
    0.884913  0.00126944 5.44608e-05
    0.910562   0.0245344 0.000249362
    0.936212    0.165557 0.000802398
    0.961861     0.56368  0.00171286
    0.987511     1.20397  0.00231733
     1.01316     1.86498  0.00271183
     1.03881     2.33584  0.00227329
     1.06446     2.54936  0.00215045
     1.09011     2.54649  0.00191221
     1.11576     2.40302  0.00229594
     1.14141      2.1988  0.00197374
     1.16706      1.9724  0.00198545
     1.19271      1.7538  0.00195608
     1.21836     1.56079   0.0019426
     1.24401     1.39068  0.00170654
     1.26966     1.24616  0.00160017
     1.29531     1.12414  0.00167799
     1.32096     1.02617  0.00125885
     1.34661    0.942607  0.00134064
     1.37226    0.874151  0.00111093
     1.39791    0.819875  0.00117618
     1.42355    0.776704  0.00106096
      1.4492    0.739415  0.00113288
     1.47485    0.710724  0.00107431
      1.5005    0.691009  0.00104289
     1.52615    0.677675  0.00100853
      1.5518     0.67088  0.00102708
     1.57745    0.670316  0.00102884
      1.6031    0.674778 0.000962769
     1.62875     0.68543  0.00102555
      1.6544    0.702452   0.0010419
     1.68005    0.723111  0.00124389
      1.7057    0.749447 0.000878565
     1.73135    0.779101 0.000988315
       1.757    0.814081 0.000839637
     1.78265    0.852999 0.000964675
      1.8083    0.892828 0.000885936
     1.83395    0.936086   0.0010969
      1.8596    0.976822  0.00116309
     1.88525     1.01723  0.00117889
      1.9109     1.05804  0.00105164
     1.93655     1.09472  0.00102625
      1.9622     1.13091  0.00108363
     1.98785     1.16104  0.00107284
      2.0135     1.18563 0.000860778
     2.03915      1.2025 0.000879814
      2.0648     1.21374 0.000953337
     2.09045     1.21405 0.000887204
      2.1161     1.20851 0.000995377
     2.14174     1.19538 0.000885517
     2.16739     1.17437   0.0010299
     2.19304     1.15059  0.00102758
     2.21869     1.12428  0.00110279
     2.24434     1.09626  0.00110485
     2.26999     1.06708 0.000889954
     2.29564      1.0396  0.00103398
     2.32129     1.01357  0.00102615
     2.34694    0.988855 0.000954751
     2.37259    0.968108 0.000870898
     2.39824    0.949008 0.000946506
     2.42389    0.932753 0.000822658
     2.44954    0.919411 0.000853313
     2.47519    0.909696 0.000860672
     2.50084     0.89591 0.000749243
     2.52649    0.885637 0.000835553
     2.55214    0.886347 0.000872364
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.41471e-05 5.68541e-06
    0.884913   0.0012797 5.44297e-05
    0.910562   0.0245458 0.000245088
    0.936212    0.165527 0.000788372
    0.961861     0.56395    0.001703
    0.987511     1.20435   0.0023059
     1.01316     1.86564  0.00274017
     1.03881     2.33621  0.00226271
     1.06446     2.54971  0.00214025
     1.09011     2.54676  0.00189671
     1.11576     2.40301  0.00225425
     1.14141     2.19786  0.00214916
     1.16706     1.97191  0.00200801
     1.19271     1.75327  0.00199171
     1.21836     1.56064  0.00191303
     1.24401     1.39056  0.00167985
     1.26966     1.24572  0.00163134
     1.29531     1.12386  0.00167223
     1.32096     1.02583  0.00128089
     1.34661    0.942491  0.00132128
     1.37226    0.874268  0.00109682
     1.39791    0.819909  0.00115527
     1.42355    0.776538  0.00105456
      1.4492    0.739393  0.00111252
     1.47485    0.710634  0.00105854
      1.5005    0.691034  0.00102425
     1.52615     0.67776 0.000993751
      1.5518    0.670921  0.00100925
     1.57745    0.670389  0.00101273
      1.6031    0.674863 0.000949052
     1.62875    0.685757  0.00105776
      1.6544    0.702706  0.00105363
     1.68005     0.72335  0.00124404
      1.7057     0.74974 0.000910234
     1.73135    0.779407  0.00101665
       1.757    0.814415 0.000888214
     1.78265    0.853382  0.00102042
      1.8083    0.892842 0.000869933
     1.83395    0.936079  0.00107698
      1.8596    0.976935  0.00114735
     1.88525     1.01708  0.00116643
      1.9109     1.05798  0.00103458
     1.93655     1.09472  0.00100763
      1.9622      1.1308  0.00106933
     1.98785     1.16095  0.00105738
      2.0135     1.18557 0.000847317
     2.03915      1.2023 0.000887522
      2.0648     1.21355 0.000954559
     2.09045     1.21407 0.000871274
      2.1161     1.20839 0.000983651
     2.14174      1.1953 0.000872816
     2.16739      1.1745  0.00101908
     2.19304      1.1505  0.00101307
     2.21869     1.12412  0.00109393
     2.24434     1.09624  0.00108496
     2.26999     1.06687 0.000899539
     2.29564     1.03956  0.00101625
     2.32129     1.01345  0.00101386
     2.34694    0.988673 0.000954602
     2.37259    0.967922 0.000874794
     2.39824    0.948894 0.000936193
     2.42389    0.932643 0.000815092
     2.44954    0.919466 0.000839543
     2.47519    0.909745 0.000846437
     2.50084    0.895981 0.000738954
     2.52649    0.885757  0.00082891
     2.55214    0.886435 0.000860911
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.38945e-05  5.5895e-06
    0.884913  0.00127159 5.40591e-05
    0.910562   0.0246186 0.000251304
    0.936212    0.165642 0.000782654
    0.961861    0.564184  0.00168853
    0.987511      1.2046  0.00227794
     1.01316     1.86627  0.00276306
     1.03881     2.33649  0.00223939
     1.06446     2.54977  0.00210289
     1.09011     2.54651  0.00187905
     1.11576     2.40271  0.00223407
     1.14141     2.19711  0.00223809
     1.16706     1.97159  0.00199886
     1.19271     1.75332  0.00195696
     1.21836      1.5603  0.00190785
     1.24401     1.39002  0.00173399
     1.26966     1.24549  0.00161865
     1.29531     1.12378   0.0016439
     1.32096     1.02576  0.00125966
     1.34661    0.942466  0.00129792
     1.37226    0.874179   0.0010808
     1.39791     0.82004  0.00114203
     1.42355    0.776735  0.00105395
      1.4492    0.739769  0.00115444
     1.47485    0.711036  0.00111353
      1.5005    0.691376  0.00106134
     1.52615    0.678004  0.00100556
      1.5518    0.670977 0.000992741
     1.57745    0.670615  0.00101947
      1.6031    0.674925 0.000934078
     1.62875    0.685873   0.0010452
      1.6544    0.702724  0.00103498
     1.68005    0.723175  0.00123413
      1.7057    0.749802 0.000896044
     1.73135    0.779319  0.00100229
       1.757    0.814419 0.000872364
     1.78265    0.853296  0.00100579
      1.8083    0.892806  0.00085513
     1.83395    0.935906   0.0010715
      1.8596    0.976896  0.00112751
     1.88525     1.01699  0.00114948
      1.9109     1.05785  0.00102359
     1.93655     1.09448  0.00101717
      1.9622     1.13068   0.0010576
     1.98785     1.16111   0.0010511
      2.0135     1.18558  0.00083224
     2.03915     1.20225 0.000873112
      2.0648     1.21355 0.000937516
     2.09045     1.21401 0.000857359
      2.1161     1.20834 0.000967388
     2.14174     1.19537 0.000859567
     2.16739     1.17439  0.00100669
     2.19304     1.15053 0.000995721
     2.21869     1.12411  0.00107444
     2.24434      1.0962  0.00106664
     2.26999     1.06696 0.000888622
     2.29564     1.03964  0.00100202
     2.32129     1.01351 0.000997247
     2.34694    0.988733 0.000939389
     2.37259    0.967907 0.000859289
     2.39824    0.948989 0.000924258
     2.42389    0.932722 0.000804362
     2.44954    0.919475 0.000824604
     2.47519    0.909898 0.000845035
     2.50084    0.896026 0.000727131
     2.52649    0.885943  0.00083471
     2.55214    0.886451 0.000845691
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
