#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       20131     1.59636     1.59643 5.59884e-06
       20132     1.59636     1.59643 5.59856e-06
       20133     1.59637     1.59643 5.59829e-06
       20134     1.59638     1.59643 5.59801e-06
       20135     1.59641     1.59643 5.59773e-06
       20136     1.59645     1.59643 5.59745e-06
       20137     1.59649     1.59643 5.59718e-06
       20138     1.59655     1.59643  5.5969e-06
       20139     1.59661     1.59643 5.59663e-06
       20140     1.59668     1.59643 5.59637e-06
       20141     1.59677     1.59643 5.59611e-06
       20142     1.59685     1.59643 5.59588e-06
       20143     1.59696     1.59643 5.59566e-06
       20144     1.59707     1.59643 5.59548e-06
       20145     1.59719     1.59643 5.59532e-06
       20146     1.59732     1.59643 5.59522e-06
       20147     1.59745     1.59643 5.59517e-06
       20148     1.59759     1.59643 5.59519e-06
       20149     1.59774     1.59643 5.59529e-06
       20150     1.59789     1.59643 5.59548e-06
       20151     1.59804     1.59643 5.59578e-06
       20152      1.5982     1.59643 5.59619e-06
       20153     1.59836     1.59643 5.59674e-06
       20154     1.59851     1.59643 5.59742e-06
       20155     1.59867     1.59643 5.59824e-06
       20156     1.59882     1.59643 5.59923e-06
       20157     1.59897     1.59643 5.60037e-06
       20158      1.5991     1.59643 5.60166e-06
       20159     1.59923     1.59643 5.60311e-06
       20160     1.59935     1.59643 5.60471e-06
       20161     1.59945     1.59643 5.60643e-06
       20162     1.59952     1.59643 5.60826e-06
       20163      1.5996     1.59643 5.61018e-06
       20164     1.59964     1.59643 5.61216e-06
       20165     1.59965     1.59643 5.61416e-06
       20166     1.59965     1.59643 5.61615e-06
       20167     1.59961     1.59643 5.61809e-06
       20168     1.59955     1.59643 5.61994e-06
       20169     1.59946     1.59643 5.62167e-06
       20170     1.59934     1.59643 5.62323e-06
       20171     1.59918     1.59643 5.62461e-06
       20172     1.59899     1.59643 5.62576e-06
       20173     1.59878     1.59643 5.62669e-06
       20174     1.59854     1.59643 5.62738e-06
       20175     1.59826     1.59643 5.62784e-06
       20176     1.59797     1.59643 5.62808e-06
       20177     1.59766     1.59643 5.62813e-06
       20178     1.59733     1.59643 5.62803e-06
       20179     1.59699     1.59643 5.62781e-06
       20180     1.59664     1.59643 5.62755e-06
       20181     1.59629     1.59643 5.62727e-06
       20182     1.59594     1.59643 5.62705e-06
       20183      1.5956     1.59643 5.62692e-06
       20184     1.59527     1.59643 5.62693e-06
       20185     1.59496     1.59643 5.62713e-06
       20186     1.59467     1.59643 5.62752e-06
       20187      1.5944     1.59643 5.62814e-06
       20188     1.59416     1.59643 5.62899e-06
       20189     1.59394     1.59643 5.63006e-06
       20190     1.59375     1.59643 5.63134e-06
       20191     1.59359     1.59643 5.63281e-06
       20192     1.59347     1.59643 5.63444e-06
       20193     1.59337     1.59643 5.63619e-06
       20194      1.5933     1.59643 5.63804e-06
       20195     1.59326     1.59643 5.63993e-06
       20196     1.59324     1.59643 5.64186e-06
       20197     1.59325     1.59643 5.64377e-06
       20198     1.59328     1.59643 5.64565e-06
       20199     1.59333     1.59643 5.64745e-06
       20200      1.5934     1.59643 5.64916e-06
       20201     1.59348     1.59643 5.65077e-06
       20202     1.59357     1.59643 5.65226e-06
       20203     1.59368     1.59643 5.65362e-06
       20204     1.59379     1.59643 5.65484e-06
       20205     1.59391     1.59643 5.65593e-06
       20206     1.59403     1.59643 5.65689e-06
       20207     1.59416     1.59643 5.65773e-06
       20208     1.59429     1.59643 5.65843e-06
       20209     1.59442     1.59643 5.65902e-06
       20210     1.59455     1.59643  5.6595e-06
       20211     1.59468     1.59643 5.65988e-06
       20212     1.59481     1.59643 5.66017e-06
       20213     1.59493     1.59643 5.66037e-06
       20214     1.59505     1.59643  5.6605e-06
       20215     1.59517     1.59643 5.66056e-06
       20216     1.59528     1.59643 5.66057e-06
       20217     1.59538     1.59643 5.66052e-06
       20218     1.59548     1.59643 5.66044e-06
       20219     1.59558     1.59643 5.66031e-06
       20220     1.59568     1.59643 5.66015e-06
       20221     1.59577     1.59643 5.65997e-06
       20222     1.59585     1.59643 5.65976e-06
       20223     1.59593     1.59643 5.65953e-06
       20224     1.59601     1.59643 5.65929e-06
       20225     1.59608     1.59643 5.65903e-06
       20226     1.59614     1.59643 5.65877e-06
       20227      1.5962     1.59643  5.6585e-06
       20228     1.59626     1.59643 5.65823e-06
       20229     1.59631     1.59643 5.65795e-06
       20230     1.59637     1.59643 5.65767e-06
       20231     1.59641     1.59643 5.65739e-06
       20232     1.59646     1.59643 5.65711e-06
       20233      1.5965     1.59643 5.65683e-06
       20234     1.59654     1.59643 5.65656e-06
       20235     1.59658     1.59643 5.65628e-06
       20236     1.59661     1.59643 5.65601e-06
       20237     1.59664     1.59643 5.65574e-06
       20238     1.59667     1.59643 5.65548e-06
       20239     1.59669     1.59643 5.65521e-06
       20240     1.59672     1.59643 5.65495e-06
       20241     1.59674     1.59643 5.65469e-06
       20242     1.59676     1.59643 5.65444e-06
       20243     1.59678     1.59643 5.65418e-06
       20244     1.59679     1.59643 5.65393e-06
       20245      1.5968     1.59643 5.65369e-06
       20246     1.59681     1.59643 5.65344e-06
       20247     1.59683     1.59643 5.65319e-06
       20248     1.59684     1.59643 5.65295e-06
       20249     1.59685     1.59643 5.65271e-06
       20250     1.59686     1.59643 5.65247e-06
       20251     1.59686     1.59643 5.65223e-06
       20252     1.59687     1.59643   5.652e-06
       20253     1.59687     1.59643 5.65176e-06
       20254     1.59687     1.59643 5.65152e-06
       20255     1.59688     1.59643 5.65129e-06
       20256     1.59688     1.59643 5.65105e-06
       20257     1.59688     1.59643 5.65082e-06
       20258     1.59688     1.59643 5.65059e-06
       20259     1.59689     1.59643 5.65035e-06
       20260     1.59689     1.59643 5.65012e-06
       20261     1.59689     1.59643 5.64989e-06
       20262     1.59689     1.59643 5.64965e-06
       20263     1.59689     1.59643 5.64942e-06
       20264     1.59689     1.59643 5.64919e-06
       20265     1.59688     1.59643 5.64895e-06
       20266     1.59688     1.59643 5.64872e-06
       20267     1.59688     1.59643 5.64849e-06
       20268     1.59688     1.59643 5.64825e-06
       20269     1.59687     1.59643 5.64801e-06
       20270     1.59687     1.59643 5.64778e-06
       20271     1.59686     1.59643 5.64754e-06
       20272     1.59686     1.59643  5.6473e-06
       20273     1.59685     1.59643 5.64706e-06
       20274     1.59686     1.59643 5.64683e-06
       20275     1.59685     1.59643 5.64659e-06
       20276     1.59685     1.59643 5.64635e-06
       20277     1.59684     1.59643 5.64611e-06
       20278     1.59684     1.59643 5.64586e-06
       20279     1.59683     1.59643 5.64562e-06
       20280     1.59683     1.59643 5.64538e-06
       20281     1.59683     1.59643 5.64513e-06
       20282     1.59683     1.59643 5.64489e-06
       20283     1.59681     1.59643 5.64464e-06
       20284     1.59681     1.59643  5.6444e-06
       20285      1.5968     1.59643 5.64415e-06
       20286      1.5968     1.59643  5.6439e-06
       20287     1.59679     1.59643 5.64365e-06
       20288      1.5968     1.59643  5.6434e-06
       20289      1.5968     1.59643 5.64315e-06
       20290     1.59679     1.59643 5.64291e-06
       20291     1.59679     1.59643 5.64265e-06
       20292     1.59678     1.59643  5.6424e-06
       20293     1.59678     1.59643 5.64215e-06
       20294     1.59677     1.59643  5.6419e-06
       20295     1.59676     1.59643 5.64165e-06
       20296     1.59676     1.59643 5.64139e-06
       20297     1.59675     1.59643 5.64114e-06
       20298     1.59675     1.59643 5.64088e-06
       20299     1.59675     1.59643 5.64062e-06
       20300     1.59674     1.59643 5.64037e-06
       20301     1.59673     1.59643 5.64011e-06
       20302     1.59673     1.59643 5.63985e-06
       20303     1.59672     1.59643 5.63959e-06
       20304     1.59671     1.59643 5.63933e-06
       20305     1.59671     1.59643 5.63907e-06
       20306      1.5967     1.59643 5.63881e-06
       20307      1.5967     1.59643 5.63855e-06
       20308     1.59669     1.59643 5.63828e-06
       20309     1.59668     1.59643 5.63802e-06
       20310     1.59668     1.59643 5.63776e-06
       20311     1.59668     1.59643 5.63749e-06
       20312     1.59667     1.59643 5.63723e-06
       20313     1.59667     1.59643 5.63696e-06
       20314     1.59666     1.59643  5.6367e-06
       20315     1.59665     1.59643 5.63643e-06
       20316     1.59665     1.59643 5.63616e-06
       20317     1.59664     1.59643  5.6359e-06
       20318     1.59663     1.59643 5.63563e-06
       20319     1.59663     1.59643 5.63536e-06
       20320     1.59662     1.59643 5.63509e-06
       20321     1.59661     1.59643 5.63482e-06
       20322      1.5966     1.59643 5.63455e-06
       20323     1.59659     1.59643 5.63428e-06
       20324     1.59659     1.59643 5.63401e-06
       20325     1.59659     1.59643 5.63373e-06
       20326     1.59659     1.59643 5.63346e-06
       20327     1.59659     1.59643 5.63319e-06
       20328     1.59659     1.59643 5.63292e-06
       20329     1.59659     1.59643 5.63265e-06
       20330     1.59659     1.59643 5.63238e-06
       20331     1.59658     1.59643 5.63211e-06
       20332     1.59659     1.59643 5.63183e-06
       20333     1.59659     1.59643 5.63156e-06
       20334     1.59659     1.59643 5.63129e-06
       20335     1.59659     1.59643 5.63102e-06
       20336     1.59659     1.59643 5.63075e-06
       20337      1.5966     1.59643 5.63048e-06
       20338      1.5966     1.59643 5.63021e-06
       20339     1.59661     1.59643 5.62994e-06
       20340     1.59662     1.59643 5.62967e-06
       20341     1.59664     1.59643  5.6294e-06
       20342     1.59665     1.59643 5.62914e-06
       20343     1.59666     1.59643 5.62887e-06
       20344     1.59667     1.59643 5.62861e-06
       20345     1.59669     1.59643 5.62835e-06
       20346     1.59671     1.59643 5.62809e-06
       20347     1.59673     1.59643 5.62783e-06
       20348     1.59675     1.59643 5.62757e-06
       20349     1.59678     1.59643 5.62732e-06
       20350      1.5968     1.59643 5.62708e-06
       20351     1.59683     1.59643 5.62684e-06
       20352     1.59686     1.59643  5.6266e-06
       20353      1.5969     1.59643 5.62637e-06
       20354     1.59693     1.59643 5.62615e-06
       20355     1.59697     1.59643 5.62594e-06
       20356     1.59701     1.59643 5.62573e-06
       20357     1.59706     1.59643 5.62554e-06
       20358      1.5971     1.59643 5.62536e-06
       20359     1.59715     1.59643  5.6252e-06
       20360      1.5972     1.59643 5.62505e-06
       20361     1.59725     1.59643 5.62492e-06
       20362      1.5973     1.59643  5.6248e-06
       20363     1.59736     1.59643 5.62471e-06
       20364     1.59742     1.59643 5.62465e-06
       20365     1.59748     1.59643 5.62461e-06
       20366     1.59754     1.59643 5.62459e-06
       20367     1.59759     1.59643 5.62461e-06
       20368     1.59765     1.59643 5.62465e-06
       20369     1.59771     1.59643 5.62473e-06
       20370     1.59777     1.59643 5.62484e-06
       20371     1.59783     1.59643 5.62498e-06
       20372     1.59788     1.59643 5.62516e-06
       20373     1.59793     1.59643 5.62536e-06
       20374     1.59797     1.59643  5.6256e-06
       20375     1.59801     1.59643 5.62586e-06
       20376     1.59804     1.59643 5.62614e-06
       20377     1.59807     1.59643 5.62644e-06
       20378     1.59809     1.59643 5.62676e-06
       20379      1.5981     1.59643 5.62708e-06
       20380      1.5981     1.59643  5.6274e-06
       20381     1.59809     1.59643 5.62772e-06
       20382     1.59808     1.59643 5.62802e-06
       20383     1.59805     1.59643  5.6283e-06
       20384     1.59801     1.59643 5.62856e-06
       20385     1.59796     1.59643 5.62879e-06
       20386      1.5979     1.59643 5.62897e-06
       20387     1.59782     1.59643 5.62911e-06
       20388     1.59774     1.59643  5.6292e-06
       20389     1.59764     1.59643 5.62923e-06
       20390     1.59753     1.59643 5.62922e-06
       20391     1.59742     1.59643 5.62915e-06
       20392      1.5973     1.59643 5.62904e-06
       20393     1.59717     1.59643 5.62888e-06
       20394     1.59705     1.59643 5.62869e-06
       20395     1.59691     1.59643 5.62846e-06
       20396     1.59676     1.59643 5.62821e-06
       20397     1.59662     1.59643 5.62794e-06
       20398     1.59648     1.59643 5.62766e-06
       20399     1.59633     1.59643 5.62739e-06
       20400     1.59618     1.59643 5.62713e-06
       20401     1.59605     1.59643 5.62688e-06
       20402     1.59591     1.59643 5.62666e-06
       20403     1.59577     1.59643 5.62648e-06
       20404     1.59565     1.59643 5.62633e-06
       20405     1.59553     1.59643 5.62623e-06
       20406     1.59542     1.59643 5.62617e-06
       20407     1.59532     1.59643 5.62616e-06
       20408     1.59522     1.59643  5.6262e-06
       20409     1.59513     1.59643 5.62628e-06
       20410     1.59505     1.59643 5.62642e-06
       20411     1.59497     1.59643 5.62659e-06
       20412      1.5949     1.59643 5.62681e-06
       20413     1.59484     1.59643 5.62708e-06
       20414     1.59479     1.59643 5.62737e-06
       20415     1.59475     1.59643  5.6277e-06
       20416     1.59471     1.59643 5.62805e-06
       20417     1.59469     1.59643 5.62842e-06
       20418     1.59467     1.59643 5.62881e-06
       20419     1.59466     1.59643  5.6292e-06
       20420     1.59465     1.59643  5.6296e-06
       20421     1.59465     1.59643    5.63e-06
       20422     1.59466     1.59643 5.63038e-06
       20423     1.59468     1.59643 5.63076e-06
       20424      1.5947     1.59643 5.63112e-06
       20425     1.59473     1.59643 5.63146e-06
       20426     1.59477     1.59643 5.63177e-06
       20427     1.59481     1.59643 5.63205e-06
       20428     1.59485     1.59643 5.63231e-06
       20429      1.5949     1.59643 5.63253e-06
       20430     1.59495     1.59643 5.63272e-06
       20431     1.59502     1.59643 5.63286e-06
       20432     1.59508     1.59643 5.63297e-06
       20433     1.59514     1.59643 5.63305e-06
       20434     1.59521     1.59643 5.63309e-06
       20435     1.59528     1.59643  5.6331e-06
       20436     1.59535     1.59643 5.63307e-06
       20437     1.59543     1.59643   5.633e-06
       20438      1.5955     1.59643 5.63291e-06
       20439     1.59558     1.59643 5.63279e-06
       20440     1.59565     1.59643 5.63264e-06
       20441     1.59573     1.59643 5.63247e-06
       20442      1.5958     1.59643 5.63228e-06
       20443     1.59588     1.59643 5.63207e-06
       20444     1.59595     1.59643 5.63184e-06
       20445     1.59603     1.59643  5.6316e-06
       20446     1.59611     1.59643 5.63134e-06
       20447     1.59618     1.59643 5.63108e-06
       20448     1.59625     1.59643 5.63081e-06
       20449     1.59633     1.59643 5.63054e-06
       20450      1.5964     1.59643 5.63026e-06
       20451     1.59648     1.59643 5.62999e-06
       20452     1.59656     1.59643 5.62972e-06
       20453     1.59663     1.59643 5.62945e-06
       20454     1.59671     1.59643 5.62919e-06
       20455     1.59678     1.59643 5.62894e-06
       20456     1.59685     1.59643 5.62871e-06
       20457     1.59693     1.59643 5.62848e-06
       20458     1.59699     1.59643 5.62828e-06
       20459     1.59707     1.59643 5.62809e-06
       20460     1.59714     1.59643 5.62792e-06
       20461     1.59722     1.59643 5.62778e-06
       20462     1.59729     1.59643 5.62766e-06
       20463     1.59736     1.59643 5.62757e-06
       20464     1.59743     1.59643 5.62751e-06
       20465      1.5975     1.59643 5.62748e-06
       20466     1.59757     1.59643 5.62748e-06
       20467     1.59764     1.59643 5.62751e-06
       20468      1.5977     1.59643 5.62758e-06
       20469     1.59776     1.59643 5.62768e-06
       20470     1.59783     1.59643 5.62783e-06
       20471      1.5979     1.59643 5.62801e-06
       20472     1.59796     1.59643 5.62823e-06
       20473     1.59802     1.59643  5.6285e-06
       20474     1.59808     1.59643  5.6288e-06
       20475     1.59813     1.59643 5.62914e-06
       20476     1.59818     1.59643 5.62951e-06
       20477     1.59823     1.59643 5.62992e-06
       20478     1.59827     1.59643 5.63037e-06
       20479     1.59831     1.59643 5.63085e-06
       20480     1.59835     1.59643 5.63135e-06
       20481     1.59838     1.59643 5.63188e-06
       20482      1.5984     1.59643 5.63243e-06
       20483     1.59843     1.59643   5.633e-06
       20484     1.59845     1.59643 5.63359e-06
       20485     1.59846     1.59643 5.63418e-06
       20486     1.59846     1.59643 5.63478e-06
       20487     1.59846     1.59643 5.63538e-06
       20488     1.59845     1.59643 5.63597e-06
       20489     1.59844     1.59643 5.63655e-06
       20490     1.59842     1.59643 5.63711e-06
       20491      1.5984     1.59643 5.63766e-06
       20492     1.59837     1.59643 5.63817e-06
       20493     1.59833     1.59643 5.63866e-06
       20494     1.59828     1.59643  5.6391e-06
       20495     1.59822     1.59643 5.63951e-06
       20496     1.59816     1.59643 5.63986e-06
       20497     1.59809     1.59643 5.64017e-06
       20498     1.59801     1.59643 5.64042e-06
       20499     1.59793     1.59643 5.64062e-06
       20500     1.59784     1.59643 5.64077e-06
       20501     1.59775     1.59643 5.64086e-06
       20502     1.59765     1.59643  5.6409e-06
       20503     1.59754     1.59643 5.64088e-06
       20504     1.59743     1.59643 5.64082e-06
       20505     1.59732     1.59643 5.64071e-06
       20506     1.59721     1.59643 5.64056e-06
       20507     1.59709     1.59643 5.64038e-06
       20508     1.59698     1.59643 5.64017e-06
       20509     1.59686     1.59643 5.63993e-06
       20510     1.59674     1.59643 5.63968e-06
       20511     1.59663     1.59643 5.63941e-06
       20512     1.59651     1.59643 5.63913e-06
       20513      1.5964     1.59643 5.63886e-06
       20514     1.59628     1.59643 5.63859e-06
       20515     1.59618     1.59643 5.63833e-06
       20516     1.59608     1.59643 5.63808e-06
       20517     1.59598     1.59643 5.63785e-06
       20518     1.59589     1.59643 5.63763e-06
       20519     1.59581     1.59643 5.63744e-06
       20520     1.59573     1.59643 5.63727e-06
       20521     1.59565     1.59643 5.63712e-06
       20522     1.59558     1.59643   5.637e-06
       20523     1.59552     1.59643  5.6369e-06
       20524     1.59547     1.59643 5.63682e-06
       20525     1.59542     1.59643 5.63676e-06
       20526     1.59538     1.59643 5.63671e-06
       20527     1.59535     1.59643 5.63669e-06
       20528     1.59533     1.59643 5.63667e-06
       20529      1.5953     1.59643 5.63666e-06
       20530     1.59529     1.59643 5.63666e-06
       20531     1.59528     1.59643 5.63667e-06
       20532     1.59527     1.59643 5.63667e-06
       20533     1.59527     1.59643 5.63668e-06
       20534     1.59527     1.59643 5.63669e-06
       20535     1.59528     1.59643 5.63669e-06
       20536      1.5953     1.59643 5.63669e-06
       20537     1.59531     1.59643 5.63668e-06
       20538     1.59534     1.59643 5.63665e-06
       20539     1.59536     1.59643 5.63662e-06
       20540     1.59539     1.59643 5.63657e-06
       20541     1.59542     1.59643 5.63651e-06
       20542     1.59544     1.59643 5.63644e-06
       20543     1.59548     1.59643 5.63636e-06
       20544     1.59551     1.59643 5.63626e-06
       20545     1.59554     1.59643 5.63616e-06
       20546     1.59558     1.59643 5.63603e-06
       20547     1.59562     1.59643  5.6359e-06
       20548     1.59566     1.59643 5.63575e-06
       20549      1.5957     1.59643 5.63559e-06
       20550     1.59573     1.59643 5.63541e-06
       20551     1.59577     1.59643 5.63523e-06
       20552     1.59581     1.59643 5.63504e-06
       20553     1.59585     1.59643 5.63483e-06
       20554     1.59589     1.59643 5.63462e-06
       20555     1.59592     1.59643  5.6344e-06
       20556     1.59596     1.59643 5.63417e-06
       20557     1.59599     1.59643 5.63394e-06
       20558     1.59603     1.59643  5.6337e-06
       20559     1.59606     1.59643 5.63345e-06
       20560      1.5961     1.59643  5.6332e-06
       20561     1.59613     1.59643 5.63295e-06
       20562     1.59616     1.59643 5.63269e-06
       20563     1.59619     1.59643 5.63243e-06
       20564     1.59623     1.59643 5.63216e-06
       20565     1.59626     1.59643 5.63189e-06
       20566     1.59629     1.59643 5.63162e-06
       20567     1.59631     1.59643 5.63135e-06
       20568     1.59634     1.59643 5.63108e-06
       20569     1.59636     1.59643 5.63081e-06
       20570     1.59638     1.59643 5.63053e-06
       20571      1.5964     1.59643 5.63026e-06
       20572     1.59642     1.59643 5.62999e-06
       20573     1.59644     1.59643 5.62971e-06
       20574     1.59647     1.59643 5.62944e-06
       20575     1.59649     1.59643 5.62917e-06
       20576     1.59651     1.59643  5.6289e-06
       20577     1.59653     1.59643 5.62862e-06
       20578     1.59654     1.59643 5.62835e-06
       20579     1.59656     1.59643 5.62808e-06
       20580     1.59657     1.59643 5.62781e-06
       20581     1.59659     1.59643 5.62755e-06
       20582      1.5966     1.59643 5.62728e-06
       20583     1.59661     1.59643 5.62701e-06
       20584     1.59662     1.59643 5.62675e-06
       20585     1.59664     1.59643 5.62648e-06
       20586     1.59665     1.59643 5.62622e-06
       20587     1.59666     1.59643 5.62596e-06
       20588     1.59667     1.59643 5.62569e-06
       20589     1.59667     1.59643 5.62543e-06
       20590     1.59668     1.59643 5.62517e-06
       20591     1.59669     1.59643 5.62491e-06
       20592      1.5967     1.59643 5.62466e-06
       20593      1.5967     1.59643  5.6244e-06
       20594     1.59671     1.59643 5.62414e-06
       20595     1.59671     1.59643 5.62388e-06
       20596     1.59672     1.59643 5.62363e-06
       20597     1.59672     1.59643 5.62337e-06
       20598     1.59673     1.59643 5.62312e-06
       20599     1.59673     1.59643 5.62287e-06
       20600     1.59673     1.59643 5.62261e-06
       20601     1.59673     1.59643 5.62236e-06
       20602     1.59674     1.59643 5.62211e-06
       20603     1.59674     1.59643 5.62185e-06
       20604     1.59674     1.59643  5.6216e-06
       20605     1.59674     1.59643 5.62135e-06
       20606     1.59675     1.59643  5.6211e-06
       20607     1.59675     1.59643 5.62085e-06
       20608     1.59675     1.59643 5.62059e-06
       20609     1.59676     1.59643 5.62034e-06
       20610     1.59675     1.59643 5.62009e-06
       20611     1.59676     1.59643 5.61984e-06
       20612     1.59676     1.59643 5.61959e-06
       20613     1.59675     1.59643 5.61934e-06
       20614     1.59675     1.59643 5.61909e-06
       20615     1.59675     1.59643 5.61884e-06
       20616     1.59675     1.59643 5.61859e-06
       20617     1.59675     1.59643 5.61834e-06
       20618     1.59675     1.59643 5.61809e-06
       20619     1.59675     1.59643 5.61784e-06
       20620     1.59675     1.59643 5.61759e-06
       20621     1.59674     1.59643 5.61733e-06
       20622     1.59674     1.59643 5.61708e-06
       20623     1.59674     1.59643 5.61683e-06
       20624     1.59674     1.59643 5.61658e-06
       20625     1.59674     1.59643 5.61633e-06
       20626     1.59673     1.59643 5.61607e-06
       20627     1.59673     1.59643 5.61582e-06
       20628     1.59673     1.59643 5.61557e-06
       20629     1.59673     1.59643 5.61532e-06
       20630     1.59672     1.59643 5.61506e-06
       20631     1.59672     1.59643 5.61481e-06
       20632     1.59672     1.59643 5.61455e-06
       20633     1.59671     1.59643  5.6143e-06
       20634     1.59671     1.59643 5.61404e-06
       20635      1.5967     1.59643 5.61378e-06
       20636      1.5967     1.59643 5.61353e-06
       20637      1.5967     1.59643 5.61327e-06
       20638      1.5967     1.59643 5.61301e-06
       20639      1.5967     1.59643 5.61276e-06
       20640      1.5967     1.59643  5.6125e-06
       20641     1.59669     1.59643 5.61224e-06
       20642     1.59669     1.59643 5.61199e-06
       20643      1.5967     1.59643 5.61173e-06
       20644      1.5967     1.59643 5.61147e-06
       20645      1.5967     1.59643 5.61121e-06
       20646      1.5967     1.59643 5.61096e-06
       20647      1.5967     1.59643  5.6107e-06
       20648      1.5967     1.59643 5.61044e-06
       20649      1.5967     1.59643 5.61019e-06
       20650      1.5967     1.59643 5.60993e-06
       20651      1.5967     1.59643 5.60967e-06
       20652      1.5967     1.59643 5.60942e-06
       20653      1.5967     1.59643 5.60916e-06
       20654      1.5967     1.59643 5.60891e-06
       20655      1.5967     1.59643 5.60865e-06
       20656      1.5967     1.59643 5.60839e-06
       20657     1.59671     1.59643 5.60814e-06
       20658     1.59671     1.59643 5.60788e-06
       20659     1.59671     1.59643 5.60763e-06
       20660     1.59672     1.59643 5.60737e-06
       20661     1.59672     1.59643 5.60712e-06
       20662     1.59672     1.59643 5.60687e-06
       20663     1.59673     1.59643 5.60661e-06
       20664     1.59673     1.59643 5.60636e-06
       20665     1.59674     1.59643 5.60611e-06
       20666     1.59674     1.59643 5.60586e-06
       20667     1.59674     1.59643 5.60561e-06
       20668     1.59675     1.59643 5.60536e-06
       20669     1.59675     1.59643 5.60511e-06
       20670     1.59676     1.59643 5.60486e-06
       20671     1.59676     1.59643 5.60461e-06
       20672     1.59677     1.59643 5.60436e-06
       20673     1.59678     1.59643 5.60412e-06
       20674     1.59678     1.59643 5.60387e-06
       20675     1.59679     1.59643 5.60363e-06
       20676     1.59679     1.59643 5.60338e-06
       20677     1.59679     1.59643 5.60314e-06
       20678      1.5968     1.59643  5.6029e-06
       20679     1.59679     1.59643 5.60265e-06
       20680     1.59679     1.59643 5.60241e-06
       20681     1.59681     1.59643 5.60217e-06
       20682     1.59681     1.59643 5.60193e-06
       20683     1.59682     1.59643 5.60169e-06
       20684     1.59682     1.59643 5.60145e-06
       20685     1.59682     1.59643 5.60121e-06
       20686     1.59683     1.59643 5.60097e-06
       20687     1.59683     1.59643 5.60073e-06
       20688     1.59684     1.59643  5.6005e-06
       20689     1.59684     1.59643 5.60026e-06
       20690     1.59684     1.59643 5.60003e-06
       20691     1.59684     1.59643 5.59979e-06
       20692     1.59684     1.59643 5.59956e-06
       20693     1.59685     1.59643 5.59932e-06
       20694     1.59685     1.59643 5.59909e-06
       20695     1.59685     1.59643 5.59885e-06
       20696     1.59685     1.59643 5.59862e-06
       20697     1.59685     1.59643 5.59838e-06
       20698     1.59685     1.59643 5.59815e-06
       20699     1.59685     1.59643 5.59792e-06
       20700     1.59686     1.59643 5.59768e-06
       20701     1.59686     1.59643 5.59745e-06
       20702     1.59685     1.59643 5.59722e-06
       20703     1.59685     1.59643 5.59699e-06
       20704     1.59685     1.59643 5.59675e-06
       20705     1.59685     1.59643 5.59652e-06
       20706     1.59685     1.59643 5.59629e-06
       20707     1.59685     1.59643 5.59605e-06
       20708     1.59685     1.59643 5.59582e-06
       20709     1.59685     1.59643 5.59558e-06
       20710     1.59684     1.59643 5.59535e-06
       20711     1.59685     1.59643 5.59511e-06
       20712     1.59685     1.59643 5.59488e-06
       20713     1.59684     1.59643 5.59465e-06
       20714     1.59684     1.59643 5.59441e-06
       20715     1.59684     1.59643 5.59418e-06
       20716     1.59684     1.59643 5.59394e-06
       20717     1.59685     1.59643 5.59371e-06
       20718     1.59684     1.59643 5.59347e-06
       20719     1.59684     1.59643 5.59324e-06
       20720     1.59684     1.59643   5.593e-06
       20721     1.59684     1.59643 5.59277e-06
       20722     1.59685     1.59643 5.59253e-06
       20723     1.59685     1.59643  5.5923e-06
       20724     1.59685     1.59643 5.59207e-06
       20725     1.59686     1.59643 5.59184e-06
       20726     1.59686     1.59643  5.5916e-06
       20727     1.59687     1.59643 5.59137e-06
       20728     1.59688     1.59643 5.59115e-06
       20729     1.59688     1.59643 5.59092e-06
       20730      1.5969     1.59643 5.59069e-06
       20731      1.5969     1.59643 5.59047e-06
       20732     1.59691     1.59643 5.59025e-06
       20733     1.59692     1.59643 5.59003e-06
       20734     1.59693     1.59643 5.58981e-06
       20735     1.59694     1.59643  5.5896e-06
       20736     1.59696     1.59643 5.58939e-06
       20737     1.59698     1.59643 5.58918e-06
       20738       1.597     1.59643 5.58898e-06
       20739     1.59701     1.59643 5.58878e-06
       20740     1.59702     1.59643 5.58858e-06
       20741     1.59704     1.59643 5.58839e-06
       20742     1.59705     1.59643  5.5882e-06
       20743     1.59707     1.59643 5.58802e-06
       20744     1.59709     1.59643 5.58783e-06
       20745      1.5971     1.59643 5.58766e-06
       20746     1.59711     1.59643 5.58748e-06
       20747     1.59712     1.59643 5.58731e-06
       20748     1.59713     1.59643 5.58714e-06
       20749     1.59713     1.59643 5.58698e-06
       20750     1.59714     1.59643 5.58681e-06
       20751     1.59714     1.59643 5.58665e-06
       20752     1.59714     1.59643 5.58648e-06
       20753     1.59714     1.59643 5.58631e-06
       20754     1.59713     1.59643 5.58615e-06
       20755     1.59713     1.59643 5.58598e-06
       20756     1.59711     1.59643  5.5858e-06
       20757     1.59709     1.59643 5.58563e-06
       20758     1.59707     1.59643 5.58544e-06
       20759     1.59705     1.59643 5.58525e-06
       20760     1.59703     1.59643 5.58506e-06
       20761       1.597     1.59643 5.58485e-06
       20762     1.59696     1.59643 5.58464e-06
       20763     1.59693     1.59643 5.58443e-06
       20764     1.59689     1.59643  5.5842e-06
       20765     1.59685     1.59643 5.58397e-06
